"Country","Year","00-04","05-09","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80+","child","young","old","young_1564","old_65","total","dep","dep_65"
"Spain",2084,1669.339,1707.056,1715.612,1717.211,1749.448,1826.146,1938.166,2055.023,2117.966,2097.478,2047.559,2038.263,2110.92,2245.284,2400.317,2515.889,5799.937,6809.218,15870.049,15072.347,19698.18,12961.427,37751.614,0.949735378888874,0.658001246815696
"Spain",2085,1659.796,1702.035,1714.635,1716.096,1744.283,1813.777,1918.579,2036.769,2113.217,2104.869,2053.774,2030.462,2084.322,2212.153,2346.225,2522.462,5893.189,6792.562,15815.73,15058.351,19616.148,12974.029,37666.643,0.952112295796653,0.661395346323855
"Spain",2086,1651.188,1699.041,1717.649,1721.951,1744.961,1805.286,1902.192,2019.907,2108.128,2114.212,2065.01,2029.868,2065.31,2181.968,2303.233,2501.778,5953.279,6789.829,15789.564,15005.568,19576.825,12940.258,37584.961,0.950347204013993,0.6609988085402
"Spain",2087,1642.917,1694.115,1718.433,1726.86,1746.356,1798.427,1886.96,2001.487,2098.942,2121.398,2076.95,2032.253,2049.658,2151.282,2270.025,2458.433,6031.414,6782.325,15762.773,14960.812,19539.291,12911.154,37505.91,0.949123101626852,0.660779042596786
"Spain",2088,1634.492,1687.358,1717.059,1730.029,1747.852,1792.96,1872.859,1981.994,2086.034,2125.561,2088.607,2036.93,2037.223,2120.995,2242.892,2400.806,6124.763,6768.938,15732.797,14926.679,19500.049,12889.456,37428.414,0.948761939787312,0.660996082625228
"Spain",2089,1625.415,1678.972,1713.398,1730.703,1748.679,1788.32,1859.602,1961.977,2070.018,2125.552,2098.648,2042.88,2027.535,2092.523,2215.36,2343.2,6228.591,6748.488,15695.676,14907.209,19453.914,12879.674,37351.373,0.949765336644309,0.662060806889554
"Spain",2090,1614.988,1669.22,1707.09,1728.379,1747.939,1783.657,1846.771,1941.659,2051.178,2120.4,2105.786,2049.001,2019.924,2066.486,2183.492,2294.23,6343.631,6719.677,15646.391,14907.763,19394.694,12887.839,37273.831,0.952792436287704,0.664503343027737
"Spain",2091,1607.049,1662.352,1704.907,1731.95,1752.317,1782.932,1838.081,1925.52,2034.668,2115.733,2115.6,2060.764,2019.956,2048.364,2154.051,2251.854,6388.999,6706.258,15625.615,14863.224,19377.521,12843.268,37195.097,0.951208896417837,0.662792108443593
"Spain",2092,1600.408,1654.298,1700.525,1733.422,1756.387,1783.31,1830.948,1910.358,2016.474,2106.896,2123.218,2073.202,2022.941,2033.662,2124.774,2220.547,6423.262,6688.653,15600.793,14825.186,19357.156,12802.245,37114.632,0.950284129787505,0.661370141357542
"Spain",2093,1594.208,1645.033,1693.898,1732.071,1759.205,1784.14,1824.883,1895.892,1996.816,2093.974,2127.474,2085.039,2027.942,2021.902,2095.916,2195.579,6458.145,6665.21,15567.423,14799.484,19327.436,12771.542,37032.117,0.950670126969634,0.660798566348894
"Spain",2094,1587.545,1634.711,1685.018,1727.515,1759.862,1784.658,1819.365,1881.836,1976.201,2077.526,2127.157,2094.875,2033.872,2012.486,2068.525,2170.397,6505.727,6634.789,15521.48,14791.007,19282.867,12757.135,36947.276,0.952937928599592,0.661578747600136
"Spain",2095,1579.525,1623.635,1673.856,1719.699,1757.579,1784.044,1813.934,1867.989,1955.003,2057.987,2121.456,2101.588,2039.758,2004.859,2043.218,2141.34,6574.418,6596.715,15459.58,14803.593,19219.037,12763.835,36859.888,0.957567605329511,0.664124586471216
"Spain",2096,1575.777,1616.548,1667.476,1717.636,1759.397,1786.738,1812.629,1859.126,1938.776,2041.458,2116.835,2111.489,2051.634,2005.153,2025.274,2111.113,6572.709,6577.437,15426.448,14765.883,19195.718,12714.249,36769.768,0.957179708510994,0.662348186194442
"Spain",2097,1572.157,1609.467,1659.534,1713.45,1759.661,1789.424,1812.308,1851.61,1923.365,2023.126,2107.951,2119.121,2064.124,2008.407,2011.199,2082.695,6569.113,6554.608,15386.566,14735.538,19164.14,12671.414,36676.712,0.957688544669421,0.661204416164774
"Spain",2098,1568.16,1602.479,1650.214,1706.8,1757.924,1791.555,1812.52,1845.157,1908.706,2003.433,2095.12,2123.55,2076.207,2013.864,2000.445,2056.041,6568.377,6527.653,15337.965,14714.934,19120.972,12638.727,36580.552,0.95937981342375,0.660987684098905
"Spain",2099,1563.571,1595.337,1639.683,1697.502,1753.711,1792.271,1812.581,1839.286,1894.51,1982.871,2078.888,2123.557,2086.477,2020.375,1992.183,2031.615,6576.7,6496.093,15277.675,14707.35,19061.654,12620.873,36481.118,0.96266938523041,0.66210796817527
"Spain",2100,1558.341,1587.396,1627.858,1685.332,1746.268,1790.418,1811.577,1833.269,1880.225,1961.439,2059.302,2117.942,2093.403,2026.562,1985.384,2009.203,6604.323,6458.927,15200.44,14718.875,18979.175,12625.472,36378.242,0.968319009186576,0.665227650833084
"Sweden",1950,617.946,571.506,444.937,419.053,463.622,544.161,532.11,546.837,536.046,485.173,430.731,375.738,327.811,266.905,207.463,133.078,106.795,2053.442,3914.418,1042.052,4661.282,714.241,7009.912,0.266208667546491,0.153228446594735
"Sweden",1951,600.3,593.972,467.69,419.924,451.731,535.859,535.125,544.817,541.445,495.4,439.638,382.644,332.892,271.566,210.633,137.431,112.16,2081.886,3926.659,1064.682,4679.475,731.79,7073.227,0.271141955540321,0.156382927572003
"Sweden",1952,577.616,609.968,495.044,422.633,442.579,521.605,541.283,540.706,544.885,505.843,448.441,390.412,337.69,277.394,213.362,141.968,116.091,2105.261,3935.754,1086.505,4696.077,748.815,7127.52,0.276060190753792,0.159455434823577
"Sweden",1953,559.102,618.266,524.362,427.984,435.806,503.324,547.514,535.45,546.019,515.423,456.91,398.48,342.295,283.741,216.088,146.487,118.416,2129.714,3938.926,1107.027,4709.205,764.732,7175.667,0.281047930324154,0.162390891880901
"Sweden",1954,546.418,619.942,551.722,437.807,431.005,484.975,549.645,531.342,545.154,523.236,465.373,406.565,347.346,290.005,219.587,150.71,119.232,2155.889,3937.295,1126.88,4722.448,779.534,7220.064,0.286206646949238,0.165069895952269
"Sweden",1955,536.541,617.681,574.082,453.118,428.211,469.459,545.528,530.006,542.877,529.018,474.213,414.728,353.395,296.021,224.361,154.627,118.757,2181.422,3934.04,1147.161,4740.553,793.766,7262.623,0.291598712773637,0.167441646575832
"Sweden",1956,515.391,612.819,593.042,474.569,428.93,457.814,537.179,532.684,540.211,533.801,483.784,422.91,359.474,300.171,228.223,157.173,126.604,2195.821,3937.313,1171.645,4771.356,812.171,7304.779,0.29757476736038,0.170218067987381
"Sweden",1957,509.562,599.578,606.846,500.23,430.975,448.711,522.648,538.203,535.141,536.349,493.291,430.824,366.276,304.046,232.93,159.039,132.83,2216.216,3936.142,1195.121,4802.648,828.845,7347.479,0.303627511405839,0.172580834572927
"Sweden",1958,512.297,579.414,616.285,527.889,435.862,442.569,504.854,544.464,529.656,537.307,502.585,439.024,373.949,308.35,238.437,161.109,137.197,2235.885,3936.321,1219.042,4838.159,845.093,7391.248,0.309690698497404,0.174672432220603
"Sweden",1959,517.784,556.568,620.878,554.026,445.592,439.025,487.905,547.57,526.284,537.186,511.025,448.028,382.428,313.83,244.422,164.159,139.552,2249.256,3942.615,1244.391,4879.069,861.963,7436.262,0.315625796584247,0.17666546630105
"Sweden",1960,522.44,537.18,618.902,576.186,460.961,437.682,474.291,545.053,526.265,536.191,518.026,457.936,391.54,320.77,250.673,168.493,139.954,2254.708,3956.405,1271.43,4924.131,879.89,7482.543,0.321359921443836,0.178689397174852
"Sweden",1961,536.542,523.427,610.103,596.999,482.159,437.153,462.019,536.121,528.132,532.492,521.628,466.177,398.283,325.652,253.75,171.957,147.587,2267.071,3965.881,1297.229,4961.163,898.946,7530.181,0.327097308265175,0.181196626678059
"Sweden",1962,544.176,516.306,594.529,614.104,509.554,439.321,453.137,522.193,534.052,527.711,524.333,475.553,405.846,332.02,257.264,176.05,153.417,2269.115,3985.854,1324.597,5005.804,918.751,7579.566,0.332324515649595,0.183537150076192
"Sweden",1963,547.228,516.297,574.506,625.806,540.408,445.365,447.392,505.336,541.185,523.069,526.031,485.266,414.235,339.579,261.639,180.648,157.467,2263.837,4014.052,1353.568,5054.093,939.333,7631.457,0.337207390437393,0.185855899367107
"Sweden",1964,550.031,520.963,554.767,630.473,570.222,456.975,444.098,488.998,545.016,520.469,526.603,494.127,423.484,347.96,267.241,185.485,159.818,2256.234,4046.508,1383.988,5100.465,960.504,7686.73,0.342020329627422,0.188316947572427
"Sweden",1965,555.82,525.879,539.781,627.711,595.625,474.927,443.094,475.535,542.907,520.987,526.112,501.436,433.564,356.984,274.18,190.541,160.59,2249.191,4080.623,1415.859,5141.898,982.295,7745.673,0.346971283551556,0.191037434037003
"Sweden",1966,564.33,530.829,531.702,623.061,616.927,497.422,444.216,464.462,535.03,523.677,523.298,505.604,441.947,363.507,278.862,194.189,170.023,2249.922,4110.636,1448.528,5175.644,1006.581,7809.086,0.352385372969049,0.194484203318466
"Sweden",1967,571.501,537.81,528.014,610.186,636.035,525.72,447.662,456.488,521.977,530.171,519.163,508.812,451.368,370.83,284.594,197.746,177.83,2247.511,4146.028,1482.368,5207.582,1031,7875.907,0.357539312324953,0.197980559883647
"Sweden",1968,577.719,546.345,527.957,591.163,651.7,556.898,454.382,451.276,505.645,537.489,514.744,510.769,460.878,378.851,291.261,201.556,183.689,2243.184,4182.903,1516.235,5234.944,1055.357,7942.322,0.362483901730449,0.201598527128466
"Sweden",1969,581.747,555.49,529.656,571.22,661.447,586.914,465.994,448.123,489.432,541.1,511.921,511.273,469.297,387.574,298.658,205.978,187.361,2238.113,4216.204,1548.868,5256.721,1079.571,8003.185,0.367360782353036,0.205369659146833
"Sweden",1970,582.466,564.058,531.972,554.67,662.961,613.273,483.273,446.742,475.639,538.354,511.738,510.278,475.903,396.887,306.62,211.233,188.849,2233.166,4242.258,1579.492,5272.831,1103.589,8054.916,0.372323418330521,0.209297244686962
"Sweden",1971,580.155,571.34,536.801,543.366,651.026,633.16,504.081,446.932,464.134,530.284,514.286,507.434,479.744,404.674,312.639,215.987,199.75,2231.662,4251.337,1612.794,5274.447,1133.05,8095.793,0.379361598480666,0.214818728863898
"Sweden",1972,575.973,576.557,542.789,537.073,630.16,649.522,529.222,448.517,454.932,516.35,519.871,502.65,482.248,412.936,318.93,220.915,208.389,2232.392,4251.224,1643.418,5270.545,1161.17,8127.034,0.38657525456198,0.220313079577159
"Sweden",1973,569.712,579.665,549.669,534.71,604.95,661,556.43,452.837,448.175,499.017,526.042,497.491,483.638,421.227,325.894,226.279,214.862,2233.756,4245.942,1671.9,5264.29,1188.262,8151.598,0.393764210627465,0.225721227363994
"Sweden",1974,561.378,581.095,556.797,534.545,581.993,665.748,582.509,461.909,443.618,482.16,528.93,494.376,484.181,429.003,333.955,232.32,219.451,2233.815,4241.243,1698.91,5259.969,1214.729,8173.968,0.400568889827817,0.230938433287344
"Sweden",1975,551.131,581.438,563.454,535.712,565.124,662.961,605.407,476.719,441.186,468.273,526.299,494.641,484.072,435.981,343.235,239.263,222.444,2231.735,4240.61,1724.995,5260.394,1240.923,8197.34,0.406779920813279,0.235899250132214
"Sweden",1976,538.259,580.864,570.184,541.791,555.023,653.601,626.56,497.294,441.064,456.603,517.725,496.441,480.489,438.962,349.793,244.692,233.904,2231.098,4244.311,1747.84,5266.591,1267.351,8223.249,0.411807711546114,0.240639723115009
"Sweden",1977,524.675,578.144,575.89,549.393,550.699,636.743,645.431,523.145,443.174,448.014,504.423,502.104,475.969,441.605,357.344,250.485,243.457,2228.102,4253.733,1768.86,5279.095,1292.891,8250.695,0.415837101200287,0.24490769724735
"Sweden",1978,511.154,573.062,580.539,557.185,550.977,616.14,660.066,551.803,448.494,442.209,488.336,508.771,471.673,443.684,365.401,256.874,251.046,2221.94,4266.796,1788.678,5295.654,1317.005,8277.414,0.419208698986312,0.248695439694512
"Sweden",1979,498.744,565.813,583.581,563.969,553.463,597.327,667.879,579.541,458.509,438.439,472.609,512.086,469.384,444.882,373.106,264.004,256.667,2212.107,4279.853,1808.043,5313.206,1338.659,8300.003,0.422454462805148,0.251949387996626
"Sweden",1980,487.696,557.137,584.283,569.323,556.334,583.69,667.692,603.783,473.859,436.364,459.307,509.549,469.989,445.083,379.879,271.919,260.451,2198.439,4290.578,1827.321,5329.89,1357.332,8316.338,0.425891569853759,0.254664167553177
"Sweden",1981,473.753,546.513,583.315,575.627,558.563,571.791,658.908,625.216,494.426,436.472,448.301,501.641,472.186,442.416,383.172,278.86,274.333,2179.208,4295.318,1850.967,5343.131,1378.781,8325.493,0.430926650832371,0.258047388319695
"Sweden",1982,466.288,532.875,579.537,580.704,562.16,564.449,641.165,643.162,519.476,438.14,439.602,488.572,477.447,438.301,385.721,285.909,285.917,2159.404,4296.726,1873.295,5354.877,1395.848,8329.425,0.435981954632434,0.260668545701423
"Sweden",1983,464.118,517.13,573.692,584.15,566.96,561.358,618.683,656.249,547.017,442.769,433.398,472.73,483.525,434.273,387.898,292.966,295.527,2139.09,4299.164,1894.189,5366.839,1410.664,8332.443,0.440594729579984,0.262848205433403
"Sweden",1984,466.337,501.371,566.047,585.808,572.61,561.143,597.756,662.758,573.999,452.396,429.555,457.718,486.909,432.629,389.915,299.833,303.656,2119.563,4307.935,1912.942,5380.652,1426.033,8340.44,0.444050803923457,0.265029777060475
"Sweden",1985,472.702,488.33,556.275,585.722,578.523,562.728,582.385,661.915,598.211,467.987,428.057,445.731,485.559,434.554,391.806,306.489,310.678,2103.029,4325.537,1929.086,5396.818,1443.527,8357.652,0.445976071872695,0.267477428366122
"Sweden",1986,484.92,479.816,545.14,586.624,586.525,567.245,572.493,653.775,619.021,487.99,427.852,434.702,477.418,436.488,389.163,309.711,326.106,2096.5,4349.603,1938.886,5413.645,1461.468,8384.989,0.445761601691005,0.269960073111554
"Sweden",1987,500.327,475.288,532.12,585.391,594.081,574.448,568.227,638.092,637.558,513.264,429.926,426.665,465.323,442.08,385.924,312.815,339.527,2093.126,4382.261,1945.669,5432.975,1480.346,8421.056,0.443987475871474,0.272474288948504
"Sweden",1988,517.772,475.156,518.513,581.522,600.442,583.739,568.762,618.466,652.131,541.526,435.328,421.427,451.173,448.773,383.4,315.826,350.831,2092.963,4421.821,1950.003,5454.516,1498.83,8464.787,0.440995463181345,0.274786983849713
"Sweden",1989,535.729,478.992,506.23,574.705,604.925,594.011,572.299,600.547,660.508,569.339,445.686,418.513,437.919,452.896,383.415,318.625,359.867,2095.656,4465.828,1952.722,5478.452,1514.803,8514.206,0.437258667373665,0.276502011882189
"Sweden",1990,553.121,485.718,496.858,565.201,607.014,604.103,577.674,588.04,661.52,594.268,461.751,417.732,427.356,452.414,386.736,321.207,366.671,2100.898,4512.102,1954.384,5504.659,1527.028,8567.384,0.433142690479958,0.277406466049941
"Sweden",1991,575.603,495.908,491.124,555.08,606.686,611.621,584.05,579.762,654.351,615.456,482.146,418.314,417.705,445.534,389.687,320.26,381.85,2117.715,4552.386,1955.036,5525.171,1537.331,8625.137,0.429453038472572,0.278241343118611
"Sweden",1992,591.682,511.14,488.579,543.339,604.646,618.625,592.872,577.122,639.826,634.511,507.722,421.173,410.966,435.251,395.956,318.874,394.454,2134.74,4596.497,1955.501,5550.802,1544.535,8686.738,0.425432889437326,0.27825438558248
"Sweden",1993,601.26,530.527,489.027,530.829,600.228,624.366,602.938,578.944,621.172,649.408,535.907,427.073,406.713,423.076,403.028,318.111,404.169,2151.643,4640.036,1955.097,5577.578,1548.384,8746.776,0.421353842944322,0.277608668135165
"Sweden",1994,602.644,551.384,492.774,519.161,592.98,628.05,612.826,583.118,603.786,657.624,563.062,437.404,404.37,411.521,407.475,319.466,410.589,2165.963,4678.85,1953.421,5602.381,1549.051,8798.234,0.417500240443699,0.276498688682544
"Sweden",1995,594.427,569.849,500.629,509.727,582.992,629.111,621.618,588.332,591.312,657.97,586.756,452.815,403.765,402.194,407.533,323.581,413.809,2174.632,4710.906,1950.882,5624.398,1547.117,8836.42,0.414120341182779,0.27507246108828
"Sweden",1996,580.131,583.332,511.658,502.872,570.614,625.639,626.997,593.381,582.756,650.8,607.345,472.42,404.051,393.311,401.307,326.903,425.674,2177.993,4729.952,1951.246,5636.875,1547.195,8859.191,0.412529767743943,0.274477436522896
"Sweden",1997,551.962,593.756,526.352,498.641,556.672,620.443,631.383,600.147,579.119,635.913,625.623,496.838,406.418,386.884,392.107,332.775,433.82,2170.711,4746.138,1952.004,5651.197,1545.586,8868.853,0.411282604930577,0.273497101587504
"Sweden",1998,516.379,600.146,543.335,497.583,542.303,613.554,634.455,607.898,579.567,616.908,639.962,523.853,411.927,382.748,381.621,339.333,439.276,2157.443,4758.5,1954.905,5668.01,1542.978,8870.848,0.410823789009142,0.272225701789517
"Sweden",1999,484.369,601.577,560.268,500.239,529.225,604.755,635.724,615.51,582.206,599.233,648.002,550.143,422.043,380.603,372.125,343.861,443.217,2146.453,4764.798,1961.849,5687.08,1539.806,8873.1,0.411738126149314,0.270755115103005
"Sweden",2000,463.548,597.383,575.271,506.85,518.774,593.998,634.956,622.244,585.853,586.451,648.563,573.495,437.403,380.49,364.922,345.027,446.412,2143.052,4764.334,1974.254,5708.587,1536.851,8881.64,0.414381947193459,0.269217408791352
"Sweden",2001,431.681,587.611,590.019,520.158,515.221,584.006,634.12,629.772,592.508,579.16,642.529,594.429,456.899,381.392,357.737,340.456,460.095,2129.469,4771.745,1996.579,5748.802,1539.68,8897.793,0.418416952288942,0.267826235796606
"Sweden",2002,430.044,566.016,601.671,535.815,513.05,572.036,630.542,635.318,599.943,575.849,627.858,612.286,480.326,383.746,352.044,333.091,471.059,2133.546,4766.882,2020.266,5783.023,1539.94,8920.694,0.423812882299163,0.266286335018899
"Sweden",2003,449.019,534.554,610.231,553.013,513.076,560.194,624.996,639.332,608.116,576.452,608.953,626.089,506.085,388.993,348.185,324.934,479.2,2146.817,4757.208,2047.397,5816.306,1541.312,8951.422,0.430377860291162,0.264998437152378
"Sweden",2004,472.935,500.543,613.362,570.437,516.798,550.905,618.54,642.498,617.025,580.149,592.31,634.589,531.946,399.227,346.725,318.389,484.261,2157.277,4752.814,2080.548,5855.197,1548.602,8990.639,0.437750772489729,0.26448332993749
"Sweden",2005,491.224,474.559,607.351,586.816,525.027,545.126,611.796,644.981,626.379,586.105,581.744,637.021,556.215,415.363,348.082,314.508,486.326,2159.95,4758.179,2120.494,5901.21,1564.279,9038.623,0.445652422912211,0.265077670511641
"Sweden",2006,524.796,458.921,593.948,604.814,541.473,541.323,602.443,646.032,632.314,591.456,572.346,629.948,574.068,432.469,348.23,307.861,493.822,2182.479,4757.335,2156.45,5936.217,1582.382,9096.264,0.453289499267972,0.266564042385917
"Sweden",2007,541.851,456.638,570.164,623.733,562.248,542.496,593.395,646.318,640.595,599.233,569.882,616.309,592.352,454.616,351.262,303.689,498.462,2192.386,4770.476,2200.381,5986.561,1608.029,9163.243,0.461249778848065,0.268606467051785
"Sweden",2008,546.902,468.421,538.534,640.457,584.639,548.987,585.448,644.53,650.733,607.91,573.305,598.482,609.127,479.465,357.631,301.746,500.573,2194.314,4794.034,2248.542,6043.618,1639.415,9236.89,0.469029214227517,0.271263835669296
"Sweden",2009,549.339,488.695,507.61,648.962,606.047,560.255,579.614,640.113,660.543,616.6,579.539,581.519,620.626,503.989,368.116,301.849,500.062,2194.606,4824.23,2294.642,6093.818,1674.016,9313.478,0.475649378242745,0.274707252497531
"Sweden",2010,555.835,507.633,486.654,645.003,625.421,575.053,576.921,633.725,667.727,625.673,586.059,569.556,624.154,526.558,382.969,304.065,497.162,2195.125,4860.135,2334.908,6129.292,1710.754,9390.168,0.48042039984486,0.27911119261409
"Sweden",2011,561.78,522.964,478.295,632.223,646.116,590.504,576.55,626.012,670.632,636.561,592.677,561.872,618.582,545.952,398.404,304.864,501.904,2195.262,4900.924,2369.706,6151.729,1751.124,9465.892,0.483522290898614,0.284655582194859
"Sweden",2012,567.186,538.33,480.533,603.952,668.856,608.118,579.746,617.34,669.638,649.229,599.452,560.881,603.325,566.132,417.321,307.11,503.758,2190.001,4953.26,2397.646,6160.537,1794.321,9540.907,0.484054138082798,0.291260485895954
"Sweden",2013,573.764,553.087,491.399,566.037,689.591,626.954,586.653,608.805,665.027,662.343,606.162,565.519,581.845,584.873,438.202,311.487,503.499,2184.287,5011.054,2419.906,6158.936,1838.061,9615.247,0.482913574669121,0.29843807436869
"Sweden",2014,580.94,567.382,505.708,530.339,701.047,646.689,597.036,602.206,658.181,673.406,613.804,572.586,561.429,597.896,459.573,319.346,501.808,2184.369,5064.955,2440.052,6156.723,1878.623,9689.376,0.481751960283951,0.305133591360209
"Sweden",2015,587.405,581.855,519.551,505.619,697.931,667.229,610.345,598.935,650.39,680.444,623.382,579.441,547.599,601.935,480.811,331.384,499.309,2194.43,5108.097,2461.038,6161.315,1913.439,9763.565,0.481791555641954,0.310556918450039
"Sweden",2016,583.699,591.526,536.466,497.444,678.936,687.672,624.056,598.432,641.121,682.307,635.711,586.622,542.381,595.402,502.945,346.29,506.523,2209.135,5134.857,2493.541,6174.682,1951.16,9837.533,0.485610602203723,0.315993600966009
"Sweden",2017,589.973,595.751,552.112,501.38,644.354,709.987,639.04,601.061,630.714,679.135,649.415,592.829,544.286,578.536,525.833,364.615,511.68,2239.216,5146.535,2524.95,6192.201,1980.664,9910.701,0.490611644533652,0.319864293810876
"Sweden",2018,601.644,595.283,566.193,513.839,602.582,729.437,655.461,606.933,620.735,672.24,662.838,599.046,551.307,556.713,546.426,385.452,516.58,2276.959,5149.272,2556.478,6214.418,2005.171,9982.709,0.496473676278899,0.322664326731803
"Sweden",2019,613.1,592.863,577.884,528.5,566.525,738.648,673.633,615.845,613.128,663.639,673.318,606.902,559.743,538.008,560.169,407.708,523.522,2312.347,5151.638,2589.15,6239.881,2029.407,10053.135,0.502587720643415,0.325231683104213
"Sweden",2020,620.463,592.543,585.926,541.244,543.854,733.4,693.239,627.457,609.075,654.661,679.142,617.102,567.274,527.201,564.54,430.475,534.09,2340.176,5157.93,2623.58,6266.448,2056.306,10121.686,0.508649787802471,0.328145386349651
"Sweden",2021,630.795,595.451,592.943,555.562,531.462,711.869,712.027,639.97,607.625,644.561,680.14,628.564,573.646,522.056,557.744,449.858,553.846,2374.751,5156.218,2657.15,6285.426,2083.504,10188.119,0.515329258770673,0.331481748412916
"Sweden",2022,635.28,600.611,595.834,570.365,532.343,675.548,733.189,654.255,609.864,634.02,676.944,642.13,579.823,524.324,542.282,471.175,574.435,2402.09,5158.293,2692.039,6308.481,2112.216,10252.422,0.521885631545164,0.334821647239645
"Sweden",2023,635.171,608.249,595.55,584.031,543.056,632.286,751.607,670.105,615.509,624.148,670.4,655.766,586.422,531.663,522.812,491.297,596.753,2423.001,5162.877,2728.947,6333.33,2142.525,10314.825,0.528570988617393,0.338293599101894
"Sweden",2024,633.41,616.958,594.632,594.904,557.038,594.624,759.49,687.396,623.926,616.432,661.997,666.387,594.604,540.252,506.496,505.454,621.71,2439.904,5167.29,2768.516,6356.798,2173.912,10375.71,0.535777167528821,0.34198223696899
"Sweden",2025,631.851,624.284,595.573,602.106,569.768,570.518,752.593,705.676,634.656,611.932,652.924,672.167,604.906,547.894,497.632,511.036,649.826,2453.814,5170.234,2811.294,6377.246,2206.388,10435.342,0.543745989059683,0.345978185567877
"Sweden",2026,628.419,629.88,601.608,608.946,582.98,558.115,731.51,724.86,647.495,610.824,643.264,673.499,616.502,554.421,493.562,504.561,683.399,2468.853,5172.547,2852.445,6397.995,2235.943,10493.845,0.551458498105479,0.349475577895888
"Sweden",2027,625.511,633.521,608.789,611.537,597.016,558.865,695.3,746.095,661.848,613.155,632.934,670.52,630.029,560.716,496.362,490.674,718.235,2479.358,5175.733,2896.016,6417.299,2265.987,10551.107,0.559537364079639,0.353106034174191
"Sweden",2028,623.17,635.31,616.334,611.223,610.612,569.387,651.938,764.362,677.576,618.719,623.123,664.137,643.555,567.417,503.713,473.877,752.357,2486.037,5179.854,2940.919,6434.632,2297.364,10606.81,0.567760983224624,0.357031140242364
"Sweden",2029,620.626,635.766,622.828,610.72,622.22,583.342,614.184,772.083,694.721,627.044,615.473,655.973,654.199,575.745,512.27,460.794,782.551,2489.94,5185.04,2985.559,6449.959,2331.36,10660.539,0.575802501041458,0.361453460401841
"Sweden",2030,617.247,635.692,627.325,611.783,630.626,596.487,590.1,765.065,712.854,637.699,611.065,647.196,660.174,586.213,520.179,455.055,807.281,2492.047,5191.092,3028.902,6463.049,2368.728,10712.041,0.58348070117039,0.366503178298664
"Sweden",2031,612.004,635.415,633.517,617.654,636.192,609.479,577.894,744.218,732.145,650.599,610.097,637.79,661.559,597.683,526.377,451.822,826.846,2498.59,5198.414,3064.287,6477.627,2402.728,10761.291,0.589465748591782,0.370927192936549
"Sweden",2032,608.683,633.201,637.661,625.031,637.981,623.319,578.667,708.123,753.382,664.938,612.477,627.683,658.757,611.096,532.667,454.945,839.921,2504.576,5206.57,3097.386,6490.358,2438.629,10808.532,0.594899521181891,0.375731045960793
"Sweden",2033,606.755,629.506,639.825,632.777,637.695,636.795,589.106,664.829,771.619,680.632,618.057,618.097,652.736,624.568,539.603,462.209,849.333,2508.863,5216.83,3128.449,6502.343,2475.713,10854.142,0.599683907660399,0.380741680345069
"Sweden",2034,605.807,625.127,640.148,639.274,638.021,648.453,602.962,627.101,779.307,697.734,626.387,610.681,645.062,635.271,548.27,470.852,858.173,2510.356,5230.646,3157.628,6514.982,2512.566,10898.63,0.603678398423445,0.385659699443529
"Sweden",2035,605.393,621.109,638.744,643.553,640.357,657.335,616.111,602.995,772.265,715.826,637.05,606.516,636.83,641.489,559.103,479.48,868.314,2508.799,5248.455,3185.216,6528.838,2548.386,10942.47,0.606886407523738,0.390327650954121
"Sweden",2036,605.622,618.006,638.928,649.413,644.794,662.528,629.098,590.869,751.422,734.978,649.814,605.533,627.554,642.812,570.025,484.661,879.731,2511.969,5269.036,3204.783,6546.003,2577.229,10985.788,0.608229474993149,0.393710329799727
"Sweden",2037,607.714,614.837,637.116,653.729,651.35,664.124,642.919,591.69,715.452,756.166,664.099,607.964,617.715,640.323,583.21,490.644,889.635,2513.396,5293.764,3221.527,6565.208,2603.812,11028.687,0.608551306782849,0.396607693160674
"Sweden",2038,611.117,612.121,633.624,656.144,659.16,663.786,656.358,602.135,672.337,774.426,679.791,613.619,608.508,634.881,596.669,497.85,898.938,2513.006,5321.612,3236.846,6586.264,2628.338,11071.464,0.608245396319762,0.399063566234211
"Sweden",2039,615.179,610.197,629.086,656.552,666.548,664.248,667.996,615.966,634.774,782.196,696.924,622.043,601.537,627.914,607.596,507.198,908.489,2511.014,5350.695,3252.734,6608.784,2651.197,11114.443,0.607908692235308,0.40116260419466
"Sweden",2040,619.364,609.271,624.178,654.994,672.15,667.127,676.953,629.056,610.748,775.259,715.049,632.802,597.82,620.413,614.317,518.978,919.413,2507.807,5379.144,3270.941,6631.958,2673.121,11157.892,0.608078348525342,0.403066635826101
"Sweden",2041,625.196,609.667,622.144,654.795,676.564,671.188,682.141,642.049,598.678,754.398,734.022,645.378,596.816,611.426,615.392,528.706,933.341,2511.802,5404.418,3285.681,6656.029,2688.865,11201.901,0.607962041426107,0.403974351674249
"Sweden",2042,630.498,611.291,619.718,653.067,680.11,677.589,683.784,655.933,599.595,718.625,755.195,659.624,599.328,602.095,613.341,541.293,945.447,2514.574,5430.455,3301.504,6682.85,2702.176,11246.533,0.607960843060112,0.404344852869659
