"Country","Year","tax_rev_MLN_USD","tax_rev_PC_GDP","union_density_ADM","union_density_SVY","union_density","union_density.lin_inter","union_density.cst_inter","union_coverage","union_coverage.lin_inter","union_coverage.cst_inter","labor_share"
"Denmark",1991,60.983,43.777,75.0142139756575,NA,75.0142139756575,75.0142139756575,75.0142139756575,NA,82.88,82.82,0.6555009
"Denmark",1992,67.466,44.136,74.8901210962396,NA,74.8901210962396,74.8901210962396,74.8901210962396,NA,82.94,82.82,0.651388
"Denmark",1993,65.117,45.462,76.7186886104684,NA,76.7186886104684,76.7186886104684,76.7186886104684,83,83,83,0.6498761
"Denmark",1994,72.664,46.529,76.5086599020294,NA,76.5086599020294,76.5086599020294,76.5086599020294,NA,83.5,83,0.627674
"Denmark",1995,86.006,46.499,75.8598087141339,NA,75.8598087141339,75.8598087141339,75.8598087141339,NA,84,83,0.6325486
"Denmark",1996,87.656,46.713,76.3705790823836,NA,76.3705790823836,76.3705790823836,76.3705790823836,NA,84.5,83,0.6392312
"Denmark",1997,81.095,46.727,75.1839270235688,NA,75.1839270235688,75.1839270235688,75.1839270235688,85,85,85,0.6327218
"Denmark",1998,83.732,47.298,75.2345913769584,NA,75.2345913769584,75.2345913769584,75.2345913769584,NA,85,85,0.6542512
"Denmark",1999,85.156,47.875,74.0125924343678,NA,74.0125924343678,74.0125924343678,74.0125924343678,NA,85,85,0.6528894
"Denmark",2000,76.903,46.875,73.6113633153764,NA,73.6113633153764,73.6113633153764,73.6113633153764,85,85,85,0.6337732
"Denmark",2001,75.689,45.919,72.9681641351441,NA,72.9681641351441,72.9681641351441,72.9681641351441,NA,85,85,0.6445384
"Denmark",2002,81.216,45.405,72.4141420274017,NA,72.4141420274017,72.4141420274017,72.4141420274017,NA,85,85,0.654449
"Denmark",2003,99.575,45.583,72.0077221990879,NA,72.0077221990879,72.0077221990879,72.0077221990879,NA,85,85,0.6562903
"Denmark",2004,116.689,46.393,71.4685372044262,NA,71.4685372044262,71.4685372044262,71.4685372044262,85,85,85,0.6445675
"Denmark",2005,126.973,48.005,70.8575607420706,NA,70.8575607420706,70.8575607420706,70.8575607420706,NA,84.5,85,0.6419589
"Denmark",2006,131.517,46.462,68.4338629524715,NA,68.4338629524715,68.4338629524715,68.4338629524715,84,84,84,0.6430427
"Denmark",2007,148.319,46.425,67.8022191080056,NA,67.8022191080056,67.8022191080056,67.8022191080056,81,81,81,0.650935
"Denmark",2008,158.155,44.765,66.2446054895928,NA,66.2446054895928,66.2446054895928,66.2446054895928,NA,81.5,81,0.6505044
"Denmark",2009,144.481,44.963,68.4169259712724,NA,68.4169259712724,68.4169259712724,68.4169259712724,82,82,82,0.6864477
"Denmark",2010,144.171,44.756,69.1941632785819,NA,69.1941632785819,69.1941632785819,69.1941632785819,83,83,83,0.6460864
"Denmark",2011,154.429,44.793,70.0658370907166,NA,70.0658370907166,70.0658370907166,70.0658370907166,NA,83.3333333333333,83,0.6501105
"Denmark",2012,148.956,45.512,69.7540290810114,NA,69.7540290810114,69.7540290810114,69.7540290810114,NA,83.6666666666667,83,0.6451994
"Estonia",1995,1.309,36.033,32.3514387876724,NA,32.3514387876724,32.3514387876724,32.3514387876724,NA,NA,NA,0.6499498
"Estonia",1996,1.58,34.108,28.7942516649141,NA,28.7942516649141,28.7942516649141,28.7942516649141,NA,NA,NA,0.6232402
"Estonia",1997,1.739,34.137,NA,NA,NA,22.9650606150658,28.7942516649141,NA,NA,NA,0.6108735
"Estonia",1998,1.918,33.963,17.1358695652174,NA,17.1358695652174,17.1358695652174,17.1358695652174,NA,NA,NA,0.5962427
"Estonia",1999,1.865,32.54,NA,NA,NA,15.8102923501383,17.1358695652174,NA,NA,NA,0.5747546
"Estonia",2000,1.768,31.091,14.4847151350592,14.0204736606497,14.4847151350592,14.4847151350592,14.4847151350592,NA,NA,NA,0.5674723
"Estonia",2001,1.897,30.368,NA,14.0224562933222,14.0224562933222,14.0224562933222,14.0224562933222,28,28,28,0.5513452
"Estonia",2002,2.284,31.176,13.4455327171564,12.5985929933334,13.4455327171564,13.4455327171564,13.4455327171564,NA,28,28,0.5503383
"Estonia",2003,3.04,30.897,11.6635454545455,11.0281020336113,11.6635454545455,11.6635454545455,11.6635454545455,28,28,28,0.5507973
"Estonia",2004,3.764,31.208,NA,9.41684526692136,9.41684526692136,9.41684526692136,9.41684526692136,28,28,28,0.5598719
"Estonia",2005,4.195,29.969,9.66448952590959,8.66086436530576,9.66448952590959,9.66448952590959,9.66448952590959,NA,27,28,0.5464197
"Estonia",2006,5.184,30.543,NA,8.41995410484467,8.41995410484467,8.41995410484467,8.41995410484467,NA,26,28,0.5531529
"Estonia",2007,6.957,31.279,7.72383394710412,7.57909193412333,7.72383394710412,7.72383394710412,7.72383394710412,25,25,25,0.5806211
"Estonia",2008,7.59,31.429,7.03118537513442,6.20741593819709,7.03118537513442,7.03118537513442,7.03118537513442,NA,24.5,25,0.6217099
"Estonia",2009,6.862,34.918,7.70755453501722,7.59879130540431,7.70755453501722,7.70755453501722,7.70755453501722,24,24,24,0.6463706
"Estonia",2010,6.481,33.252,7.65908828620889,8.17526928550263,7.65908828620889,7.65908828620889,7.65908828620889,NA,23.4362909817456,24,0.6083627
"Estonia",2011,7.303,31.512,6.86282081554809,6.97616830044857,6.86282081554809,6.86282081554809,6.86282081554809,22.8725819634911,22.8725819634911,22.8725819634911,0.5796214
"Estonia",2012,7.3,31.667,6.35889201124047,6.02228073303126,6.35889201124047,6.35889201124047,6.35889201124047,23,23,23,0.5861941
"Finland",1970,NA,31.159,51.317825615611,NA,51.317825615611,51.317825615611,51.317825615611,73,73,73,0.7215731
"Finland",1971,NA,32.751,56.1950260976359,NA,56.1950260976359,56.1950260976359,56.1950260976359,NA,73,73,0.7521515
"Finland",1972,NA,33.223,60.8001203731568,NA,60.8001203731568,60.8001203731568,60.8001203731568,73,73,73,0.7463416
"Finland",1973,NA,34.035,61.3737780333525,NA,61.3737780333525,61.3737780333525,61.3737780333525,NA,75,73,0.734863
"Finland",1974,NA,33.301,63.1991188214237,NA,63.1991188214237,63.1991188214237,63.1991188214237,77,77,77,0.7096905
"Finland",1975,NA,36.113,65.2825163398693,NA,65.2825163398693,65.2825163398693,65.2825163398693,NA,75.8333333333333,77,0.7533048
"Finland",1976,NA,39.598,67.568597097443,NA,67.568597097443,67.568597097443,67.568597097443,NA,74.6666666666667,77,0.7665703
"Finland",1977,NA,39.801,66.693665973666,NA,66.693665973666,66.693665973666,66.693665973666,NA,73.5,77,0.7561373
"Finland",1978,NA,36.478,66.9492645018041,NA,66.9492645018041,66.9492645018041,66.9492645018041,NA,72.3333333333333,77,0.7223868
"Finland",1979,14.019,35.103,68.0959029649596,NA,68.0959029649596,68.0959029649596,68.0959029649596,NA,71.1666666666667,77,0.7064101
"Finland",1980,16.529,35.315,69.3763832834266,NA,69.3763832834266,69.3763832834266,69.3763832834266,70,70,70,0.7130525
"Finland",1981,15.806,37.268,68.3314124727878,NA,68.3314124727878,68.3314124727878,68.3314124727878,NA,71.4,70,0.7304102
"Finland",1982,15.228,36.42,68.4127366458065,NA,68.4127366458065,68.4127366458065,68.4127366458065,NA,72.8,70,0.7206523
"Finland",1983,15.322,36.065,68.7985954351643,NA,68.7985954351643,68.7985954351643,68.7985954351643,NA,74.2,70,0.7133375
"Finland",1984,15.8,37.553,68.9713740900879,NA,68.9713740900879,68.9713740900879,68.9713740900879,NA,75.6,70,0.7144832
"Finland",1985,17.258,39.14,69.0636341640455,NA,69.0636341640455,69.0636341640455,69.0636341640455,77,77,77,0.7281681
"Finland",1986,24.788,40.259,69.9886917834236,NA,69.9886917834236,69.9886917834236,69.9886917834236,NA,79,77,0.726513
"Finland",1987,30.264,38.747,70.6429883649725,NA,70.6429883649725,70.6429883649725,70.6429883649725,NA,81,77,0.7318347
"Finland",1988,38.05,41.951,72.2933364127556,NA,72.2933364127556,72.2933364127556,72.2933364127556,NA,83,77,0.7245268
"Finland",1989,39.302,41.54,73.1693336517793,NA,73.1693336517793,73.1693336517793,73.1693336517793,85,85,85,0.7194492
"Finland",1990,49.576,42.907,72.7769497077339,NA,72.7769497077339,72.7769497077339,72.7769497077339,NA,84.6666666666667,85,0.7327182
"Finland",1991,47.78,44.449,75.8830791586837,NA,75.8830791586837,75.8830791586837,75.8830791586837,NA,84.3333333333333,85,0.7693653
"Finland",1992,48.284,43.966,78.9051381873135,NA,78.9051381873135,78.9051381873135,78.9051381873135,NA,84,85,0.7475652
"Finland",1993,43.671,43.478,81.2237139966477,NA,81.2237139966477,81.2237139966477,81.2237139966477,NA,83.6666666666667,85,0.6972196
"Finland",1994,48.996,45.508,80.7768098178956,NA,80.7768098178956,80.7768098178956,80.7768098178956,NA,83.3333333333333,85,0.6745041
"Finland",1995,57.328,44.496,80.8446981150663,NA,80.8446981150663,80.8446981150663,80.8446981150663,83,83,83,0.6565473
"Finland",1996,59.205,45.7,80.8046523585246,NA,80.8046523585246,80.8046523585246,80.8046523585246,NA,83.4,83,0.6643337
"Finland",1997,56.432,44.966,79.4887831407206,NA,79.4887831407206,79.4887831407206,79.4887831407206,NA,83.8,83,0.6494265
"Finland",1998,60.354,44.827,78.4062139628594,NA,78.4062139628594,78.4062139628594,78.4062139628594,NA,84.2,83,0.6347024
"Finland",1999,59.851,44.258,75.9413537261655,NA,75.9413537261655,75.9413537261655,75.9413537261655,NA,84.6,83,0.6335742
"Finland",2000,57.539,45.82,74.6285685938934,NA,74.6285685938934,74.6285685938934,74.6285685938934,85,85,85,0.6171401
"Finland",2001,55.841,43.171,74.2530382313305,NA,74.2530382313305,74.2530382313305,74.2530382313305,NA,88,85,0.617424
"Finland",2002,60.559,43.333,73.2101393188855,NA,73.2101393188855,73.2101393188855,73.2101393188855,91,91,91,0.6164802
"Finland",2003,72.582,42.388,72.5657703135618,NA,72.5657703135618,72.5657703135618,72.5657703135618,91,91,91,0.6295581
"Finland",2004,82.347,41.822,71.1608971174468,NA,71.1608971174468,71.1608971174468,71.1608971174468,91,91,91,0.6236939
"Finland",2005,86.041,42.114,70.376386156909,NA,70.376386156909,70.376386156909,70.376386156909,87.7,87.7,87.7,0.6359357
"Finland",2006,91.331,42.154,70.0620042275354,NA,70.0620042275354,70.0620042275354,70.0620042275354,87.7,87.7,87.7,0.6337651
"Finland",2007,106.021,41.508,70.2013153515065,NA,70.2013153515065,70.2013153515065,70.2013153515065,NA,87.6,87.7,0.6143416
"Finland",2008,116.703,41.207,69.4866698236114,64.7032170367014,69.4866698236114,69.4866698236114,69.4866698236114,87.5,87.5,87.5,0.6356121
"Finland",2009,102.949,40.934,68.9233885689385,65.6617993405558,68.9233885689385,68.9233885689385,68.9233885689385,78.4334287295811,78.4334287295811,78.4334287295811,0.6867495
"Finland",2010,101.074,40.788,68.3006227590111,64.6698113207547,68.3006227590111,68.3006227590111,68.3006227590111,77.8144933006228,77.8144933006228,77.8144933006228,0.6729033
"Finland",2011,115.065,42.033,67.276315445637,64.209052729818,67.276315445637,67.276315445637,67.276315445637,90,90,90,0.6747046
"Finland",2012,109.599,42.679,67.2861935604119,63.6999068033551,67.2861935604119,67.2861935604119,67.2861935604119,89.7441871301431,89.7441871301431,89.7441871301431,0.6860821
"France",1965,NA,33.729,19.4747753973739,NA,19.4747753973739,19.4747753973739,19.4747753973739,70,70,70,0.805483
"France",1966,NA,33.493,18.8939465996331,NA,18.8939465996331,18.8939465996331,18.8939465996331,NA,70,70,0.7916985
"France",1967,NA,33.828,19.0639269406393,NA,19.0639269406393,19.0639269406393,19.0639269406393,NA,70,70,0.7822856
"France",1968,NA,33.929,20.4198600466511,NA,20.4198600466511,20.4198600466511,20.4198600466511,NA,70,70,0.7930119
"France",1969,NA,34.543,22.1928239545689,NA,22.1928239545689,22.1928239545689,22.1928239545689,NA,70,70,0.7854496
"France",1970,NA,33.749,21.6924910607867,NA,21.6924910607867,21.6924910607867,21.6924910607867,70,70,70,0.7798492
"France",1971,NA,33.178,21.5595480644564,NA,21.5595480644564,21.5595480644564,21.5595480644564,NA,71.2,70,0.7795585
"France",1972,NA,33.607,21.588977907259,NA,21.588977907259,21.588977907259,21.588977907259,NA,72.4,70,0.771579
"France",1973,NA,33.583,22.1116835435542,NA,22.1116835435542,22.1116835435542,22.1116835435542,NA,73.6,70,0.7582932
"France",1974,NA,33.678,21.747493588249,NA,21.747493588249,21.747493588249,21.747493588249,NA,74.8,70,0.770191
"France",1975,NA,35.009,22.1506383975635,NA,22.1506383975635,22.1506383975635,22.1506383975635,76,76,76,0.8037046
"France",1976,NA,36.838,21.2974720073877,NA,21.2974720073877,21.2974720073877,21.2974720073877,NA,76.276,76,0.805243
"France",1977,NA,36.841,21.2758699113032,NA,21.2758699113032,21.2758699113032,21.2758699113032,NA,76.552,76,0.8002499
"France",1978,NA,36.798,20.5199052667193,NA,20.5199052667193,20.5199052667193,20.5199052667193,NA,76.828,76,0.7990942
"France",1979,208.444,38.209,19.0364145658263,NA,19.0364145658263,19.0364145658263,19.0364145658263,NA,77.104,76,0.7975734
"France",1980,248.154,39.528,18.2800490141473,NA,18.2800490141473,18.2800490141473,18.2800490141473,77.38,77.38,77.38,0.8009927
"France",1981,225.029,39.633,17.7692178864512,NA,17.7692178864512,17.7692178864512,17.7692178864512,80.5,80.5,80.5,0.8032833
"France",1982,231.108,40.4,17.0051043053706,NA,17.0051043053706,17.0051043053706,17.0051043053706,NA,82.335,80.5,0.8044333
"France",1983,236.484,40.894,15.9634551495017,NA,15.9634551495017,15.9634551495017,15.9634551495017,NA,84.17,80.5,0.7943972
"France",1984,233.1,41.921,14.9264542010252,NA,14.9264542010252,14.9264542010252,14.9264542010252,NA,86.005,80.5,0.7831905
"France",1985,240.977,42.042,13.6069956555642,NA,13.6069956555642,13.6069956555642,13.6069956555642,87.84,87.84,87.84,0.7708673
"France",1986,333.44,41.711,12.4723939929329,NA,12.4723939929329,12.4723939929329,12.4723939929329,NA,89.2533279365408,87.84,0.7468122
"France",1987,416.965,42.254,11.9328468755143,NA,11.9328468755143,11.9328468755143,11.9328468755143,NA,90.6666558730815,87.84,0.7384851
"France",1988,452.962,41.43,11.2296280253398,NA,11.2296280253398,11.2296280253398,11.2296280253398,NA,92.0799838096223,87.84,0.7191096
"France",1989,451.857,41.157,10.6536502546689,NA,10.6536502546689,10.6536502546689,10.6536502546689,NA,93.493311746163,87.84,0.7037784
"France",1990,550.698,41.173,9.82687620682578,NA,9.82687620682578,9.82687620682578,9.82687620682578,94.9066396827038,94.9066396827038,94.9066396827038,0.7043743
"France",1991,560.714,41.552,9.59769536270112,NA,9.59769536270112,9.59769536270112,9.59769536270112,NA,94.6970582106472,94.9066396827038,0.7058018
"France",1992,602.402,41.153,9.60883616686685,NA,9.60883616686685,9.60883616686685,9.60883616686685,NA,94.4874767385905,94.9066396827038,0.6990983
"France",1993,566.626,42.353,9.3406453436883,NA,9.3406453436883,9.3406453436883,9.3406453436883,NA,94.2778952665339,94.9066396827038,0.6978772
"France",1994,594.432,42.475,8.93354780465507,NA,8.93354780465507,8.93354780465507,8.93354780465507,NA,94.0683137944772,94.9066396827038,0.6896227
"France",1995,674.1,42.327,8.7120718971075,NA,8.7120718971075,8.7120718971075,8.7120718971075,NA,93.8587323224206,94.9066396827038,0.6874386
"France",1996,690.751,43.455,8.28541101522055,10.5,8.28541101522055,8.28541101522055,8.28541101522055,NA,93.6491508503639,94.9066396827038,0.6892483
"France",1997,639.712,43.663,8.33132157696643,10.5,8.33132157696643,8.33132157696643,8.33132157696643,93.4395693783073,93.4395693783073,93.4395693783073,0.6835353
"France",1998,658.264,43.537,8.18211307289879,10.5,8.18211307289879,8.18211307289879,8.18211307289879,NA,93.816722810193,93.4395693783073,0.6749939
"France",1999,660.496,44.248,8.05886249174353,10.5,8.05886249174353,8.05886249174353,8.05886249174353,NA,94.1938762420787,93.4395693783073,0.678526
"France",2000,591.796,43.43,7.97093894018238,10.5,7.97093894018238,7.97093894018238,7.97093894018238,NA,94.5710296739644,93.4395693783073,0.6760544
"France",2001,593.733,43.101,7.90563664013069,10.5,7.90563664013069,7.90563664013069,7.90563664013069,NA,94.9481831058501,93.4395693783073,0.6753982
"France",2002,634.555,42.404,8.05598442697716,10.5,8.05598442697716,8.05598442697716,8.05598442697716,NA,95.3253365377359,93.4395693783073,0.6793411
"France",2003,778.134,42.239,8.35578344609802,10.5,8.35578344609802,8.35578344609802,8.35578344609802,NA,95.7024899696216,93.4395693783073,0.6790455
"France",2004,897.94,42.413,8.0603593273554,10.5,8.0603593273554,8.0603593273554,8.0603593273554,96.0796434015073,96.0796434015073,96.0796434015073,0.6756728
"France",2005,941.613,42.904,7.9918787562998,10.5,7.9918787562998,7.9918787562998,7.9918787562998,NA,96.5597325511305,96.0796434015073,0.6757725
"France",2006,1003.823,43.273,7.97681299871906,NA,7.97681299871906,7.97681299871906,7.97681299871906,NA,97.0398217007536,96.0796434015073,0.6757032
"France",2007,1130.693,42.545,7.88011476355704,NA,7.88011476355704,7.88011476355704,7.88011476355704,NA,97.5199108503768,96.0796434015073,0.6670669
"France",2008,1233.108,42.332,7.79447632479572,10.7,7.79447632479572,7.79447632479572,7.79447632479572,98,98,98,0.6691242
"France",2009,1117.186,41.528,7.92633581942652,NA,7.92633581942652,7.92633581942652,7.92633581942652,98,98,98,0.6857845
"France",2010,1113.717,42.145,8.00627150614963,10.8,8.00627150614963,8.00627150614963,8.00627150614963,NA,98,98,0.6863931
"France",2011,1240.299,43.334,8.06885458240858,NA,8.06885458240858,8.06885458240858,8.06885458240858,NA,98,98,0.6864476
"France",2012,1190.984,44.36,8.12744505769472,NA,8.12744505769472,8.12744505769472,8.12744505769472,98,98,98,0.690363
"Germany",1970,NA,31.53,32.0299811468249,NA,32.0299811468249,32.0299811468249,32.0299811468249,85,85,85,0.7314847
"Germany",1971,NA,32.028,32.1330784890296,NA,32.1330784890296,32.1330784890296,32.1330784890296,NA,85,85,0.7393547
"Germany",1972,NA,33.522,32.365801622518,NA,32.365801622518,32.365801622518,32.365801622518,NA,85,85,0.7452556
"Germany",1973,NA,35.006,32.4322618995201,NA,32.4322618995201,32.4322618995201,32.4322618995201,NA,85,85,0.7536264
"Germany",1974,NA,34.874,33.7452796659114,NA,33.7452796659114,33.7452796659114,33.7452796659114,NA,85,85,0.7627356
"Germany",1975,NA,34.312,34.5793637772309,NA,34.5793637772309,34.5793637772309,34.5793637772309,85,85,85,0.7601064
"Germany",1976,NA,35.286,35.1061510464058,NA,35.1061510464058,35.1061510464058,35.1061510464058,NA,85,85,0.7525542
"Germany",1977,NA,36.657,35.2440391820521,NA,35.2440391820521,35.2440391820521,35.2440391820521,NA,85,85,0.7527259
"Germany",1978,NA,36.662,35.5380411038295,NA,35.5380411038295,35.5380411038295,35.5380411038295,NA,85,85,0.7530377
"Germany",1979,367.462,36.376,35.3038622493461,NA,35.3038622493461,35.3038622493461,35.3038622493461,NA,85,85,0.7482514
"Germany",1980,399.174,36.429,34.895288025336,NA,34.895288025336,34.895288025336,34.895288025336,85,85,85,0.7584744
"Germany",1981,329.664,35.858,35.1459823720691,NA,35.1459823720691,35.1459823720691,35.1459823720691,NA,85,85,0.7583692
"Germany",1982,298.457,35.541,35.0217336737785,NA,35.0217336737785,35.0217336737785,35.0217336737785,NA,85,85,0.7496218
"Germany",1983,283.999,35.565,34.9990859151835,NA,34.9990859151835,34.9990859151835,34.9990859151835,NA,85,85,0.7343202
"Germany",1984,264.573,35.713,34.8977849931059,NA,34.8977849931059,34.8977849931059,34.8977849931059,NA,85,85,0.726641
"Germany",1985,268.713,36.084,34.6661103302881,NA,34.6661103302881,34.6661103302881,34.6661103302881,85,85,85,0.719792
"Germany",1986,364.645,35.827,33.9157419743006,NA,33.9157419743006,33.9157419743006,33.9157419743006,NA,85,85,0.7165724
"Germany",1987,445.583,36.288,33.3301647816326,NA,33.3301647816326,33.3301647816326,33.3301647816326,NA,85,85,0.7286379
"Germany",1988,477.193,35.95,33.1124212912434,NA,33.1124212912434,33.1124212912434,33.1124212912434,NA,85,85,0.7171341
"Germany",1989,478.938,36.229,32.4099680563519,NA,32.4099680563519,32.4099680563519,32.4099680563519,NA,85,85,0.7034944
"Germany",1990,577.35,34.803,31.2196969106705,NA,31.2196969106705,31.2196969106705,31.2196969106705,85,85,85,0.69883
"Germany",1991,683.588,35.006,35.9874804570054,NA,35.9874804570054,35.9874804570054,35.9874804570054,NA,84.15,85,0.7153431
"Germany",1992,787.718,35.9,33.860091042405,NA,33.860091042405,33.860091042405,33.860091042405,NA,83.3,85,0.7259967
"Germany",1993,733.852,35.828,31.8221161298323,NA,31.8221161298323,31.8221161298323,31.8221161298323,NA,82.45,85,0.7279692
"Germany",1994,785.268,36.171,30.3792684834642,NA,30.3792684834642,30.3792684834642,30.3792684834642,NA,81.6,85,0.717432
"Germany",1995,899.358,36.23,29.2177376443707,NA,29.2177376443707,29.2177376443707,29.2177376443707,80.75,80.75,80.75,0.7173341
"Germany",1996,869.865,35.574,27.7527889573639,NA,27.7527889573639,27.7527889573639,27.7527889573639,75.65,75.65,75.65,0.7150173
"Germany",1997,785.675,35.243,26.9821287488544,NA,26.9821287488544,26.9821287488544,26.9821287488544,74.9,74.9,74.9,0.7055514
"Germany",1998,800.672,35.472,25.9432345702091,NA,25.9432345702091,25.9432345702091,25.9432345702091,73.6,73.6,73.6,0.704651
"Germany",1999,795.503,36.159,25.3228366057815,NA,25.3228366057815,25.3228366057815,25.3228366057815,70.6,70.6,70.6,0.7121108
"Germany",2000,706.891,36.242,24.5707555941238,NA,24.5707555941238,24.5707555941238,24.5707555941238,67.75,67.75,67.75,0.7203009
"Germany",2001,683.431,35.009,23.7476004706174,NA,23.7476004706174,23.7476004706174,23.7476004706174,68.75,68.75,68.75,0.7132291
"Germany",2002,715.934,34.384,23.5073460456393,NA,23.5073460456393,23.5073460456393,23.5073460456393,67.75,67.75,67.75,0.706165
"Germany",2003,868.089,34.611,23.0183893468611,NA,23.0183893468611,23.0183893468611,23.0183893468611,67.6,67.6,67.6,0.7057296
"Germany",2004,955.248,33.86,22.171008470513,NA,22.171008470513,22.171008470513,22.171008470513,65.75,65.75,65.75,0.6932477
"Germany",2005,968.527,33.87,21.5275002095825,NA,21.5275002095825,21.5275002095825,21.5275002095825,64.9,64.9,64.9,0.6837588
"Germany",2006,1036.035,34.489,20.5865377192133,NA,20.5865377192133,20.5865377192133,20.5865377192133,63.35,63.35,63.35,0.6657465
"Germany",2007,1200.351,34.889,19.7643185814223,NA,19.7643185814223,19.7643185814223,19.7643185814223,61.65,61.65,61.65,0.6524676
"Germany",2008,1326.069,35.406,19.0311184994745,NA,19.0311184994745,19.0311184994745,19.0311184994745,61.35,61.35,61.35,0.6622763
"Germany",2009,1233.156,36.078,18.8322833623905,NA,18.8322833623905,18.8322833623905,18.8322833623905,61.74,61.74,61.74,0.6986528
"Germany",2010,1196.24,35.007,18.8558626575689,NA,18.8558626575689,18.8558626575689,18.8558626575689,59.76,59.76,59.76,0.6781073
"Germany",2011,1341.915,35.701,18.4066556129343,NA,18.4066556129343,18.4066556129343,18.4066556129343,58.9,58.9,58.9,0.6764504
"Germany",2012,1290.136,36.39,18.2599088791862,NA,18.2599088791862,18.2599088791862,18.2599088791862,58.3,58.3,58.3,0.6851183
"Greece",1970,NA,19.219,NA,NA,NA,NA,NA,NA,NA,NA,0.5010342
"Greece",1971,NA,19.038,NA,NA,NA,NA,NA,NA,NA,NA,0.4999292
"Greece",1972,NA,18.924,NA,NA,NA,NA,NA,NA,NA,NA,0.5028533
"Greece",1973,NA,17.406,NA,NA,NA,NA,NA,NA,NA,NA,0.4678479
"Greece",1974,NA,18.254,NA,NA,NA,NA,NA,NA,NA,NA,0.4812381
"Greece",1975,NA,18.705,NA,NA,NA,NA,NA,NA,NA,NA,0.50538
"Greece",1976,NA,20.325,NA,NA,NA,NA,NA,NA,NA,NA,0.5224471
"Greece",1977,NA,20.622,35.8403090792015,NA,35.8403090792015,35.8403090792015,35.8403090792015,NA,NA,NA,0.5647311
"Greece",1978,NA,20.579,NA,NA,NA,36.8831476994837,35.8403090792015,NA,NA,NA,0.5853698
"Greece",1979,1.731,21.331,NA,NA,NA,37.9259863197658,35.8403090792015,NA,NA,NA,0.5962473
"Greece",1980,2.05,20.75,38.968824940048,NA,38.968824940048,38.968824940048,38.968824940048,NA,NA,NA,0.5848103
"Greece",1981,1.981,20.908,NA,NA,NA,39.1219235671908,38.968824940048,NA,NA,NA,0.5917493
"Greece",1982,2.466,23.598,NA,NA,NA,39.2750221943335,38.968824940048,NA,NA,NA,0.6152223
"Greece",1983,2.725,23.996,39.4281208214763,NA,39.4281208214763,39.4281208214763,39.4281208214763,NA,NA,NA,0.6292109
"Greece",1984,3.067,24.548,NA,NA,NA,38.5228307363905,39.4281208214763,NA,NA,NA,0.6273215
"Greece",1985,3.601,24.557,37.6175406513047,NA,37.6175406513047,37.6175406513047,37.6175406513047,85,85,85,0.6374845
"Greece",1986,5.859,25.779,NA,NA,NA,36.9271257583593,37.6175406513047,NA,85,85,0.6116083
"Greece",1987,7.891,26.236,NA,NA,NA,36.2367108654138,37.6175406513047,NA,85,85,0.612017
"Greece",1988,8.881,23.672,NA,NA,NA,35.5462959724684,37.6175406513047,NA,85,85,0.6192276
"Greece",1989,9.532,22.943,NA,NA,NA,34.8558810795229,37.6175406513047,NA,85,85,0.6612179
"Greece",1990,14.564,25.191,34.1654661865775,NA,34.1654661865775,34.1654661865775,34.1654661865775,85,85,85,0.6844558
"Greece",1991,17.582,25.292,NA,NA,NA,35.8849395632107,34.1654661865775,NA,85,85,0.6520112
"Greece",1992,21.983,26.123,37.6044129398438,NA,37.6044129398438,37.6044129398438,37.6044129398438,NA,85,85,0.6448452
"Greece",1993,22.785,26.57,NA,NA,NA,35.5035914193597,37.6044129398438,NA,85,85,0.6316555
"Greece",1994,26.425,26.834,NA,NA,NA,33.4027698988755,37.6044129398438,NA,85,85,0.6412783
"Greece",1995,33.931,27.89,31.3019483783914,NA,31.3019483783914,31.3019483783914,31.3019483783914,85,85,85,0.6638216
"Greece",1996,44.924,34.347,NA,NA,NA,30.0323375836332,31.3019483783914,NA,84.4,85,0.6601502
"Greece",1997,37.437,28.797,NA,NA,NA,28.762726788875,31.3019483783914,NA,83.8,85,0.6824346
"Greece",1998,42.997,30.692,27.4931159941168,NA,27.4931159941168,27.4931159941168,27.4931159941168,NA,83.2,85,0.678099
"Greece",1999,44.762,31.402,NA,NA,NA,26.6664911451467,27.4931159941168,NA,82.6,85,0.6856988
"Greece",2000,43.422,33.358,NA,NA,NA,25.8398662961766,27.4931159941168,82,82,82,0.6734219
"Greece",2001,43.594,31.984,25.0132414472065,NA,25.0132414472065,25.0132414472065,25.0132414472065,82,82,82,0.6505856
"Greece",2002,49.67,32.242,25.0072136193133,NA,25.0072136193133,25.0072136193133,25.0072136193133,82,82,82,0.685644
"Greece",2003,62.481,30.914,NA,NA,NA,24.5635783522622,25.0072136193133,82,82,82,0.6658405
"Greece",2004,72.004,29.917,24.1199430852111,NA,24.1199430852111,24.1199430852111,24.1199430852111,82,82,82,0.6563612
"Greece",2005,77.289,31.212,24.1333040228622,NA,24.1333040228622,24.1333040228622,24.1333040228622,82,82,82,0.6632788
"Greece",2006,82.927,30.326,24.1369723447794,NA,24.1369723447794,24.1369723447794,24.1369723447794,82,82,82,0.6465967
"Greece",2007,99.338,31.185,NA,NA,NA,23.9683284502644,24.1369723447794,83,83,83,0.6399124
"Greece",2008,109.593,30.976,23.7996845557493,NA,23.7996845557493,23.7996845557493,23.7996845557493,83,83,83,0.6079367
"Greece",2009,101.079,30.63,NA,NA,NA,23.4911798091727,23.7996845557493,83,83,83,0.6549391
