"Country","Year","countrycode","currency_unit","rgdpe","rgdpo","pop","emp","avh","hc","ccon","cda","cgdpe","cgdpo","cn","ck","ctfp","cwtfp","rgdpna","rconna","rdana","rnna","rkna","rtfpna","rwtfpna","labsh","irr","delta","xr","pl_con","pl_da","pl_gdpo","i_cig","i_xm","i_xr","i_outlier","i_irr","cor_exp","statcap","csh_c","csh_i","csh_g","csh_x","csh_m","csh_r","pl_c","pl_i","pl_g","pl_x","pl_m","pl_n","pl_k","i_emp","yr_sch","source","i_labsh","i_labsh2","comp_sh","lab_sh1","lab_sh2","lab_sh3","lab_sh4","i_comp_sh","i_lab_sh1","i_lab_sh2","i_lab_sh3","i_lab_sh4"
"Turkey",1970,"TUR","New Turkish Lira",249780.328125,251502.109375,34.876303,11.3728160858154,2086,1.31117916107178,167594.765625,231494.578125,249032.046875,250205.625,645159.0625,0.0277776326984167,0.929105758666992,0.857196867465973,261567.671875,208030.828125,246085.78125,573060,0.0563410632312298,1.21017324924469,1.12513625621796,0.384998112916946,0.402240097522736,0.0456271842122078,1.1328499999e-05,0.113241493701935,0.100667826831341,0.100195653736591,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.582433819770813,0.255389183759689,0.0873943418264389,0.0164076294749975,-0.0239046458154917,0.0822797119617462,0.116907201707363,0.0676899403333664,0.0888116359710693,0.143357276916504,0.14809638261795,0.0523556247353554,1.47326135635376,2,2.02184200286865,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1971,"TUR","New Turkish Lira",255210.828125,259013.0625,35.720599,11.5808629989624,2077,1.32065832614899,181096.765625,240491.296875,254254.34375,257540.5625,688827,0.0288550201803446,0.908360719680786,0.843126952648163,276131.46875,226114.703125,259639.796875,610372.3125,0.0600881986320019,1.21806037425995,1.13182520866394,0.384998112916946,0.373342663049698,0.0458387657999992,1.48666666670833e-05,0.102514378726482,0.0928592383861542,0.0916743502020836,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.612118065357208,0.23062202334404,0.0910595804452896,0.0201734080910683,-0.0255382712930441,0.0715651959180832,0.105390757322311,0.063420258462429,0.083178885281086,0.130228862166405,0.165454551577568,0.0491870120167732,1.19219946861267,2,2.07559967041016,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1972,"TUR","New Turkish Lira",277944.96875,282290.8125,36.587261,11.8916397094727,2069,1.33020603656769,191962.625,263084.9375,276239.1875,280128.1875,743148.25,0.030180599540472,0.922715961933136,0.85913473367691,296637,240926.203125,281983.75,657657,0.065041184425354,1.23207068443298,1.15741622447968,0.384998112916946,0.401278734207153,0.0465262271463871,1.415e-05,0.121490076184273,0.107450284063816,0.105958558619022,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.594114065170288,0.253891974687576,0.0911530181765556,0.0197231266647577,-0.0274870600551367,0.0686049088835716,0.124418377876282,0.0695561915636063,0.102404125034809,0.160174965858459,0.195829689502716,0.0535569824278355,1.31148135662079,2,2.12935733795166,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1973,"TUR","New Turkish Lira",291775.375,295297.28125,37.472336,12.0818738937378,2060,1.33982276916504,195147.828125,272598.0625,289019.625,291991.09375,800140.1875,0.0317393764853477,0.9000403881073,0.839787244796753,306312.65625,246368.515625,291275.75,707462.8125,0.0703408643603325,1.20371651649475,1.13114619255066,0.384998112916946,0.392295926809311,0.0478230975568295,1.415e-05,0.14775425195694,0.129107102751732,0.127793252468109,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.573384821414948,0.265248626470566,0.0949500352144241,0.0240104049444199,-0.0340368635952473,0.0764429196715355,0.151116117835045,0.0821227133274078,0.12745264172554,0.187863975763321,0.20620584487915,0.0632113367319107,1.4116553068161,2,2.18311476707458,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1974,"TUR","New Turkish Lira",324972.34375,335373.59375,38.370283,12.3632068634033,2044,1.34950911998749,184495.375,305126.125,325589.15625,333962.84375,896270.875,0.0346209183335304,1.00482702255249,0.917918026447296,323448.40625,231526.015625,298142.4375,793630.875,0.079871229827404,1.16540622711182,1.06157648563385,0.384998112916946,0.487326592206955,0.0499410554766655,1.39270833330833e-05,0.215218439698219,0.157900303602219,0.153941139578819,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.462059855461121,0.361210137605667,0.0903829783201218,0.0200605411082506,-0.0390031300485134,0.105289615690708,0.228933081030846,0.0702366456389427,0.145105823874474,0.22954335808754,0.285569310188293,0.0643976405262947,1.64611971378326,2,2.23687243461609,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1975,"TUR","New Turkish Lira",347067.25,359577.96875,39.277258,12.489052772522,2028,1.3592654466629,203193.40625,332855.3125,350612.625,360945.1875,997767,0.0375236533582211,1.04055297374725,0.968406438827515,346649.78125,254415.3125,324578.4375,876868.4375,0.0886865258216858,1.16685521602631,1.07969439029694,0.384998112916946,0.438687682151794,0.052094355225563,1.44420833326667e-05,0.244331628084183,0.183269649744034,0.178023308515549,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.459751904010773,0.359228789806366,0.103196188807487,0.0159318540245295,-0.0391674414277077,0.101058714091778,0.262038439512253,0.0875793248414993,0.165445610880852,0.243642523884773,0.328237384557724,0.0785111859440804,1.66929471492767,2,2.29063010215759,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1976,"TUR","New Turkish Lira",387849.3125,399348.21875,40.189567,12.6625556945801,2012,1.38054060935974,224764.453125,377627.625,389500.625,398793.21875,1124248,0.0422790236771107,1.03798913955688,0.980870127677917,382919.90625,280684.34375,364109.875,980954.875,0.099764883518219,1.18909299373627,1.11736607551575,0.384998112916946,0.409457296133041,0.0533479824662209,1.60530833323333e-05,0.245554342865944,0.188878819346428,0.184477612376213,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.45562818646431,0.383314341306686,0.107983350753784,0.020537331700325,-0.0391716025769711,0.0717083513736725,0.261581927537918,0.105545192956924,0.177927106618881,0.239337921142578,0.319634199142456,0.0832400247454643,1.50954806804657,2,2.40653085708618,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1977,"TUR","New Turkish Lira",381862.59375,392811.125,41.108297,13.0757856369019,1996,1.40214872360229,263122.78125,381517.03125,382784.53125,391531.75,1188173.25,0.0434538871049881,0.965450167655945,0.930384278297424,395957.59375,328969.96875,389861.1875,1042452.625,0.105663992464542,1.1689110994339,1.13736009597778,0.384998112916946,0.293132156133652,0.053020391613245,1.8002249999e-05,0.247846528887749,0.21912693977356,0.214231416583061,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.557591199874878,0.30238738656044,0.114443138241768,0.0154600692912936,-0.0401765033602715,0.0502947419881821,0.254188448190689,0.155299678444862,0.216947436332703,0.289607405662537,0.361969977617264,0.120323799550533,1.50694715976715,2,2.52243161201477,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1978,"TUR","New Turkish Lira",372077.28125,380368,42.039992,13.2678823471069,1980,1.42409491539001,265693.71875,363498.8125,372106.25,378414.625,1227040.25,0.0415850766003132,0.920598447322845,0.875367760658264,401914.78125,333215.5,379069.6875,1082106.625,0.108684681355953,1.1562420129776,1.07767808437347,0.384998112916946,0.282872915267944,0.051165122538805,2.42821666656667e-05,0.275899738073349,0.24879515171051,0.244647592306137,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.587995111942291,0.258460104465485,0.114128179848194,0.0207504481077194,-0.0281330682337284,0.0467992201447487,0.287066638469696,0.175163835287094,0.218367114663124,0.29140117764473,0.420747339725494,0.134240597486496,1.54145836830139,2,2.63833212852478,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
"Turkey",1979,"TUR","New Turkish Lira",366564.40625,374008.21875,42.994041,13.488226890564,1964,1.44638478755951,261976.15625,362416.5625,366522.1875,371860.3125,1275117.375,0.0416523106396198,0.882417440414429,0.856252551078796,399404.84375,328717.28125,376916.625,1124567.5,0.112729735672474,1.11320161819458,1.03815197944641,0.384998112916946,0.268889486789703,0.0495697446167469,3.1077499999e-05,0.382481813430786,0.344845950603485,0.339895635843277,"Extrapolated","Extrapolated","Market-based","Regular","Regular",NA,NA,0.592608392238617,0.270102500915527,0.111893132328987,0.0172726213932037,-0.0243209600448608,0.0324443392455578,0.399505168199539,0.246681287884712,0.292322665452957,0.352046251296997,0.546897351741791,0.183466449379921,1.88221049308777,2,2.75423288345337,0,1,0,0.287575304508209,0.54062283039093,0.384998112916946,0.636403679847717,0.422755479812622,0,0,0,0,0
