"Specification","Country","Year","Sequence","Period","Ny","No","n","p","p1","eta","AK","AL","k1","k2","k","X","L","w","Y","u","theta","tau","b","h","S","K","phi","sigma","a","alpha","gamma","omega","beta","A"
"1","United States",2010,1,2,1.97721297514694,0.669291830816739,1.65717286407272,0.560957405255052,0.647220327049491,2.21942444470749,1,1,2.7345405636186,0.701068383065369,3.8502302127762,0.108435043875766,1.40427163692993,33.823381700832,76.7321114479418,0.289772192180981,0.61900050306523,0.335072908942078,20.1789383375591,21.1410078619117,13.0358063775795,5.40676908345231,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33.973
"1","United States",2020,2,2,2.03832140852277,0.895066345548283,1.4441454962745,0.634152212887378,0.687350319801348,1.74293356897158,1,1,3.5258788362913,2.62343353496301,3.80216203286679,0.108218857093132,1.89020726990193,33.691486937758,102.791729061521,0.0726647613087577,0.619542974176852,0.242710337448569,22.8972515080344,24.0844811904321,16.2589732156418,7.1868743158699,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33.973
"1","United States",2030,3,2,2.09787643150285,1.08253053261913,1.29539433702185,0.668439713869851,0.723180221906701,1.50756501362813,1,1,4.18305317490903,5.79288071069378,4.18305317490903,0,2.09787643150285,34.7116984999977,118.328403446958,0,0.615413138851493,0.196343653189985,27.8962768080788,21.4617789603614,19.0813398957759,8.77552866736482,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33.973
"1","United States",2040,4,2,2.18755536034529,1.17993473225257,1.19416868621722,0.644116777375506,0.732544941351919,1.4483287541599,1,1,4.43056671162056,7.21028194355963,4.43056671162056,0,2.18755536034529,35.3463371889584,126.153945640378,0,0.612918359340872,0.186631756271928,28.7495882016033,19.9539277825557,20.6838485606671,9.69210995937295,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33.973
"1","United States",2050,1,3,2.25820481119575,1.2796924284211,1.14211510827655,0.647220327049491,0.747184873752377,1.38761495489052,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0358063775795,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33.973
"1","United States",2060,2,3,2.28827214721836,1.40104087200606,1.1226257731732,0.687350319801348,0.770998225823901,1.29794593759044,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2589732156418,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33.973
"1","United States",2070,3,3,2.31893665916025,1.51714274326707,1.10537333102076,0.723180221906701,0.807877912939298,1.23445153080524,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0813398957759,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33.973
"1","United States",2080,4,3,2.36513389415592,1.60248261314822,1.08117670392698,0.732544941351919,0.844757600054696,1.2110845382678,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6838485606671,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.212830540039635,1.90737156328236,0.727888601910192,33.973
"2","France",1970,1,1,1.16751885800966,0.42950805111709,1.13420764298084,0.417253486705376,0.583439336814264,3.09075914201772,1,1,0.856517214381237,0.597630804312499,1.00002135269131,0.147117186012451,0.99997864776462,19.002801345022,26.0395942485764,0.143501074175932,0.729750064894873,0.337492708352993,10.8671611859095,16.222016559153,4.04533892407422,1,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.602574936261246,1.2227490722422,1.49450528603015,26.04
"2","France",1980,2,1,1.34186891238396,0.427936554382909,1.39082300545825,0.443548545777756,0.612781620210724,3.61569695686806,1,1,1.30853569888263,0.328669785291765,2.36105538818803,0.17157543321458,0.743685804178762,22.8831624314068,24.9134125543545,0.445783565506757,0.683081172353464,0.483587942350593,9.95401185144176,14.2392700583195,4.28635177780138,1.75588337507522,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.58158121515975,1.2227490722422,1.49450528603015,26.04
"2","France",1990,3,1,1.42926663692941,0.509709292390284,1.36164150128402,0.485592616644142,0.666510958052407,3.31577241869546,1,1,1.7603018053015,0.457197944419056,3.10774616160411,0.158336935414679,0.809570830567897,24.4403416286176,29.6523275042001,0.433576066459401,0.667272667511191,0.482733168052362,10.7908845585453,14.9636198559374,5.21831630542278,2.51594064124403,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.472240653129205,1.2227490722422,1.49450528603015,26.04
"2","France",2000,4,1,1.50822793488699,0.574934411325022,1.37651312106404,0.52472490572151,0.683436019881079,3.12629760499488,1,1,2.14479933296173,0.572147133468882,3.73385654929202,0.152976543700554,0.866355261910963,25.5851125708508,33.7637527112921,0.425580681890845,0.656496838247711,0.482070193209047,11.3715946023027,15.6146210642107,5.8920899214406,3.23484626869985,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.424562009180742,1.2227490722422,1.49450528603015,26.04
"2","France",2010,1,2,1.55084965813462,0.681176428235305,1.32832942910956,0.583439336814264,0.685327857682168,2.71561845738469,1,1,2.60846620615695,0.978660171697097,3.96066494651311,0.156996888407756,1.02137872774006,25.9722514716216,40.624079109729,0.341407000747843,0.652999544752187,0.44687674583441,12.2785938528855,17.1068717014174,6.65603983979734,4.04533892407422,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,26.04
"2","France",2020,2,2,1.52288303599933,0.822272606241044,1.13489702454898,0.612781620210724,0.707316362457828,2.23134964450865,1,1,2.8146296704846,2.06902977820631,3.2159042022614,0.150349133888834,1.33286052948569,24.6470393396948,49.3795331466058,0.124778135957727,0.665276964183252,0.367829810809164,13.4061159508101,18.9910261646218,7.48861200533199,4.28635177780138,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,26.04
"2","France",2030,3,2,1.50691375131699,0.95262187549216,1.05432654228493,0.666510958052407,0.742598301973306,1.93636707549047,1,1,3.46291637518216,3.55210342236608,3.46291637518216,0,1.50691375131699,25.1044906818808,57.2371395474701,0,0.660939776645557,0.334368422631503,16.7103417316131,20.0901244856877,8.35753641354624,5.21831630542278,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,26.04
"2","France",2040,4,2,1.50513231287981,1.03077729689262,0.997947510495219,0.683436019881079,0.773731138264388,1.81230394459759,1,1,3.91466575464524,4.57187999869018,3.91466575464524,0,1.50513231287981,25.8947839711335,59.6228433071073,0,0.653693683966752,0.329522895066946,17.3618597898324,19.0604624276349,8.91271953441128,5.8920899214406,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,26.04
"2","France",2050,1,3,1.50991093243198,1.06284047379652,0.973602389188466,0.685327857682168,0.800578416558011,1.78407835617447,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.65603983979734,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,26.04
"2","France",2060,2,3,1.53037956973227,1.07716008947178,1.00492259323647,0.707316362457828,0.819853976974278,1.7992077709917,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48861200533199,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,26.04
"2","France",2070,3,3,1.52358967589863,1.11903159294822,1.01106627673088,0.742598301973306,0.858609575026038,1.75307068860457,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35753641354624,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,26.04
"2","France",2080,4,3,1.51826759521563,1.16456773768301,1.00872699511094,0.773731138264388,0.897365173077799,1.70628226483826,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.91271953441128,0.270248830318451,1.35566779264393,0.0229846256232996,0.66897175856968,0.433147213233827,1.2227490722422,1.49450528603015,26.04
"2","United States",1970,1,1,1.19312415621366,0.355751694179942,1.59727372629601,0.476256248136138,0.560957405255052,2.39699507116523,1,1,0.838135742028278,0.46051144111207,0.999988316268964,0.2355882056986,1.00001168386755,23.0259361839368,34.0982690324054,0.161854465304726,0.675289563644487,0.257208926691745,13.5135457039835,17.3175421497691,5.37911194679662,1,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.814204540149077,1.92423364657558,0.74907919283725,34.098
"2","United States",1980,2,1,1.41143770747551,0.434438641680041,1.76140352737387,0.542157653738335,0.634152212887378,2.40467046730634,1,1,1.00732784525912,0.452542319537088,1.26621787970968,0.214655984130294,1.1228561271894,24.5361910184311,41.3834676536859,0.204459310359697,0.665739581165354,0.279764160802915,14.2579787416396,17.1785387999538,7.13613741166561,1.42178050458879,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.666585974578217,1.92423364657558,0.74907919283725,34.098
"2","United States",1990,3,1,1.61948865418536,0.502449645934745,1.60929895769471,0.499288271891971,0.668439713869851,2.42407637465671,1,1,1.16154812787469,0.433110584919079,1.51924247182937,0.17546369110152,1.23819209195633,25.8018472489523,48.5324043572063,0.235442564690787,0.658274479590547,0.298773997940785,15.1811929018775,17.3384216427351,8.71089173966479,1.88111401438331,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.476447455715674,1.92423364657558,0.74907919283725,34.098
"2","United States",2000,4,1,1.83186461476798,0.53861576068192,1.70356699419654,0.500892929015935,0.644116777375506,2.52909161310646,1,1,1.29079090677946,0.34358144866199,1.83262385509451,0.156977623812186,1.29025614319073,27.2046897418903,53.9594771762789,0.29565966131501,0.65050700822028,0.331188997880545,15.5515138066892,17.5411754321018,9.60590752579057,2.36455418719356,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.393604079911779,1.92423364657558,0.74907919283725,34.098
"2","United States",2010,1,2,1.97721297514694,0.669291830816739,1.65717286407272,0.560957405255052,0.647220327049491,2.19997560079175,1,1,2.72055262352143,0.735584132199216,3.85031728360406,0.159331230366505,1.3970568009298,33.9480701243695,76.6194160560486,0.293421185026374,0.618999526321086,0.335367881671079,19.2397640270908,21.7149271776695,12.8969069715547,5.37911194679662,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,34.098
"2","United States",2020,2,2,2.03832140852277,0.895066345548283,1.4441454962745,0.634152212887378,0.687350319801348,1.72766022050538,1,1,3.50098732311181,2.75259322316087,3.73736006438287,0.158633003327578,1.90940591453127,33.6354516808134,103.539106264387,0.0632459108031086,0.62028476673616,0.242522322777196,21.7407070879121,24.9231028141121,16.206117532891,7.13613741166561,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,34.098
"2","United States",2030,3,2,2.09787643150285,1.08253053261913,1.29539433702185,0.668439713869851,0.723180221906701,1.49435420272947,1,1,4.15224252909147,6.07808201516333,4.15224252909147,0,2.09787643150285,34.7586298234343,118.426731674763,0,0.61573353639594,0.197652447143815,27.8885015794665,21.6227927226476,19.0760215595355,8.71089173966479,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,34.098
"2","United States",2040,4,2,2.18755536034529,1.17993473225257,1.19416868621722,0.644116777375506,0.732544941351919,1.43563703133712,1,1,4.39116088210648,7.5652662628639,4.39116088210648,0,2.18755536034529,35.3763675760665,126.181227620925,0,0.613306463882712,0.187988187456239,28.7260283566561,20.1032986173538,20.666898465188,9.60590752579057,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,34.098
"2","United States",2050,1,3,2.25820481119575,1.2796924284211,1.14211510827655,0.647220327049491,0.747184873752377,1.37545526784321,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8969069715547,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,34.098
"2","United States",2060,2,3,2.28827214721836,1.40104087200606,1.1226257731732,0.687350319801348,0.770998225823901,1.28657202125304,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.206117532891,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,34.098
"2","United States",2070,3,3,2.31893665916025,1.51714274326707,1.10537333102076,0.723180221906701,0.807877912939298,1.22363401674144,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0760215595355,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,34.098
"2","United States",2080,4,3,2.36513389415592,1.60248261314822,1.08117670392698,0.732544941351919,0.844757600054696,1.2004717894492,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.666898465188,0.32471090555191,1.22420056838857,0.0130495424722043,0.66897175856968,0.346575183965302,1.92423364657558,0.74907919283725,34.098
