"Specification","break_year","PG","SR","DE","IE","Country","Year","Sequence","Period","Ny","No","n","p","p1","eta","AK","AL","k1","k2","k","X","L","w","r","Y","u","theta","tau","b","h","S","K","alpha","gamma","phi","sigma","a","omega","beta","A"
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",1990,3,1,1.76238219028369,0.540054128131293,1.36164150128402,0.417253486705376,0.583439336814264,4.61752061950586,1,1,1.42757947459685,0.139853870164812,3.952,0.172900979016909,0.636624656185231,20.1318548648079,2.74425290936504,19.720812606203,0.638770375861122,0.649893867844372,0.550654375959172,7.60981968678656,4.24501877520765,4.02173174339044,2.51594064124403,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",2000,4,1,1.81959142137297,0.551560935619836,1.37651312106404,0.417253486705376,0.583439336814264,4.66795240416793,1,1,1.77778716183384,0.134393019407354,5.537,0.185313149376115,0.584223635307902,21.9937685585877,2.34598582661605,20.4381829190704,0.678925923454246,0.628689912028793,0.579649614099761,7.6812274082078,4.27485666973466,4.18021105224471,3.23484626869985,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",2010,1,2,1.97324079979518,0.619832389301024,1.32832942910956,0.417253486705376,0.583439336814264,4.50455462955992,1,1,1.97622132593717,0.153149917842017,6.115,0.189077454986286,0.637704096445553,22.5966370894587,2.24237444153508,23.1542429478519,0.676823985946497,0.622346758228959,0.57589386417491,7.9323719677897,4.42121544950006,4.68973858034589,3.89956054976455,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",2020,2,2,1.83717278352147,0.675450488478632,1.13489702454898,0.417253486705376,0.583439336814264,3.84859774538973,1,1,2.28658354974493,0.272728801738036,5.912,0.187791993436801,0.710563102983643,22.388670796488,2.27696278965948,25.4737403984467,0.613230116754917,0.624508342473405,0.523377844610561,8.8439343548833,4.98738152257914,4.92575257761604,4.2008490648393,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",2030,3,2,1.85812632086635,0.735360113803328,1.05432654228493,0.417253486705376,0.583439336814264,3.57537174366537,1,1,2.16440168691832,0.35726941208162,4.853,0.180391115506478,0.828710435481237,21.2329365923199,2.49277172832016,27.6212153187784,0.554007482604921,0.637044964419225,0.481564326119949,9.19098536863995,5.22199331824038,5.21706420256746,4.02173174339044,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",2040,4,2,1.81585672907761,0.759230864947061,0.997947510495219,0.417253486705376,0.583439336814264,3.38418240230697,1,1,2.30205995071434,0.437028525318422,4.865,0.180482494841444,0.859241737357597,21.2467859465733,2.48992147821721,28.6645225524637,0.526811932021717,0.636889215111992,0.462447787106566,9.5352337727747,5.44537588912445,5.31572795367957,4.18021105224471,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",2050,1,3,1.92115195712475,0.823341603823844,0.973602389188466,0.417253486705376,0.583439336814264,3.30162462222146,1,1,2.44110756723518,0.478452360151788,5.096,0.182204696994701,0.92027837133946,21.5097330646523,2.43711136756833,31.2243573177695,0.520975752112406,0.633958352168217,0.458018133526242,9.71603974289144,5.55880366166987,5.74184120370302,4.68973858034589,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",2060,2,3,1.84621643783986,0.766566749604555,1.00492259323647,0.417253486705376,0.583439336814264,3.40783590313675,1,1,2.66802552325845,0.426008675444884,6.108,0.189033750240195,0.806442792667984,22.589530289652,2.24353729861032,29.2682735234525,0.563191630114858,0.622420173750518,0.485422825019053,9.62191252591287,5.48272796695058,5.44025544026855,4.92575257761604,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",2070,3,3,1.87868886093398,0.775309686120515,1.01106627673088,0.417253486705376,0.583439336814264,3.42867001049056,1,1,2.776970849752,0.416593723770502,6.542,0.191664557565446,0.797472363584143,23.0219079694189,2.17513545599145,29.7071566857774,0.575516531679609,0.618010520386787,0.49341369082452,9.62843942032488,5.47844345979535,5.53353397115841,5.21706420256746,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","France",2080,4,3,1.83170370187444,0.757672551565051,1.00872699511094,0.417253486705376,0.583439336814264,3.42073717273208,1,1,2.90206759326841,0.420147053713143,6.953,0.194019353940741,0.764522933076309,23.4169563553297,2.11655995735508,29.1538570874479,0.582616483062217,0.614079986150602,0.497802274210919,9.68598190490482,5.51183058655653,5.42585140451388,5.31572795367957,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",1970,1,1,1.5292795645603,0.45598255062876,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,0.653902676249728,0.142415238128972,1,0.170099987957235,1,15.4236029171944,7.41639708280562,22.84,0.346097323750272,0.67528909444809,0.25721,9.66447791345474,1.66555877459957,4.52187627888963,1,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",1980,2,1,1.782992923458,0.482093686643986,1.76140352737387,0.476256248136138,0.560957405255052,3.31732316119289,1,1,0.797412309316031,0.0849709365467957,1.484,0.180366544654592,0.958073116299721,17.1576569812197,5.99101762178889,24.9562019497062,0.462660168924507,0.658685561429847,0.342373297620856,9.4211783431352,1.60263566396926,5.07041208680518,1.42178050458879,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",1990,3,1,1.9579478111275,0.579435457977125,1.60929895769471,0.476256248136138,0.560957405255052,3.03085841641504,1,1,0.960757995536182,0.136885651168551,1.658,0.183328427498364,1.13456816307799,17.695879155916,5.64785848111811,30.7014468480626,0.420531968916657,0.653949020948003,0.306802485790381,10.2119955315878,1.7446825349526,6.09197961444455,1.88111401438331,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",2000,4,1,2.19587923516963,0.61388909826536,1.70356699419654,0.476256248136138,0.560957405255052,3.20839725745162,1,1,1.07681431169911,0.1013506541188,2.083,0.189532382669512,1.13516763667478,18.8828061471806,5.0089162975553,33.2790044325694,0.483046417811276,0.644104317222448,0.35351045494969,10.0998557863234,1.71275532424792,6.70452111863998,2.36455418719356,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",2010,1,2,2.53428059597028,0.728328947768756,1.65717286407272,0.476256248136138,0.560957405255052,3.12102129844431,1,1,1.78428398421225,0.117257205157357,3.839,0.206863135865919,1.17787868686888,22.6754599333946,3.66433652188508,43.2786173666758,0.535221676422963,0.617139423475677,0.386713418279954,11.307850265105,1.92005600925298,8.65486421163618,4.52187627888963,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",2020,2,2,2.57490120030118,0.849161520179392,1.4441454962745,0.476256248136138,0.560957405255052,2.71981816118331,1,1,1.96916762717424,0.242464213538086,3.576,0.204799061659478,1.41790047170167,22.1835294994016,3.79710938585063,50.7069462661479,0.449337911864026,0.620310218961229,0.317276723628869,12.3404856920698,2.13172970811206,9.75564590711737,5.07041208680518,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",2030,3,2,2.53631450671889,0.932484878573946,1.29539433702185,0.476256248136138,0.560957405255052,2.43966903114335,1,1,2.4019022870809,0.430431964738654,3.943,0.207644111152322,1.54501131484772,22.8646444348999,3.61571092085615,57.3529715834704,0.390843954582578,0.615942528984348,0.272186350915451,13.5209110692589,2.36719522237781,10.6729739605264,6.09197961444455,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",2040,4,2,2.62225022135419,1.04580120590194,1.19416868621722,0.476256248136138,0.560957405255052,2.24902663108998,1,1,2.55678160079537,0.661417154482182,3.788,0.206473117432565,1.76993693733896,22.5816136407246,3.68894606504918,64.7006488860818,0.325031256389819,0.617737731777734,0.227608537881178,14.1880366463028,2.51842125474916,11.7233637623164,6.70452111863998,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",2050,1,3,2.89444015726975,1.20696696836102,1.14211510827655,0.476256248136138,0.560957405255052,2.15099200299826,1,1,2.99016864795024,0.836895934329969,4.34,0.210462871569003,1.99420834369497,23.561749541408,3.44718622432042,76.8219662112431,0.311021048859391,0.611635445496452,0.217083173406969,14.9458389617497,2.66953163013436,13.709303259897,8.65486421163618,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",2060,2,3,2.89065045083271,1.22631278497668,1.1226257731732,0.476256248136138,0.560957405255052,2.11428694267004,1,1,3.37489643699641,0.916511133060759,4.948,0.214355179576352,1.97163417686285,24.5623042979277,3.23125117062882,79.9508208739129,0.317927155012852,0.605720842975123,0.220123994074212,15.4597118383478,2.76549938278264,14.1824019119972,9.75564590711737,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",2070,3,3,2.80357441480813,1.2079356310632,1.10537333102076,0.476256248136138,0.560957405255052,2.08179471414319,1,1,3.80691659338632,0.994604107510007,5.652,0.218351204032871,1.88835349620071,25.6374312044815,3.0279290327195,80.729540569125,0.326447878027898,0.599687951984991,0.224125330203095,15.9895911295037,2.8639991788742,14.2425961228831,10.6729739605264,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.FSR.TDE.TIE",1970,"TPG","FSR","TDE","TIE","United States",2080,4,3,2.83511585119552,1.2488630520963,1.08117670392698,0.476256248136138,0.560957405255052,2.03622421866416,1,1,4.13505633548374,1.11789728247706,6.086,0.220593809762613,1.92628389127775,26.2629954894236,2.92126525661365,84.8370403974752,0.320562547570862,0.59631954286659,0.219553106550932,16.439361324309,2.9511793078496,14.8503662706809,11.7233637623164,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",1970,1,1,1.48550559563973,0.546489342702738,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,0.673171479754239,0.00361584874456317,1.006,0.150445505257571,0.99403578528827,14.8020606950988,5.4510062212543,20.1647842481915,0.330843459488828,0.729676938063784,0.337671927463878,8.43446792030892,4.87437724145944,3.89956054976455,1,0.66897175856968,0.5,0.270248830318451,1.06714019830336,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",1980,2,1,1.32012254940728,0.485648055739549,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,1.33009119180911,0.00361584874456317,2.096,0.156369926207625,0.837730617879397,17.8833014740773,3.31029042687413,20.7938731208212,0.365414507724661,0.720471318957949,0.359484143427334,9.79641077650182,5.66121519146415,4.02052625824466,1.75588337507522,0.66897175856968,0.5,0.270248830318451,1.06714019830336,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",1990,3,1,1.46801294480825,0.540054128131293,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,1.71384091001505,0.273337106850598,3.873,0.172176227017317,0.649610286920742,20.0287980061859,2.77059472424148,19.9815650866114,0.557490082619404,0.651145851842902,0.486769604087811,8.65350543445138,4.89648452057167,3.86278827912939,2.51594064124403,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",2000,4,1,1.49929155461176,0.551560935619836,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,2.15758319904464,0.273337106850598,5.424,0.184537655278283,0.596394961043483,21.8718603541349,2.36823104825604,20.705130673723,0.602215486901799,0.630001689407707,0.516098999782821,8.80032191269203,4.96793078851362,4.00266821658169,3.23484626869985,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",2010,1,2,1.68487180026539,0.619832389301024,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,2.31445534856143,0.273337106850598,6.012,0.18842993713582,0.648629499295502,22.4916052380238,2.25969707386902,23.4005442075695,0.615027387132164,0.623435015634054,0.524537437075447,8.85732738715931,4.99509903989864,4.52393681231646,3.89956054976455,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",2020,2,2,1.83605681173985,0.675450488478632,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,2.18976135843793,0.273337106850598,5.543,0.18535394159974,0.725333981281736,22.000202529123,2.34482445991652,25.384922801522,0.604950142803909,0.628620957968662,0.517898070944002,8.81185524141995,4.97338267117093,4.90740157308437,4.02052625824466,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",2030,3,2,1.99890735007308,0.735360113803328,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,1.93244988517761,0.273337106850598,4.616,0.178545223474792,0.836825883693542,20.9553617310704,2.5514189985273,27.3915805013801,0.581358343765683,0.640196322290978,0.502388208719003,8.72257313341403,4.92937598402255,5.29531512488539,3.86278827912939,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",2040,4,2,2.06379449722359,0.759230864947061,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,1.93947034065962,0.273337106850598,4.641,0.178743741432684,0.86245813759571,20.9850148731597,2.54501233226025,28.2855368180702,0.582100766933931,0.639856933291833,0.502857144493192,8.72495233943593,4.92864814402404,5.46846701422121,4.00266821658169,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",2050,1,3,2.23806479656932,0.823341603823844,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,2.02136096294044,0.273337106850598,4.93,0.180974113080232,0.917634241849181,21.3214716796709,2.47467136170264,30.7605693714755,0.589987634292,0.636051701891665,0.50805498059787,8.752612209508,4.94429512762052,5.9465650743697,4.52393681231646,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",2060,2,3,2.08373541254644,0.766566749604555,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,2.35509822578062,0.273337106850598,6.167,0.189400764389414,0.795751836076596,22.6492895527119,2.23380043850222,28.9853695332633,0.618112822153296,0.621803828539005,0.526588141062813,8.87233660138681,5.00403655000714,5.60338357900796,4.90740157308437,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",2070,3,3,2.10750107475048,0.775309686120515,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,2.51260376012493,0.273337106850598,6.782,0.193054768226011,0.78078960850566,23.2542047509672,2.14026067207864,29.4899961316735,0.629518761408887,0.615688158877617,0.534121686046979,8.93164321989856,5.03222525523133,5.70126734537231,5.29531512488539,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","France",2080,4,3,2.05955858067801,0.757672551565051,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,2.65516458989041,0.273337106850598,7.354,0.196202549639952,0.74360443489546,23.7901543038414,2.06436877607779,28.9793968043534,0.638949607031491,0.61044970558277,0.540386555625312,8.98628727792505,5.06093881414156,5.60239827670073,5.46846701422121,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",1970,1,1,1.5292795645603,0.45598255062876,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,0.653902676249728,0.142415238128972,1,0.170099987957235,1,15.4236029171944,7.41639708280562,22.84,0.346097323750272,0.67528909444809,0.25721,9.66447791345474,1.66555877459957,4.52187627888963,1,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",1980,2,1,1.61685139523777,0.482093686643986,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,0.879351379339163,0.142415238128972,1.463,0.179988294296891,0.971825361988234,17.0901956296178,6.03680192938009,25.1916928474596,0.398939590335501,0.659292158521134,0.292085522634313,10.1055488342917,1.74195745819998,4.98688634523983,1.42178050458879,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",1990,3,1,1.94331735642994,0.579435457977125,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,0.96799115602976,0.142415238128972,1.656,0.183295998269537,1.13593841448268,17.6898892359067,5.65147340035148,30.7256905463256,0.415464277759807,0.654000752260164,0.30291174009644,10.2661697638741,1.75771622744714,6.08396139606157,1.88111401438331,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",2000,4,1,2.05886837465388,0.61388909826536,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,1.1484727320614,0.142415238128972,2.063,0.189267156777368,1.14617265496537,18.8303530609482,5.03421959375283,33.4865207814624,0.443299693620261,0.644523087443297,0.321497388395287,10.5733426051583,1.81724100054672,6.62910611252281,2.36455418719356,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",2010,1,2,2.44267806863357,0.728328947768756,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,1.85119616741766,0.142415238128972,3.819,0.20671075090897,1.18404720578414,22.6387431041878,3.67392569934795,43.418377985263,0.51526677993777,0.617373143788945,0.369641702824271,11.6055692273157,1.98003328897376,8.59643559217697,4.52187627888963,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",2020,2,2,2.84792775081118,0.849161520179392,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,1.7510578854465,0.142415238128972,3.554,0.204620220399508,1.40317567395606,22.1414508645212,3.80891270848219,50.0629600153297,0.507299413211452,0.620585463378035,0.364304763643734,11.4706915053212,1.96178159375537,9.91116668237086,4.98688634523983,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",2030,3,2,3.12737859617273,0.932484878573946,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,1.94538691398191,0.142415238128972,4.071,0.208580041451811,1.49446361976457,23.0936098309501,3.55856193134469,56.1627131571878,0.52213536870992,0.614510193708037,0.374323238648161,11.7288839147313,2.00618639758499,11.1182419157127,6.08396139606157,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",2040,4,2,3.50742020845543,1.04580120590194,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,1.89002335578208,0.142415238128972,3.922,0.207487932918296,1.69023613271872,22.8266759408969,3.62536600943891,62.6154084384687,0.518097053599674,0.616181758250117,0.371598357505694,11.6565255670327,1.99438505108121,12.3956329994806,6.62910611252281,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",2050,1,3,4.04793981100512,1.20696696836102,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,2.12365696960362,0.142415238128972,4.56,0.211925464881799,1.88518324389846,23.932466823272,3.36385234073017,74.0342254290687,0.534285752279908,0.609408488829457,0.382495505823751,11.9560997108627,2.03785638015502,14.657919143026,8.59643559217697,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",2060,2,3,4.11282203504913,1.22631278497668,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,2.40982143110223,0.142415238128972,5.369,0.216802584304225,1.8459986370592,25.2148604863866,3.10464002557844,77.3172028737758,0.55116009850955,0.602021236690331,0.393957578215723,12.3027848316572,2.09690179637108,15.3071568856047,9.91116668237086,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",2070,3,3,4.0511885232055,1.2079356310632,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,2.74443952732059,0.142415238128972,6.352,0.221897121336992,1.75035294642832,26.6341164883169,2.86157571656032,78.4347953476872,0.567940880459605,0.594367640843412,0.405392572633007,12.6852762470807,2.16083416391585,15.5280011606303,11.1182419157127,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_FPG.FSR.TDE.TIE",1970,"FPG","FSR","TDE","TIE","United States",2080,4,3,4.18845138234295,1.2488630520963,1.59727372629601,0.476256248136138,0.560957405255052,3.00821080726832,1,1,2.95947878295454,0.142415238128972,7.004,0.224891971565992,1.76979340369511,27.5085830978298,2.7304660558088,82.5303640568832,0.577458768852864,0.589898148007475,0.411872898493276,12.920224852411,2.19592959212182,16.3399131057779,12.3956329994806,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",1970,1,1,1.48550559563973,0.546489342702738,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,0.673171479754239,0.00361584874456317,1.006,0.150445505257571,0.99403578528827,14.8020606950988,5.4510062212543,20.1647842481915,0.330843459488828,0.729676938063784,0.337671927463878,8.43446792030892,4.87437724145944,3.89956054976455,1,0.66897175856968,0.5,0.270248830318451,1.06714019830336,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",1980,2,1,1.61880130424307,0.516253298645703,1.39082300545825,0.443548545777756,0.612781620210724,3.84625995412632,1,1,1.0846812208965,0.00361584874456317,1.682,0.154574620417129,1.04392590670346,16.8865036963519,3.84158848003614,24.3736400282413,0.355124125507434,0.723250965462682,0.353050850299772,9.36006751001593,6.24550354353447,4.88031763774636,1.75588337507522,0.66897175856968,0.5,0.270248830318451,1.06714019830336,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",1990,3,1,1.76238219028369,0.628505945581033,1.36164150128402,0.485592616644142,0.666510958052407,3.84625995412632,1,1,1.42757947459685,0.273337106850598,2.967,0.162808887692387,0.847974601025963,18.7491828855696,3.14823902793429,23.8196133956842,0.518847497608073,0.667468048823764,0.461577896677401,8.57824062029511,5.0128383785763,5.05872617638826,2.51594064124403,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",2000,4,1,1.81959142137297,0.693625743497129,1.37651312106404,0.52472490572151,0.683436019881079,3.84625995412632,1,1,1.77778716183384,0.273337106850598,4.086,0.174102387990573,0.791690227288265,20.3040182894253,2.70140930832065,24.8131366756723,0.564907694118002,0.647821880180921,0.491613639523504,8.67289682400712,4.7339584182614,5.36106169846418,3.23484626869985,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","France",2010,1,2,1.97324079979518,0.866702399553922,1.32832942910956,0.583439336814264,0.685327857682168,3.84625995412632,1,1,1.97622132593717,0.273337106850598,4.77,0.179753685082193,0.817517934961123,21.1366134637305,2.51279185948417,27.0783445959544,0.585697835233297,0.638132088529594,0.50522677778541,8.73726602141073,4.13388340996744,5.86174110967491,3.89956054976455,0.66897175856968,0.5,0.270248830318451,1.375,NA,0.982570839854923,0.739004473921546,20.253
