"Specification","break_year","PG","SR","DE","IE","Country","Year","Sequence","Period","Ny","No","n","p","p1","eta","AK","AL","k1","k2","k","X","L","w","r","Y","u","theta","tau","b","h","S","K","alpha","gamma","phi","sigma","a","omega","beta","A"
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",2010,1,2,2.53428059597028,0.857860696445322,1.65717286407272,0.560957405255052,0.647220327049491,3.00821080726832,1,1,1.78428398421225,0.142415238128972,3.641,0.205321690537908,1.2419325127409,22.3069906566837,3.76289394628145,44.7191178336105,0.509946722270737,0.6195063386765,0.366107669978137,11.5155955995491,1.73670869803497,9.80275494509371,4.52187627888963,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",2020,2,2,2.57490120030118,1.13068890797343,1.4441454962745,0.634152212887378,0.687350319801348,3.00821080726832,1,1,2.29769040873241,0.142415238128972,5.048,0.214953226239013,1.17201382554786,24.720060938964,3.19968556839547,47.9026354414097,0.544831535512597,0.604815432843725,0.389672488299564,12.1691286962737,1.41013335106292,10.9470731567545,5.91632579136558,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",2030,3,2,2.53631450671889,1.30877007464217,1.29539433702185,0.668439713869851,0.723180221906701,3.00821080726832,1,1,2.73353206608758,0.142415238128972,6.32,0.221743000823399,1.09700902433531,26.5899360587963,2.86854866098905,49.0573260258102,0.567479103467155,0.594598242016937,0.405054347236009,12.6733907921655,1.24544589959466,11.6057389199074,6.93309703379918,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",2040,4,2,2.62225022135419,1.41440265646325,1.19416868621722,0.644116777375506,0.732544941351919,3.00821080726832,1,1,2.94362792611315,0.142415238128972,6.955,0.224675962977122,1.10983881823646,27.4444822314643,2.73965027760496,51.6061176520364,0.576760902068563,0.590219786193856,0.41141127509635,12.9030223421511,1.21370002608518,12.3141716122476,7.71892898083458,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",2050,1,3,2.89444015726975,1.64023791615906,1.14211510827655,0.647220327049491,0.747184873752377,3.00821080726832,1,1,3.3867533659222,0.142415238128972,8.34,0.230304410318067,1.1753902811863,29.1688463810742,2.51320608398865,58.9211219175901,0.593914464517722,0.581875861048319,0.423156926219044,13.3646318850078,1.19398047984846,14.2475342113223,9.80275494509371,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",2060,2,3,2.89065045083271,1.76985916348389,1.1226257731732,0.687350319801348,0.770998225823901,3.00821080726832,1,1,3.78706223493781,0.142415238128972,9.638,0.234847915448191,1.1358241499019,30.6465233112702,2.3483746831431,60.5168907433098,0.607069699632932,0.575195798394853,0.432227806072668,13.7582177595589,1.13783095257629,14.9402854461331,10.9470731567545,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",2070,3,3,2.80357441480813,1.83421248779415,1.10537333102076,0.723180221906701,0.807877912939298,3.00821080726832,1,1,4.13962221177627,0.142415238128972,10.817,0.23851062468087,1.07291660533488,31.8968980785964,2.22590882236902,60.0560282591338,0.617304038848454,0.569846401755605,0.439288629644641,14.0897720024689,1.08894493924551,15.2872874069062,11.6057389199074,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.TDE.FIE",1970,"TPG","TSR","TDE","FIE","United States",2080,4,3,2.83511585119552,1.92091613461196,1.08117670392698,0.732544941351919,0.844757600054696,3.00821080726832,1,1,4.34344565039728,0.142415238128972,11.513,0.240503524055304,1.06958843153371,32.6004176782914,2.16286616468587,61.502934738133,0.622735546738706,0.566949036827798,0.443040117569272,14.2757102688764,1.06413262169911,16.1127214824135,12.3141716122476,0.66897175856968,0.5,0.32471090555191,1.23365228439284,NA,1.53326307965775,0.137863456734155,22.84
"counter_1970_TPG.TSR.FDE.TIE",1970,"TPG","TSR","FDE","TIE","France",1970,1,1,1.48550559563973,0.546489342702738,1.13420764298084,0.417253486705376,0.583439336814264,3.84625995412632,1,1,NA,NA,1.00716566875034,0.156235668491095,0.992885312741814,17.4681594017823,6.42296057002114,23.7668394806836,0.331617924795342,0.729751169681549,0.33749,9.89890817350569,5.75430747829532,4.59472907330485,1,0.66897175856968,0.5,0.270248830318451,1,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.FDE.TIE",1970,"TPG","TSR","FDE","TIE","France",1980,2,1,1.32012254940728,0.485648055739549,1.13420764298084,0.417253486705376,0.583439336814264,4.49951282919422,1,1,NA,NA,2.2565379642807,0.156235668491095,0.742067781716508,21.723339488715,3.56511027567022,22.089982196123,0.437879625607724,0.729751169681549,0.406863304782705,11.0212053339498,5.38814649619515,4.47273386444913,1.67450412151286,0.66897175856968,0.5,0.270248830318451,1,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.FDE.TIE",1970,"TPG","TSR","FDE","TIE","France",1990,3,1,1.46801294480825,0.540054128131293,1.13420764298084,0.417253486705376,0.583439336814264,4.12627515927989,1,1,1.52527945532986,0.174585519920012,3.444,0.167737334779488,0.650153886432724,23.1136404891245,3.35636234461677,22.5427547595475,0.557119786489588,0.666618758616825,0.48858893742545,9.99519044122153,5.25777584904978,4.45238374533047,2.2391299848743,0.66897175856968,0.5,0.270248830318451,1.32090084649343,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.FDE.TIE",1970,"TPG","TSR","FDE","TIE","France",2000,4,1,1.49929155461176,0.551560935619836,1.13420764298084,0.417253486705376,0.583439336814264,3.89048538894652,1,1,1.8121103665923,0.222431314236466,4.005,0.172573242738164,0.678372476568354,24.0221979424009,3.11168800237477,24.7500863142001,0.547537985869587,0.658421861803853,0.479955040294808,10.5125004093053,5.89058492085355,4.80181675479216,2.71688176865626,0.66897175856968,0.5,0.270248830318451,1.32090084649343,NA,0.982570839854923,0.739004473921546,23.891
"counter_1970_TPG.TSR.FDE.TIE",1970,"TPG","TSR","FDE","TIE","France",2010,1,2,1.68487180026539,0.619832389301024,1.13420764298084,0.417253486705376,0.583439336814264,3.37942040883403,1,1,2.72704966192747,0.397146591988224,5.716,0.184357148786491,0.80383643689728,26.4064308508579,2.61297453237504,33.2323613380368,0.522909436331793,0.638728348864962,0.459208593225704,11.8761095377914,7.73969463420668,6.15994475400655,4.59472907330485,0.66897175856968,0.5,0.270248830318451,1.32090084649343,NA,0.982570839854923,0.739004473921546,23.891
