"countrycode","year","v_c","v_i","v_g","v_x","v_m","v_gdp","q_c","q_i","q_g","q_x","q_m","q_gdp","pop","xr","xr2","v_gfcf","q_gfcf","emp","avh"
"MEX",2009,8006570.345,2783924.631,1449432.051,3302798.169,3504428.937,12162762.846,8876477.18950985,3003394.44734965,1638876.48535986,3453477.95426705,3847305.75886321,13458535.0754681,115.505228,13.513475,13.513475,2691190.565,2892565.49598878,45.1918067932129,2255
"MEX",2010,8734843.839,3046611.045,1573404.818,3969501.884,4151951.455,13366377.171,9195282.77581151,3207215.79970525,1676295.58970193,4225758.8584002,4503475.73044705,14147358.2984389,117.318941,12.6360083333333,12.6360083333333,2884825.161,3028898.83610032,49.0590400695801,2254
"MEX",2011,9504275.363,3414323.454,1727177.129,4551712.02,4756482.126,14665576.472,9504275.363,3414323.454,1727177.129,4551712.02,4756482.126,14665576.472,119.090017,12.423325,12.423325,3266598.001,3266598.001,49.4956283569336,2248
"MEX",2012,10237972.5,3778316.675,1889705.062,5103688.324,5299213.217,15817754.584,9726605.56452246,3596657.88459449,1785266.2556454,4848689.88215589,5014120.6293779,15199745.2651058,120.828307,13.1694583333333,13.1694583333333,3612844.296,3427557.15444556,51.8650207519531,2239
"MEX",2013,10819250.939,3661290.085,1984414.917,5095679.697,5283448.56,16277187.078,9897442.06101741,3520673.54566932,1794952.65207953,4915142.17261361,5120334.86517125,15405563.1613926,122.535969,12.7719916666667,12.7719916666667,3459303.525,3312712.03067134,52.3130493164062,2244
"MEX",2014,11509610.943,3827190.7,2132204.422,5572852.692,5778780.193,17473841.537,10105288.4658831,3582111.41618238,1846897.68517295,5258339.87787574,5423386.01895473,15837586.9701978,124.2216,13.29245,13.29245,3672154.645,3414292.49166764,52.6492156982422,2242
"MEX",2015,12162871.05,4318176.797,2287563.099,6412002.248,6790387.594,18551459.266,10379688.6215207,3736754.46450916,1876886.36325436,5700796.51803433,5744411.43117189,16358326.9836422,125.890949,15.8482666666667,15.8482666666667,4178071.97,3585289.38878255,54.0641021728516,2248
"MEX",2016,13190550.323,4781408.355,2417582.933,7463501.121,7859994.486,20116688.536,10771740.4919297,3786640.09191739,1925650.8429099,5911393.58316638,5912078.36895441,16836253.4674091,127.540423,18.6640583333333,18.6640583333333,4612017.603,3622017.65833584,55.2581634521484,2255
"MEX",2017,14307087.584,5032556.221,2572774.996,8249963.752,8646005.736,21921241.895,11107751.9347816,3723732.48560519,1944470.15430756,6144040.09647275,6278084.39055682,17184715.1802251,129.163276,18.9265166666667,18.9265166666667,4849741.797,3564876.35328316,56.1982002258301,2255
"MHL",1970,6.991642,0.975554,5.208562,5.081745,7.824883,8.487081,40.4277221924979,5.84956874167036,21.8906058579188,40.4538226122201,54.1806821713742,41.4008890201326,0.020395,1,1,0.959653,5.09912726326421,NA,NA
"MHL",1971,7.583792,1.055822,5.647935,5.504915,8.479982,9.202026,41.3789142310409,5.97387153722997,22.3986709354627,41.3513747558941,55.4056608408344,42.3572109480096,0.021313,1,1,1.038613,5.20748215567756,NA,NA
"MHL",1972,8.292774,1.153971,6.179315,6.043742,9.277374,10.066877,41.8075147747793,6.03284407898211,22.6430400904396,41.9475913413746,56.0074937092741,42.8154500091913,0.022341,1,1,1.135162,5.25888880162907,NA,NA
"MHL",1973,9.647808,1.352816,7.187882,7.002565,10.811618,11.715861,55.9703607171077,8.13843222545585,30.3089016956582,55.9284993515146,75.1080885888886,57.3396329356173,0.023439,1,1,1.330766,7.09435098537704,NA,NA
"MHL",1974,12.674581,1.752775,9.430423,9.164058,14.13421,15.359772,64.6798474853698,9.27543093134043,34.9789188848459,64.38278594925,86.372089875183,66.1258643269899,0.024531,1,1,1.724206,8.08548372145596,NA,NA
"MHL",1975,13.859309,1.925785,10.34414,10.222123,15.528073,16.847316,64.5197384320802,9.29675588943703,35.0013832710867,65.5146881643877,86.5635732806903,66.1657129582847,0.025576,1,1,1.894396,8.10407341993631,NA,NA
"MHL",1976,15.073242,2.161851,11.224674,10.805646,16.977535,18.323331,64.7515883334834,9.63035004346647,35.047521640586,63.9059170470221,87.3343255355466,66.4047931085907,0.026552,1,1,2.126614,8.39487075499588,NA,NA
"MHL",1977,16.936724,2.244955,12.551987,12.104961,18.611652,20.398975,66.941809113589,9.2012768609028,36.0595506427181,65.8685345488275,88.0885608130994,68.0185883086807,0.02747,1,1,2.208363,8.02084392876703,NA,NA
"MHL",1978,18.27043,2.575453,13.765505,14.282331,20.761424,22.416963,69.4081691831909,10.1458377036375,38.0096419793591,74.6977423361955,94.4464205726345,71.8438929777025,0.028405,1,1,2.533474,8.84422556521623,NA,NA
"MHL",1979,21.209416,3.326402,15.686459,13.888101,24.266185,25.784121,71.5469191432054,11.6361544767799,38.4615687239503,64.4988082944482,98.0235318293632,73.3779944074385,0.029418,1,1,3.272183,10.1433496487081,NA,NA
"MHL",1980,23.002981,2.325562,16.810566,16.296954,23.451925,26.96032,68.8722102084794,7.22038517191833,36.5832299461522,67.1758091675872,84.0823666317871,68.0982829237063,0.030576,1,1,2.287657,6.29408041701609,0.00659799994900823,NA
"MHL",1981,24.086372,4.051422,19.108233,24.054038,30.290701,31.309947,66.0943914047272,11.5285109878132,38.1112813988188,90.8715215714611,99.5334547782858,72.481437537698,0.031893,1,1,3.985387,10.0495178974541,0.00693174358457327,NA
"MHL",1982,29.789509,6.03995,20.840306,8.569875,34.753576,35.244447,76.1270297858508,16.0059494272344,38.7096708955882,30.1506422260602,106.35101161615,75.9831861581619,0.03333,1,1,5.941504,13.952544471016,0.00729584693908691,NA
"MHL",1983,32.07141,6.93103,23.047347,15.317909,37.72462,42.139047,79.179233359933,17.7444914080633,41.357471912137,52.0642123917038,111.528197116617,87.7665837701207,0.034892,1,1,6.818059,15.468049129675,0.00769197149202228,NA
"MHL",1984,34.13388,5.266594,20.55052,41.900333,38.042986,45.566167,80.9459111307698,12.9512484359172,35.4219033314005,136.795978696099,108.031499638371,91.1597244902431,0.036561,1,1,5.180752,11.2897310880059,0.00811670441180468,NA
"MHL",1985,38.654119,6.443069,24.707803,23.405456,44.020427,44.289646,88.4061404931286,15.2810050871162,41.0733951862721,73.6970884652072,120.561174313107,85.4555122579625,0.038333,1,1,6.338051,13.3206013559405,0.00856964848935604,NA
"MHL",1986,53.313311,10.276487,30.651396,13.115937,60.103205,56.512887,119.013072402689,23.7889974278994,49.7335053054127,40.3092660373271,160.665701519523,106.428449618211,0.040204,1,1,10.108988,20.7371077348869,0.00905038509517908,NA
"MHL",1987,50.726836,11.886609,33.288414,15.582123,59.880151,63.572385,110.090390464251,26.7511286292132,52.5103113934837,46.5569896369828,155.618451924917,116.39422267069,0.042153,1,1,11.692866,23.3192264280309,0.00955461524426937,NA
"MHL",1988,57.381987,11.366391,34.447098,33.231573,64.251027,71.349134,119.602817713282,24.5674981507946,52.1865144901187,95.359351725233,160.366066738353,125.460144884451,0.044063,1,1,11.181126,21.4157314892893,0.0100560002028942,NA
"MHL",1989,64.658385,11.211643,39.517392,33.81793,72.37657,73.478976,128.649170910982,23.1325728153865,57.1492106149091,92.6351373027399,172.443435173255,123.337873412076,0.045814,1,1,11.028901,20.1648915024113,0.0103161064907908,NA
"MHL",1990,69.929276,18.260173,41.892368,22.59133,92.156288,79.210062,132.523853597077,35.8849570820351,57.7045061056541,58.941801116443,209.134914040069,126.638744795379,0.047298,1,1,17.962544,31.2812676820404,0.0105062406510115,NA
"MHL",1991,69.836477,13.916794,46.66849,23.47618,79.548701,83.278325,125.993212608168,26.0361354466926,61.1967565713317,58.3094372971385,171.855918656642,126.750035824148,0.048475,1,1,13.689961,22.6959594341902,0.0106200780719519,NA
"MHL",1992,75.625709,13.486246,52.524577,29.776701,82.794619,91.915313,132.44424568604,24.4921681786588,66.8599469635263,71.7937775023593,173.633020197789,135.800937108849,0.049378,1,1,13.266429,21.3500650440044,0.010667554102838,NA
"MHL",1993,82.599188,14.729817,57.367889,32.522423,90.429145,100.390863,140.399208991872,25.9632330052774,70.8757334251533,76.1059082639829,184.061893348306,143.957492140908,0.050048,1,1,14.489732,22.6324078690982,0.0106599014252424,NA
"MHL",1994,89.750085,16.005029,62.334427,35.338001,98.25791,109.082048,148.651511047339,27.489286227028,75.0416339742187,80.5792173698535,194.880572694205,152.418960005747,0.050575,1,1,15.744159,23.9626838575907,0.0106181465089321,NA
"MHL",1995,98.227642,17.805756,69.347676,39.313882,109.312911,121.354874,158.25027209138,29.7470364796326,81.2049515919194,87.1973432871403,210.886511126282,164.937434968764,0.051015,1,1,17.515534,25.9307832106052,0.0105551825836301,NA
"MHL",1996,90.5824,16.383942,63.939292,36.282693,100.826151,111.8957,141.963561209169,26.6270950245168,72.8350618596438,78.2850735851997,189.222430743714,147.944052492579,0.051401,1,1,16.11928,23.2145376730579,0.0104785291478038,NA
"MHL",1997,85.995357,15.645411,60.720038,34.487258,95.874499,106.300684,134.256278805627,25.3290426860108,68.9018939594314,74.1249757103351,179.237531136856,140.005994268732,0.051692,1,1,15.386031,22.0733088718044,0.0103804487735033,NA
"MHL",1998,88.021801,15.932379,62.144661,35.130616,97.756397,108.700178,130.529061394043,24.5002547061184,66.9824637528932,71.7215724861164,173.591814556566,135.987491588387,0.051925,1,1,15.674844,21.3600471121324,0.0102691249921918,NA
"MHL",1999,87.451793,15.713606,61.697872,35.111771,97.403086,107.988261,127.450008951422,23.7475401266091,65.3552202129927,70.4481484819275,169.98458765409,132.769426171415,0.052079,1,1,15.466691,20.7132963562436,0.0101410001516342,NA
"MHL",2000,89.60745,16.588248,63.328769,36.067171,100.384644,110.989212,134.617547936543,25.8422353318098,69.1509150365367,74.596032742738,180.588848903262,140.66598145503,0.052159,1,1,16.292523,22.4919402258143,NA,NA
"MHL",2001,93.580021,16.678844,66.04909,36.811022,102.730458,115.22917,142.659959241507,26.3669734708502,73.1860781011403,77.2585024400576,187.53729010238,148.19565920667,0.052183,1,1,16.430326,23.0170415834107,NA,NA
"MHL",2002,101.203923,17.783418,71.24615,41.35741,113.69098,124.942059,146.118187314121,26.6250032241404,74.7658296717586,82.2056776035627,196.559704954226,152.181486934369,0.052158,1,1,17.528749,23.2559631963386,NA,NA
"MHL",2003,101.789661,20.524651,72.318101,41.280716,116.035124,127.248117,144.732109264496,30.2628791369641,74.7392573586981,80.8082568947198,197.568619024956,152.638658163346,0.052116,1,1,20.041321,26.1860374191346,NA,NA
"MHL",2004,108.565325,17.157277,76.329156,39.798241,112.025442,131.367369,149.361499666471,24.4782872779857,76.329156,75.3825199408703,184.562480255085,152.475096305467,0.052074,1,1,17.074047,21.5862969682689,NA,NA
"MHL",2005,110.896828,18.642075,77.458871,50.45885,133.187399,137.988945,147.600676851821,25.3984143365753,77.458871,81.084371151608,197.743145713561,156.957688060928,0.052055,1,1,18.40984,22.3045559188016,NA,NA
"MHL",2006,110.792812,31.406136,80.981135,43.845858,132.092388,143.942508,139.599915988334,40.6903693548036,80.981135,65.1902402945575,183.033877625755,159.21186522536,0.052078,1,1,30.099365,35.1652138597127,NA,NA
"MHL",2007,125.120201,26.141079,87.383211,47.412878,145.047042,150.851598,154.489482579852,32.6691337682119,87.383211,70.7026332329471,198.803524402211,165.029707109121,0.052137,1,1,24.45847,27.8057393895118,NA,NA
"MHL",2008,132.524237,22.963419,85.35007,54.012094,148.122952,152.901113,142.798149418797,27.609950809016,85.35007,66.8864815723201,165.166405241056,162.330037851185,0.052218,1,1,23.990846,24.892712635135,NA,NA
"MHL",2009,130.706687,48.555636,83.494782,51.432465,158.086128,152.631201,139.892878895182,59.745587219714,83.494782,72.5522065920708,207.688649616027,159.555001976825,0.05232,1,1,48.170956,52.6496043916506,NA,NA
"MHL",2010,135.35088,60.263118,83.782344,72.884298,187.355373,164.751293,142.376466035406,71.0407008683274,83.782344,90.0683065045761,225.755989991671,169.826903024607,0.052425,1,1,60.052078,62.8330713084738,NA,NA
"MHL",2011,142.902514,31.289748,84.709636,92.239964,172.293751,172.674883,142.902514,31.289748,84.709636,92.239964,172.293751,172.674883,0.052542,1,1,24.964441,24.964441,NA,NA
"MHL",2012,146.859658,14.862654,90.834205,107.127182,180.895088,185.055792,140.972048021778,20.7214538552357,90.834205,94.6908351033958,173.309108106363,179.063470666599,0.052663,1,1,21.672986,21.1750795428537,NA,NA
"MHL",2013,145.481512,39.221277,91.870488,111.388965,204.433775,190.991955,137.161183187634,42.9554691967456,91.870488,104.818491489509,201.937756798717,183.287720848821,0.052793,1,1,38.654116,37.8266260874827,NA,NA
"MHL",2014,147.969334,30.524223,87.623241,97.981519,190.145414,183.114102,139.486138546497,32.9088702102341,87.623241,106.548866025847,187.503191974591,181.54714855589,0.052898,1,1,29.54096,28.7499448493139,NA,NA
"MHL",2015,148.390829,29.170066,96.784696,84.022144,172.302337,179.432574,139.644643889543,33.6890098773682,90.7238153494382,106.478047896023,202.799753922366,182.69890789754,0.052994,1,1,29.677471,30.2286810279837,NA,NA
"MHL",2016,155.390055,34.660767,97.179441,102.861071,198.973933,194.4979,139.250560871372,43.3781504452663,90.7408350567773,110.836499060939,214.649241465626,184.3718330132,0.053066,1,1,34.303449,36.2527989399482,NA,NA
"MHL",2017,161.779354,33.729704,100.866302,101.840157,200.839847,199.399247,139.969923017182,44.497708445574,90.4184660771065,112.93414280069,219.55251573119,188.981122313588,0.053127,1,1,33.438649,36.3828764492278,NA,NA
"MKD",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7208,NA,NA,NA,NA,0.554233491420746,NA
"MKD",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.739521,NA,NA,NA,NA,0.566434681415558,NA
"MKD",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.754956,NA,NA,NA,NA,0.57788872718811,NA
"MKD",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.768992,NA,NA,NA,NA,0.589195072650909,NA
"MKD",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.784398,NA,NA,NA,NA,0.600929439067841,NA
"MKD",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80301,NA,NA,NA,NA,0.614083826541901,NA
"MKD",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.825552,NA,NA,NA,NA,0.628885984420776,NA
"MKD",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.851069,NA,NA,NA,NA,0.645503103733063,NA
"MKD",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.877688,NA,NA,NA,NA,0.66369616985321,NA
"MKD",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.902719,NA,NA,NA,NA,0.68109530210495,NA
"MKD",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.924197,NA,NA,NA,NA,0.696586847305298,NA
"MKD",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94153,NA,NA,NA,NA,0.723021805286407,NA
"MKD",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.955243,NA,NA,NA,NA,0.749122023582458,NA
"MKD",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.965895,NA,NA,NA,NA,0.776466190814972,NA
"MKD",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.974415,NA,NA,NA,NA,0.796737492084503,NA
"MKD",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.981534,NA,NA,NA,NA,0.81664514541626,NA
"MKD",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.987538,NA,NA,NA,NA,0.845556914806366,NA
"MKD",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.992274,NA,NA,NA,NA,0.884577751159668,NA
"MKD",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.995513,NA,NA,NA,NA,0.88128262758255,NA
"MKD",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99687,NA,NA,NA,NA,0.8790682554245,NA
"MKD",1990,364.605652,100.160863,94.231583,93.352623,142.286703,508.171421,195920.734283842,57526.5815248963,78848.9115086117,88051.402264347,108621.550298775,342696.840781218,1.996228,0.113179998,0.174432813450303,123.037365,91701.7644282534,0.866369307041168,NA
"MKD",1991,729.935091,163.529269,194.975225,150.361859,186.067227,1066.231898,183188.672604409,48705.0286319901,78603.2788658204,65870.5077951544,73409.0641702684,331969.753933606,1.993302,0.196380005,0.365654545702789,229.516058,88314.411786583,0.836775243282318,NA
"MKD",1992,9599.289214,1902.482433,2252.18768,4567.15239,4919.054578,13942.53878,166687.619838648,38501.5106343233,70218.4832512794,79918.7266849304,74642.8371652413,304894.350520682,1.988659,5.09,5.09,3026.868999,73457.291390349,0.787278115749359,NA
"MKD",1993,50395.688887,10939.491422,12204.498914,19710.943223,25298.888451,68929.838295,183796.976233326,41878.7457558991,67514.7208267994,82113.4025976398,89281.9403898567,301161.548906111,1.984028,23.26,23.26,14474.519406,67641.0869107902,0.731463551521301,NA
"MKD",1994,118245.629656,23416.330885,27276.653762,39849.455714,55410.50735,154000.137659,203130.258939712,40168.0622959564,66738.5219437362,84915.8305483684,105361.515880948,295613.934304914,1.981703,43.2631833333333,43.2631833333333,29571.254875,61833.0859912992,0.686213552951813,NA
"MKD",1995,127143.287946,36391.201034,30814.86977,39878.672947,56680.924338,178310.557713,197673.907645955,56006.6847587925,70652.0700137857,82105.0392078947,114778.884783024,292318.466795122,1.983252,37.8817583333333,37.8817583333333,36899.886792,68135.7088282201,0.615140557289124,NA
"MKD",1996,135593.504327,36654.912883,31297.997831,35432.665182,53131.574722,185592.209851,204446.296915433,54989.6538767011,70772.6188506949,71520.783453469,104865.284508715,295782.263496638,1.989443,39.981075,39.981075,40358.551744,72577.2872163211,0.584405601024628,NA
"MKD",1997,144282.738038,40347.537535,35912.076932,49460.925797,73950.07848,195663.642994,212129.714684326,59090.1367504132,69068.8617169321,92554.6977656978,132560.985395033,300041.871053329,1.999599,50.00355,50.00355,42441.95698,69449.6426380846,0.551920831203461,NA
"MKD",1998,150307.15922,44891.227868,38655.325065,57253.987892,85493.076164,205088.248846,220095.813384252,61327.698478118,71685.9974286724,100378.856847066,142309.167337818,310180.966019748,2.012057,54.4617333333333,54.4617333333333,44739.994085,67656.2690474107,0.567164361476898,NA
"MKD",1999,155331.315913,42577.170547,42085.468302,62812.25319,85220.812368,219846.381527,229225.634287985,56131.0549196394,74816.6045679359,107258.57404838,142470.727408513,323639.435720615,2.024394,56.9018283333333,56.9018283333333,45698.072138,66676.9428009028,0.589047849178314,NA
"MKD",2000,187620,54403.294196,42097,81920.846387,117394.347645,248646.1607,259627.055323254,64495.9022180885,72869.6008751734,128439.020155874,180700.780697269,338364.033013574,2.034819,65.9038666666667,65.9038666666667,50792.407667,65688.4159987619,0.598785758018494,NA
"MKD",2001,181455,43802.906006,60151,73695.310076,106710.467269,252393.746209,233396.940762615,60530.0614698206,98708.0588856455,110209.097006481,163197.938443545,327985.758365882,2.042842,68.0371333333333,68.0371333333333,55850.58418,72074.4849126386,0.585465252399445,NA
"MKD",2002,200010,53862.063536,53661,68009.536876,116962.878888,258579.978319,256593.223927018,71435.7744103448,83152.8500966349,104851.750132866,177106.418022295,332884.766836382,2.048928,64.3497916666667,64.3497916666667,55392.148169,72000.9652442039,0.603968322277069,NA
"MKD",2003,214278,48174.813229,48578,74310.750741,116648.035771,268693.593145,268121.815114378,67825.5056919293,71283.863848946,105203.373480012,166631.781978544,340283.367269835,2.053426,54.3222583333333,54.3222583333333,54256.422925,68778.4978575529,0.604663133621216,NA
"MKD",2004,227468,59093.051137,48871,86213.436027,140859.451704,280786.092632,288209.07046535,80475.6442771252,70792.9175195175,123287.135294644,202228.944485336,356188.808585404,2.057047,49.4099333333333,49.4099333333333,59882.150786,74192.9109663819,0.564585447311401,NA
"MKD",2005,247360,61212.489788,49922,107363.244218,157410.56526,308447.43827,308883.811034518,73050.5341297625,71600.3189330054,145389.988349965,221777.266993058,373015.213615963,2.060272,49.2836833333333,49.2836833333333,59132.969,66554.2226769156,0.59179151058197,NA
"MKD",2006,264690,71682.629299,55285,126541.302284,183359.060022,334839.69209,320379.26568242,79980.1495382655,75334.1453653537,163031.304181617,242626.840948083,392176.80659628,2.063145,48.8017666666667,48.8017666666667,67580.136373,70998.6051615699,0.618353664875031,NA
"MKD",2007,288408,88420.778132,62657,164506.879088,231103.412937,372889.429025,344750.971630674,90555.3016312688,78152.4513564362,185513.586909554,278975.646002876,417564.273775229,2.065458,44.7298166666667,44.7298166666667,84844.352001,83391.0296406847,0.635837733745575,NA
"MKD",2008,326125,115889.604297,77100,179334.274218,283558.67216,414889.737834,361251.515049677,110781.391339946,86105.6972518433,176854.256466435,293281.302002413,440413.019854532,2.067378,41.8676833333333,41.8676833333333,107204.86835,98211.6276675539,0.684968829154968,NA
"MKD",2009,318213,106733.932332,79092,136019.349989,225436.002141,414621.727764,349320.670191197,110125.521032744,86246.5913677855,152288.330638958,257329.388953174,438833.450734326,2.069093,44.100575,44.100575,102146.594219,100846.848536578,0.713899433612823,NA
"MKD",2010,330344,106998.807855,79984,173999.336603,254031.101794,437295.522221,362488.899515947,105934.613429217,83121.5259512564,188349.553379749,284005.681367924,453572.922045238,2.070739,46.4853916666667,46.4853916666667,101198.865252,96787.4298030748,0.686933159828186,NA
"MKD",2011,343080,124926.293991,84112,218744.827592,306676.895846,464186.13423,343080,124926.293991,84112,218744.827592,306676.895846,464186.13423,2.072383,44.230825,44.230825,109650.124434,109650.124434,0.695430636405945,NA
"MKD",2012,344852,135003.299347,87031,211764.150508,311947.420429,466703.287581,347192.690543772,137646.141801924,86159.8502385812,223014.74530439,331945.341327011,462069.432829794,2.074036,47.89025,47.89025,109420.738491,116725.524971034,0.702556908130646,NA
"MKD",2013,360115,144584.313646,87855,217802.766806,308465.936137,501891.445668,353654.610053306,138324.684879032,86579.4595188972,236605.229361485,339140.792536061,475584.213035715,2.075739,46.3953416666667,46.3953416666667,119370.313646,120766.761675972,0.740760326385498,NA
"MKD",2014,368311,159847.299638,90289.675,251484.099767,342301.47504,527630.599365,361423.892181712,153088.65529039,89196.8902607586,275595.963909216,387119.152361451,492845.941307717,2.077495,46.4371308333333,46.4371308333333,123945.881209,125603.394948962,0.757324874401093,NA
"MKD",2015,384798.006891,169941.693702,94890.012,272423.193119,363099.290255,558953.615457,377408.040042481,165750.108516443,92688.6071941352,298954.438753994,425618.305923149,511848.591905394,2.079308,55.537075,55.537075,133626.908239,138749.448436328,0.773751616477966,NA
"MKD",2016,398025.853,193365.52096,91777.254,301346.110927,389719.876067,594794.86282,392141.123926301,186520.333957444,88156.2474197433,326103.410735285,472973.433372612,526427.893278147,2.081206,55.731725,55.731725,145392.317496,152442.718348558,0.792204439640045,NA
"MKD",2017,406295.092754,203351.513476,91875.509957,341597.104208,426519.237899,616599.982494,394785.949227971,187977.779989207,85951.5437310106,352601.87359598,503368.771223216,527694.496569091,2.08316,54.6654583333333,54.6654583333333,135692.128441,178530.725136484,0.80977988243103,NA
"MLI",1960,26019.0915353626,3182.60726907444,4347.18523393002,4907.34536429949,8063.26571126731,30438.1754509987,306234.888226627,26062.4459781284,72365.8964070504,54434.31812283,59017.3602362477,371428.832160113,4.82132826378407,245.195098717111,245.195098717111,NA,NA,1.36712598800659,NA
"MLI",1961,26281.2483339389,3404.31697684492,4880.82186781229,4969.85903645044,8416.24103284025,31151.6799466113,298323.084404559,26587.898926344,78279.0678595282,55019.6386237805,61004.3953352408,364809.765535477,4.91831082284357,245.260101158475,245.260101158475,NA,NA,1.39177274703979,NA
"MLI",1962,27067.7187296677,4019.38263603653,6000.1571608325,4579.14660213329,8934.67277492675,32736.5564117511,287618.458416203,30476.2460886708,90386.9786323253,50922.4288151473,63984.9504254039,357680.37659104,5.01847225751382,245.013900597112,245.013900597112,NA,NA,1.41686367988586,NA
"MLI",1963,28575.1225735326,4863.31004787534,6156.34323659952,4797.94530467892,8703.03344620089,35699.8616811574,299253.858866956,35983.3298467034,91231.7166782915,49751.7983823771,60209.5862175462,381086.393271068,5.12192816327157,245.016403038517,245.016403038517,NA,NA,1.44240713119507,NA
"MLI",1964,31262.2320109907,7795.59971301147,6781.08870634975,5860.6822646707,11140.764426341,40568.6631294384,248059.409738908,50376.4984588579,76308.0141180218,50044.4554242749,73920.6081246538,321661.1597612,5.22879873895328,245.027206261166,245.027206261166,NA,NA,1.46841108798981,NA
"MLI",1965,33949.3414484488,6365.21397147073,7132.50796016663,5251.17169448612,9916.38374114312,42799.12657704,267606.101004931,42151.9024198265,79686.9599178681,44776.6166410513,69946.5390316277,333952.640963028,5.33920674081745,245.060897667394,245.060897667394,NA,NA,1.49488389492035,NA
"MLI",1966,35522.2844919578,8367.75310294273,8303.90527844251,6188.8807434978,10898.0947073595,47478.7867160448,257832.740983394,52775.6122216559,86444.8641907309,58531.5291416751,74516.7225888072,346537.395628079,5.45328413184195,245.678405601562,245.678405601562,NA,NA,1.52183401584625,NA
"MLI",1967,44959.9405009604,10012.6962240382,10204.17211698,9892.83225210947,15442.644959969,59628.2127447258,268536.877190736,54831.6112216509,87289.6049575022,66140.6209101257,96776.8479667853,341032.765719647,5.57116185203587,246.000900108187,246.000900108187,NA,NA,1.54926979541779,NA
"MLI",1968,53634.8469715584,12348.9832828036,12605.2530281765,11177.61639742,14680.0457685416,75075.760178297,275983.554274259,55860.0575396282,107829.184436036,61645.3397778511,91400.2109185463,363328.756215925,5.69298260554971,247.564697104238,247.564697104238,NA,NA,1.57720005512238,NA
"MLI",1969,55235.4519623298,13016.5301384236,13445.5931965882,12719.3562384363,16014.5954868959,78377.8573972934,275983.558103775,56888.0580513697,115017.630265877,69995.0584169423,98312.6735252534,366986.622094398,5.81889165395603,259.960601637173,259.960601637173,NA,NA,1.60563409328461,NA
"MLI",1970,62681.77882,12905.286685,14285.933365,15931.314335,17253.820873,88550.492332,289945.642733833,53118.2796485672,122206.517764782,69351.876189913,81415.1220175669,400005.071784982,5.949045,276.403137026845,276.403137026845,11152.279212,35589.6352661661,1.63458073139191,NA
"MLI",1971,68937.080531,14739.072773,15435.40692,18684.966272,20890.024403,96906.502093,298870.002318063,56859.187756344,123753.648104456,76234.7735346937,92387.4302882825,410281.149791339,6.04453,253.026797909283,253.026797909283,12998.237406,38877.5203765168,1.65080237388611,NA
"MLI",1972,93342.777456,21154.170528,4891.901935,19964.248436,30144.693003,109208.405353,380078.524762149,76646.0273306486,36836.706598881,76502.7272689436,125212.593320852,434258.079916675,6.147458,252.027627462649,252.027627462649,18774.326344,52740.1777531606,1.66838037967682,NA
"MLI",1973,101706.987499,21545.822352,7628.024062,21010.522417,40013.670082,111877.686249,398373.154377181,75093.6836394105,55253.7552174513,77447.5164671021,159879.27947377,427939.102516069,6.256187,222.889183053227,222.889183053227,19806.097566,53520.8276897437,1.68682408332825,NA
"MLI",1974,130199.890967,21560.7797,4868.344354,27816.708933,71059.31372,113386.410233,495497.52991587,73012.3553987878,34262.7821863804,99624.9144354652,275864.863250795,421396.680553369,6.368348,240.704667637823,240.704667637823,18645.563043,48954.318151719,1.70545756816864,NA
"MLI",1975,150907.706035,31780.706569,5848.585552,27143.726452,65388.604595,150292.120012,483647.258882084,90632.0704861736,34663.9958562676,81868.7447666649,213778.44901494,470384.271048202,6.482278,214.312900341219,214.312900341219,26804.920076,59267.4820565163,1.72381114959717,NA
