"countrycode","year","v_c","v_i","v_g","v_x","v_m","v_gdp","q_c","q_i","q_g","q_x","q_m","q_gdp","pop","xr","xr2","v_gfcf","q_gfcf","emp","avh"
"NAM",2009,53094.728344,19896.204915,17944.992841,39282.984813,55004.73017,75214.180743,78579.39216593,25240.5279049598,32523.4304010295,56581.5985273638,67343.0583258959,124691.496831919,2.081044,8.47367415824888,8.47367415824888,21024.940997,28256.7434196305,0.565175116062164,NA
"NAM",2010,51208.852898,19926.4765,21107.476536,40457.917321,50101.5348,82599.188455,74235.3712383811,25974.6653303516,32850.7756741063,58146.6617110748,60443.1543974851,132221.92639095,2.118874,7.32122196115288,7.32122196115288,20884.233325,27918.3573639755,0.589574575424194,NA
"NAM",2011,59207.077608,20161.959528,20895.00055,41632.849828,51789.324362,90107.563152,80823.9785841364,24806.3029387124,35042.6985549151,56230.9860067172,60002.5966471646,138953.793585554,2.156698,7.26113213232735,7.26113213232735,20453.174261,26700.2797238865,0.611941397190094,NA
"NAM",2012,73097.43375,28556.806153,26684.46042,42807.782336,64283.874545,106862.608114,88580.1489941715,34242.7745409127,36186.7669594476,56796.5071215585,71765.2630515999,145987.194660655,2.194783,8.20996862659331,8.20996862659331,27514.249074,35031.1921546444,0.629450023174286,NA
"NAM",2013,76919.265625,34115.801514,32808.0625,43982.714844,70715.648438,117110.476563,96955.1613258569,36313.2174591468,37929.5429125419,58386.306204789,76712.413368777,154183.9578911,2.233508,9.65505606913526,9.65505606913526,36170.472656,39763.6741118061,0.685650050640106,NA
"NAM",2014,83482.601563,46898.743958,37385.820313,52592.75,86380.039063,133980.109375,100122.456767903,47001.096162818,39591.0464841422,64604.840559156,89813.7528400138,163061.548857096,2.273423,10.8526555687831,10.8526555687831,47441.171875,48684.8168664743,0.708213984966278,NA
"NAM",2015,99484.484375,44360.447937,39758.808594,51630.628906,90028,145206.625,113880.227303496,43727.5700765735,44386.6639262812,56843.097933034,89470.7468643875,170442.962709,2.314904,12.8819208333333,12.8819208333333,45020.457031,45939.8584728201,0.685740053653717,NA
"NAM",2016,118425.8125,34367.903564,42561.121094,55180.234375,93656.664063,156878.6875,126783.363682174,31990.8626259706,44863.5570119739,56434.5610284899,89300.9602791474,169964.509795962,2.358044,14.7087666666667,14.7087666666667,34074.742188,33617.2038478472,0.676856994628906,NA
"NAM",2017,119866.679688,29715.218475,43928.636719,57683.21875,81665.375,169528.9375,119866.679688,29715.218475,43928.636719,57683.21875,81665.375,169528.9375,2.402633,13.3129,13.3129,30046.671875,30046.671875,0.701725602149963,NA
"NAM",2018,123978.992188,25978.616699,46005.414063,64712.136719,82624,178051.6875,118297.983928276,26775.3144865383,43901.3929077748,67152.5648764995,84860.5995949932,170712.868629781,2.448301,13.2339416666667,13.2339416666667,29702.246094,30953.0451844603,0.725703954696655,NA
"NAM",2019,130786.625,22772.474609,46300.085938,63984.101563,85167.148438,178676.546875,123338.521026062,24696.3893979124,44075.1759519897,65668.4640415915,87594.9653822785,168776.836927309,2.49453,14.4486904166667,14.4486904166667,28858.076172,30896.6979209804,0.742307007312775,NA
"NCL",1970,19686,18641,2852,19647,24437,38204,130877.344071356,145074.728098491,19403.5851365468,141708.52410776,177135.814143954,265599.759354528,0.105324,100.985000099985,100.985000099985,18191,139313.678536394,NA,NA
"NCL",1971,24115,17689,3734,20514,24368,43984,149000.931237029,127944.174302344,23610.2980222278,137513.328702779,164162.181881845,284189.658042883,0.10983,100.689451223571,100.689451223571,17689,125902.737940888,NA,NA
"NCL",1972,23766,17766,7682,17717,20454,46684,143053.57027079,125183.700994493,47319.7392076488,115697.912193314,134237.035976916,293847.843512019,0.114984,91.6459689519292,91.6459689519292,17766,123186.318946429,NA,NA
"NCL",1973,24708,13827,8997,15337,18916,44129,139714.181616509,91526.4032232896,52062.6261598425,94088.3933089238,116622.866469097,260938.929899175,0.120432,81.0502219755422,81.0502219755422,13126,85499.885452582,NA,NA
"NCL",1974,29474,16123,10356,25331,25493,56344,147111.490637587,94203.9152983689,52896.2664772188,137167.940681783,138733.069563497,294081.075304701,0.125642,87.5285488301859,87.5285488301859,16040,92223.6056667988,NA,NA
"NCL",1975,33256,18553,12514,26650,27966,63643,156502.769945655,102207.251869014,60266.1731580395,136063.608264889,143494.043768759,313194.786675076,0.130264,77.9315887246532,77.9315887246532,18553,100576.464569975,NA,NA
"NCL",1976,33485,16639,14889,28012,25525,69366,147904.686814104,86034.850680555,67301.1711411801,134235.842075505,122927.454166126,320398.266326804,0.134173,86.8906706741604,86.8906706741604,16639,84662.1090516042,NA,NA
"NCL",1977,38223,16653,17189,29761,27931,74831,159475.852566371,81335.138168452,73391.5784915046,134713.28967311,127059.799996855,326485.271042625,0.13747,89.3376379164501,89.3376379164501,16653,80037.3838927728,NA,NA
"NCL",1978,39483,15245,19313,20051,25759,69420,194975.309442573,88127.7063960973,97598.8424373356,107423.248535324,138691.543864823,358480.873343534,0.140273,82.0562815633657,82.0562815633657,16687,94924.4215693272,NA,NA
"NCL",1979,44240,13285,21851,30184,29643,81006,161757.991301921,56862.7343057187,81761.227273001,119734.742967878,118174.647530051,309727.430252282,0.142768,77.3529529351395,77.3529529351395,19185,80805.8239079589,NA,NA
"NCL",1980,49575,19772,25334,31908,37050,90847,160982.731562182,75159.302654305,84187.1435801889,112411.019018496,131176.570053789,308488.524569831,0.145144,76.8285595141078,76.8285595141078,20391,76275.5454060213,0.0417979098856449,NA
"NCL",1981,57147,16362,29473,33794,40631,96304,162801.800822713,54565.447502717,85924.2183180275,104447.520471812,126204.489910908,286894.360204093,0.147405,98.8109617813635,98.8109617813635,17266,56661.4573844048,0.0426540598273277,NA
"NCL",1982,65935,19637,35631,30295,43719,108093,171367.498725246,59745.217966534,94768.9197390113,85423.2688324316,123889.410792883,293779.798116942,0.149535,119.492607763333,119.492607763333,20884,62525.3855813895,0.0435666553676128,NA
"NCL",1983,68606,19145,39773,30964,44763,114161,165455.217796096,54049.1996641274,98159.4609657468,81015.5095487518,117703.415303449,287904.207255749,0.151626,138.568800808333,138.568800808333,19962,55456.521501303,0.0444215312600136,NA
"NCL",1984,72488,18405,46037,42951,53211,126489,160619.126953958,47740.0112599668,104391.129845113,103251.691945818,128553.553717218,293086.483274092,0.153747,158.892568372424,158.892568372424,21338,54464.6932586918,0.0453104712069035,NA
"NCL",1985,76497,19579,52831,46680,55484,139650,160436.686074896,48069.026710721,113389.687882592,106214.267984729,126875.72928785,306275.381300356,0.155982,163.367563900455,163.367563900455,21542,52044.5795386193,0.0462592244148254,NA
"NCL",1986,88805,31572,61526,27814,58739,151281,170211.296212306,70838.3794806985,120679.950553061,57837.1887606528,122752.132549005,303212.605594444,0.158346,125.928813465,125.928813465,30729,67846.8399668127,0.0473511181771755,NA
"NCL",1987,92845,40588,62868,28547,62524,162627,174975.095705053,89542.8575909964,121247.507858011,58367.4815471053,128474.221004652,320495.739700581,0.160872,109.285496775,109.285496775,39794,86390.4119990383,0.0483572818338871,NA
"NCL",1988,101420,46590,69654,71209,64645,224498,186365.938570426,100219.265927196,130982.853563302,141961.498584709,129517.789963989,431387.234801149,0.163657,108.307921995,108.307921995,45584,96490.7322611813,0.0495195500552654,NA
"NCL",1989,131340,58551,70041,80477,87390,253475,237268.613946878,123820.666254697,129485.474902026,157727.643017645,172129.989459663,478839.8349341,0.166787,116.002459755,116.002459755,53867,112097.591631526,0.0507657751441002,NA
"NCL",1990,143470,58315,81645,54976,88567,250427,271780.398895051,129316.171648535,158274.909392426,112985.552656485,182928.113707104,496078.145064678,0.170336,99.004900995,99.004900995,61074,133273.436147965,0.0521005913615227,NA
"NCL",1991,146404,68588,89213,54780,87574,272235,267622.607443287,146768.726660972,166887.355651423,108638.710013279,174540.626829412,520386.084030243,0.174336,102.58383681,102.58383681,65065,137008.494055633,0.0543620213866234,NA
"NCL",1992,159514,67234,94770,47246,88403,281427,283530.180934408,139895.894145378,172383.94437143,91108.3645965144,171324.305510563,523092.034329191,0.178759,96.2511007185,96.2511007185,66818,136811.991971806,0.0561955831944942,NA
"NCL",1993,200788.281714,63658.346648,81956.201567,51540.666414,107334.496343,290609,347448.41343445,128950.454614551,145130.69034752,96759.7502838167,202508.294986433,525863.358482528,0.18348,102.967715214,102.967715214,61961.883804,123511.327391115,0.0579393282532692,NA
"NCL",1994,211232.756341,67412.132859,86240.606218,55351.451926,113488.947344,306748,355260.07407029,132720.728194683,148430.232898308,100996.636235256,208108.682603601,539484.174551528,0.188365,100.946171781,100.946171781,65590.19936,127073.296032624,0.0600999444723129,NA
"NCL",1995,227895.452866,71782.941562,93148.007652,57491.541939,121021.944019,329296,378247.567911881,139468.874537906,158212.021953712,103523.077980569,219006.057963224,571529.699277357,0.193293,90.7541365185,90.7541365185,69499.396635,132877.584997892,0.0621758326888084,NA
"NCL",1996,232179.985765,73605.287541,94616.366979,59389.27781,124308.918096,335482,379954.79286838,141004.088199957,158452.410694989,105440.61800436,221799.705731112,574100.933666193,0.19824,93.0094069905,93.0094069905,72049.087372,135820.66089933,0.0644000023603439,NA
"NCL",1997,256323.706456,83434.758254,104728.459279,71335.491797,139822.415785,376000,381775.358179362,145472.765861376,159628.080544201,115270.333748722,227063.559465976,585623.98407325,0.203187,106.121560545,106.121560545,81086.559192,139122.769844682,0.0665573924779892,NA
"NCL",1998,267945.3,81123.7,109878.9,59896.9,137382,381462.8,380780.823727699,134956.006161157,159797.019292314,92347.6857628888,212867.944827477,566882.427651184,0.208056,107.2638139482,107.2638139482,77339.6,126607.97012889,0.0687158033251762,NA
"NCL",1999,282680.3,91341.6,114162.8,75290.2,155041.8,408433.1,391702.394988946,148164.73249419,161886.532067452,113185.776892685,234239.950661426,591825.284191596,0.212776,112.007988491561,112.007988491561,92260.2,147266.949745306,0.0708509907126427,NA
"NCL",2000,287487,101365,118439,100662,166081,441872,377421.990837294,155780.311065514,159121.61577913,143372.974490766,237728.078287791,606620.867775166,0.217269,129.522726623083,129.522726623083,96475.8,145900.775412016,0.0729355365037918,NA
"NCL",2001,305614,100704,124311,82203.3,173449,439383,411562.357499115,158753.998377443,171315.795484544,120100.386233303,254674.635817162,618753.321098761,0.221493,133.354368067,133.354368067,101387,157280.500255432,0.0749533995985985,NA
"NCL",2002,316819,115630,134046,85223.9,179722,471996,407101.228049843,173931.108225533,176266.789621782,118807.907244232,251793.171729946,634222.174988379,0.225482,126.796096721167,126.796096721167,116664,172686.450108559,0.0769139751791954,NA
"NCL",2003,332089,152602,141004,106884,214033,518545,407060.368257419,218967.720473864,176872.863663372,142137.861794115,286046.477173456,664664.83056235,0.229244,105.731963366417,105.731963366417,149647,211301.493218627,0.0788181126117706,NA
"NCL",2004,352690,150446,144925,124380,206913,565528,411855.982078996,205659.334932122,173189.27679258,157577.986738304,263445.947906153,690586.717208453,0.232883,96.1055745705,96.1055745705,142166,191239.755572926,0.0807000026106834,NA
"NCL",2005,380406,178604,152945,128460,242013,598402,434931.063157053,239045.079971919,178950.864648737,159343.277695066,301691.648167123,715447.835750971,0.236442,95.957006604,95.957006604,170219,224187.456567835,0.081121914088726,NA
"NCL",2006,407503,224679,165328,158482,292695,663297,444287.272176247,286755.055536402,184461.147544056,187458.760038407,347936.417354169,756228.368292531,0.23993,95.1241707810833,95.1241707810833,231521,290772.723062908,0.0814952999353409,NA
"NCL",2007,437020,288551,176072,210308,343974,767977,428972.89227086,331563.458015508,176865.962664133,223963.411504758,368133.770488524,788294.745332199,0.243331,87.18821495875,87.18821495875,277146,313377.159553739,0.0818154737353325,NA
"NCL",2008,474570,303871,183939,136506,363172,735714,489138.993896301,366637.44248299,194013.205779209,152642.864313256,408127.531141467,792962.998320374,0.246695,81.4647338392632,81.4647338392632,303824,360731.684676804,0.0820999965071678,NA
"NCL",2009,484771,253504,194673,114691,302924,744715,505130.379580358,309219.753814889,207585.988871065,129654.909783173,344153.403901617,811463.217608888,0.250085,85.9001318569291,85.9001318569291,278987,334873.701165284,0.0954999998211861,NA
"NCL",2010,518418,357765,200803,170264,404337,842913,510372.788571457,412307.149058809,202303.368189437,181854.081143594,434012.719443483,867764.936089215,0.253527,90.1007976973654,90.1007976973654,363022,411690.297608931,0.0986814275383949,NA
"NCL",2011,547568,369746,206724,178291,414904,887425,534731.797311657,422685.168163571,206592.389400368,188894.860463373,441770.892135229,906236.415149615,0.257054,85.8418853171114,85.8418853171114,380315,427830.388424449,0.101947262883186,NA
"NCL",2012,571650,367086,211731,159320,412641,897146,562139.948887073,422568.995221478,213070.902430176,169971.969836838,442423.466222217,922548.672287339,0.260653,92.8750985557181,92.8750985557181,376108,426046.526197994,0.105294123291969,NA
"NCL",2013,583045,358859,220355,143411,393566,912104,574657.782915157,414044.125050005,222257.070518011,153349.524466167,422937.614406882,940077.053886072,0.264242,89.8757655404439,89.8757655404439,344539,391179.270266572,0.10868988931179,NA
"NCL",2014,599465,340112,223821,177551,385664,955285,574288.701879103,381420.410330384,219428.330780081,184536.50268967,402834.864128109,956998.414094602,0.267739,89.94397015474,89.94397015474,334161,368767.288408462,0.112099997699261,NA
"NCL",2015,615068,326330,227175,169818,394515,945740,599936.855424056,372610.380756297,226761.004640333,179704.467656582,419563.230050653,962740.468277419,0.271065,107.596496712888,107.596496712888,330185,370996.624143965,0.114019706845284,NA
"NCL",2016,620583.966236,354306.34001,231805.853611,169187.066705,405398.026493,971123.209692,619767.200641149,365369.171904554,232038.331533126,180348.938873185,416987.479705119,983022.272451381,0.274191,107.880048678034,107.880048678034,348527.073976,363721.197508624,0.115972638130188,NA
"NCL",2017,638434.135434,355009.23933,237534.599812,179728.593248,412424.829757,999156.974436,638434.135434,355009.23933,237534.599812,179728.593248,412424.829757,999156.974436,0.27715,105.633078151149,105.633078151149,352310.017924,352310.017924,0.11806658655405,NA
"NCL",2018,660786.904657,365009.604276,245569.478863,182867.197499,427433.854808,1028000,654964.483173104,342949.316308021,242796.565624818,182587.676636496,406887.66264961,1015239.38523989,0.279993,101.046821879543,101.046821879543,363441.410555,339340.023384187,0.120039664208889,NA
"NCL",2019,674243.77804,377425.884188,251091.547316,186738.579039,437380.164935,1053067.708376,672397.46418316,330352.80118483,247157.293457038,189644.37224059,403916.464574908,1030991.12769512,0.28275,106.588933804405,106.588933804405,373853.143392,329903.249875715,0.12146483361721,NA
"NER",1960,75898.1405558217,4921.61433632662,14300.6739634766,7062.22256007181,6200.31640625,97174.0211080136,971125.003415428,203535.482190546,469568.412316759,114608.835282586,91261.1125763614,1631285.15219404,3.64603383451443,245.195098717111,245.195098717111,NA,NA,1.63080060482025,NA
"NER",1961,82084.5943952625,5489.43725977727,17752.6408240587,8731.39663002687,8783.8173828125,105581.392678703,1003161.74041625,218717.658946159,564975.614600237,141220.533549229,134560.591698438,1711930.96997616,3.72043218274194,245.260101158475,245.260101158475,NA,NA,1.66020607948303,NA
"NER",1962,89327.3527242563,8581.21978774154,17999.1332221051,10914.2248541093,12813.982421875,114482.381322212,1089261.13625649,341565.234743042,581569.253476569,175497.963047907,195158.28447892,1875168.42543596,3.79824752864835,245.013900597112,245.013900597112,NA,NA,1.69097805023193,NA
"NER",1963,94155.8582769188,11799.16342132,17505.9719701997,12069.9357236124,11263.869140625,126975.275582098,1103276.36774275,478193.049226517,559169.832175375,191950.738066203,170763.672775432,2054817.65878866,3.87924281524255,245.016403038517,245.016403038517,NA,NA,1.72300040721893,NA
"NER",1964,99789.114755025,10284.8855519256,17012.9762593143,11941.5239720801,15294.119140625,124688.297215641,1223416.602913,409877.694588828,542576.12592241,190580.084410995,228162.292670879,2032361.10435425,3.96236028401029,245.027206261166,245.027206261166,NA,NA,1.75579464435577,NA
"NER",1965,119907.887891119,8771.06806644538,17258.1934457664,14123.9947962354,17569.056640625,143719.261516364,1365580.79161442,338832.734212575,525982.526634623,226228.156940684,258296.892972818,2149544.50396655,4.04766436468673,245.060897667394,245.060897667394,NA,NA,1.78938245773315,NA
"NER",1966,123126.891592894,9023.48630530784,19723.6486128004,19388.3905451548,21082.87890625,151432.87135201,1289492.25412545,325170.236954328,548381.927668103,304378.927870655,302782.096583096,2131132.59030199,4.13521770963504,245.678405601562,245.678405601562,NA,NA,1.82378482818604,NA
"NER",1967,117493.635114788,9465.1673286711,21202.8576795713,12454.7676268626,17879.078125,142371.85114757,1341552.76893919,357960.206018143,575759.869936957,219372.445779167,258296.897417235,2152855.64854913,4.22508741464838,246.000900108187,246.000900108187,NA,NA,1.85902416706085,NA
"NER",1968,112665.129562125,10285.508908453,21695.9807297029,11427.5859402964,17258.9921875,138223.578366732,1339550.49141179,382552.722018667,614742.006075147,204290.32925481,251122.232418369,2176910.1114798,4.31734190854894,247.564697104238,247.564697104238,NA,NA,1.89512324333191,NA
"NER",1969,120712.638816562,6751.79349035956,22928.7083132199,13738.7666896374,20359.408203125,141850.369755906,1281483.5582204,239118.89107345,608713.93672436,241309.115861733,262602.192717947,2044862.60126504,4.41249396316006,259.960601637173,259.960601637173,NA,NA,1.93229925632477,NA
"NER",1970,128760.148071,11799.875672,25147.681997,17462.356211,24700,157209.689531,1185371.38601045,398947.687461869,656927.785282594,252278.032252635,242512.872177848,2137267.07426414,4.510644,276.403137026845,276.403137026845,8549.721158,399006.468327347,1.97058701515198,NA
"NER",1971,133373.261911,9889.41961,25333.961122,21331.261479,22600,167831.96585,1274680.06632242,303371.539945523,634447.716099298,272390.924177956,210445.108722989,2258649.37031025,4.637988,275.356456685332,275.356456685332,9575.687697,303416.24027192,2.02099871635437,NA
"NER",1972,155896.111838,13822.711501,27941.868885,24049.951667,29200,192617.277263,1158849.11045687,410360.087219754,640275.962531359,289382.866983598,266118.330883885,2141961.18947476,4.768227,252.027627462649,252.027627462649,10031.672825,410420.553215036,2.07238173484802,NA
"NER",1973,140428.612491,21127.39644,29245.822766,29487.332044,38000,181570.109891,755877.126825132,599610.51430538,600310.819641883,331169.123279798,308652.746408171,1776808.66442724,4.902151,222.889183053227,222.889183053227,17099.442315,599698.823631598,2.12506866455078,NA
"NER",1974,200263.412595,24835.928794,32412.567907,27396.031899,54300,225192.257977,1177522.87764842,574884.32809831,645271.424834928,179455.500595771,357645.248539612,1932727.89856097,5.040798,240.704667637823,240.704667637823,20519.330779,574969.030247213,2.17949676513672,NA
"NER",1975,188052.228901,48323.300369,43961.873712,36179.492508,59500,255359.522724,825700.371776299,472175.522560702,712712.600682093,351281.98339306,294623.058763946,1878743.09229196,5.184941,214.312900341219,214.312900341219,41836.635532,472245.06744004,2.23598217964172,NA
"NER",1976,231605.450746,70462.114724,52344.434378,49250.118415,70700,336938.604859,804861.754016288,483587.526191108,780153.71938792,383878.777520515,334262.468348924,1891484.73518936,5.335085,238.950494267059,238.950494267059,49702.378997,483658.79768586,2.29472470283508,NA
"NER",1977,280267.01777,93939.37212,57860.159296,56197.417496,86132,409069.526284,881450.740018187,543501.021481651,881732.314386894,355963.451709566,319119.336803026,2038350.6942601,5.491153,245.679686566576,245.679686566576,75069.971653,543581.079029148,2.35566997528076,NA
"NER",1978,359011.514225,127591.493738,63370.29584,74422.05261,124172,508676.735788,920963.088723824,683774.65083217,825114.970114225,475080.244051826,372788.360642587,2312969.73634358,5.652652,225.655860233957,225.655860233957,103335.349801,683875.448167453,2.41858792304993,NA
"NER",1979,422110.770771,158464.463685,76296.204386,114749.638956,159575,627760.951153,1214058.18147512,813111.773230729,808463.095400838,363765.851614909,417326.994796632,2478277.54773814,5.818763,212.721644262377,212.721644262377,128543.347662,813231.592915188,2.48311018943787,NA
"NER",1980,517937.356417,190038.683387,100512.490753,134704.824939,197413,759433.272108,1380226.78405035,1007117.43531742,617795.442813178,272390.909460512,558959.844864889,2422951.1871256,5.989004,211.279555414705,211.279555414705,155850.017077,1000653.70693197,2.54901647567749,NA
"NER",1981,557112.190508,189196.958922,130823.83012,148278.40853,189539,851848.492392,1403771.9393272,705172.417967738,582825.89210142,328221.520406893,524442.429658832,2437705.15661687,6.163705,271.731452550327,271.731452550327,186787.468077,869479.930916838,2.61653757095337,NA
"NER",1982,655550.612667,203622.025981,150943.838508,146199.656186,222177,939040.385334,1582930.83225221,688529.775713741,615297.632154896,281580.432246011,611515.472439071,2477271.54655713,6.343523,328.60625269899,328.60625269899,176940.469229,569283.791232577,2.6858377456665,NA
"NER",1983,709366.656008,120239.609295,163016.588658,150290.23927,173917,973201.625978,1648694.3739109,425576.070044033,622791.059996943,253665.116705233,478790.330585255,2359577.76180984,6.528641,381.066036024628,381.066036024628,136070.52217,488920.41142043,2.75697731971741,NA
"NER",1984,711776.329591,37422.462844,167103.55268,154024.255679,156500,904176.65815,1440577.91223109,111743.426043825,485410.689781611,241874.799800125,367443.743119091,1962570.51236335,6.719309,436.956665788008,436.956665788008,62697.955157,318342.669602839,2.83004379272461,NA
"NER",1985,692238.435679,111255.970617,181063.310375,142103.844852,195000,916490.000859,1491998.06102849,372795.091286869,527041.12096218,237193.366157456,437592.069790403,2114130.83190929,6.915997,449.262962711607,449.262962711607,105332.564663,320935.031375952,2.90521645545959,NA
"NER",1986,678399.094158,94623.764909,181350.484539,145769.014027,175800,913642.916537,1437428.06551943,378145.160971113,510381.95000974,259785.928680979,446194.284184183,2075196.72211774,7.118883,346.305903554493,346.305903554493,94046.932735,346099.437562495,2.9825496673584,NA
"NER",1987,691983.35762,74937.077098,190565.90346,167977.844842,193244,917270.915416,1482440.89359707,278061.759257517,538474.529271123,306342.30023308,535541.740654521,2046602.06037968,7.328943,300.536562401478,300.536562401478,105340.544403,357309.001177616,3.06243085861206,NA
"NER",1988,698307.393975,119700.186407,193414.671167,145504.074655,197845,944948.642291,1412808.52986222,420603.789301939,572279.834334435,281694.794877915,436885.389541827,2171386.91776471,7.548433,297.848218819378,297.848218819378,101848.838282,327144.960522429,3.14577555656433,NA
"NER",1989,712183.369047,100467.512861,204898.765983,141684.968375,195600,944554.11775,1413227.01031047,350698.423447715,600997.33875925,297160.136264133,447291.717427221,2155660.28651533,7.780245,319.008299487903,319.008299487903,109208.438255,348388.521561024,3.23375535011292,NA
"NER",1990,699022.426621,116874.959032,199729.631032,150900.250871,196500,957027.05859,1469325.90349414,384792.091945511,585863.643745202,305945.067630395,540962.471328179,2139162.17714842,8.026591,272.264787954393,272.264787954393,99518.754276,312041.646828567,3.32724571228027,NA
"NER",1991,702414.422091,121819.668838,181637.658703,116657.098869,169800,941164.731652,1491126.04174726,435211.157076973,550386.705972463,242699.233256631,472136.611540416,2146921.27509638,8.288735,282.10690880882,282.10690880882,80709.367729,270668.130857629,3.4212064743042,NA
"NER",1992,713947.206692,81924.851091,177617.220408,110583.389951,151700,917439.028967,1538214.22718947,329890.314255443,547027.301430279,231150.861270176,423893.436231703,2151385.98680418,8.56677,264.691800750579,264.691800750579,71817.657725,259068.046843031,3.55349516868591,NA
"NER",1993,705670.737743,59111.758126,185083.74867,98750.129474,131300,901034.400253,1555363.68400385,230799.378259581,573342.87360443,226175.913798018,366809.691901957,2171398.99155054,8.860287,283.162579500018,283.162579500018,85725.204142,284974.869861724,3.69128704071045,NA
"NER",1994,820184.504837,150926.028827,210067.900935,148072.834651,220600,1092602.502504,1539376.8392824,485609.382111676,499309.593813136,307260.90984013,534818.450433412,2229456.56339752,9.168312,555.204695655697,555.204695655697,116618.196591,345840.382240852,3.83863949775696,NA
"NER",1995,893858.646463,145307.040412,220836.932083,174985.648304,232600,1188183.190463,1709801.21663717,422367.65440627,494818.193506169,300200.495358673,574875.152015126,2302684.18082956,9.490288,499.14842590131,499.14842590131,116732.192874,316403.278382215,3.99019455909729,NA
"NER",1996,943685.70313,190928.731152,243299.695188,197109.656632,261484,1303702.958959,1703607.18706127,449635.093412717,509874.74996215,364703.874178386,583614.456211125,2419873.54177496,9.826598,511.552430272516,511.552430272516,141863.813226,331746.301633867,4.13235473632812,NA
"NER",1997,982642.092713,200171.967094,272007.060488,189555.219368,262493,1369737.690427,1727526.03708031,461344.356125349,504750.417351194,358243.014439999,590326.53325463,2431879.68298418,10.178201,583.669372353396,583.669372353396,147367.553726,345828.78143592,4.29112529754639,NA
"NER",1998,1161267.287802,230462.809842,310316.09396,228156.781114,328168,1581876.654782,1968923.03854732,547483.403305632,510743.025863067,397163.417417827,655079.740584043,2741019.86943601,10.545716,589.951774567332,589.951774567332,166892.836925,383764.862363758,4.45347261428833,NA
"NER",1999,1207004.843528,187380.795681,342442.267682,206897.752711,292405,1624133.216007,2062038.28299379,398669.728394423,516735.670771463,346137.778009603,550050.6064756,2768260.4986065,10.929918,615.699131973806,615.699131973806,163202.4195,337712.579542042,4.62454509735107,NA
"NER",2000,1218234.747639,205334.222584,323638.103426,239042.333562,324337,1638538.104747,1998230.94476856,381672.957589299,501042.07473667,386293.21451205,590992.571342181,2696741.44929038,11.331557,711.976274430833,711.976274430833,201038.648248,372833.746823629,4.80536270141602,NA
"NER",2001,1377755.70314,242121.240815,336572.42777,252709.225819,350722,1837084.377424,2143181.32925925,476472.643966104,512901.386416135,394300.952436226,648047.176143968,2899479.11158002,11.751365,733.03850707,733.03850707,227292.776774,458131.44583234,4.9684157371521,NA
"NER",2002,1508660.3785,277440.247578,352387.108979,240860.257473,364821,1991880.297915,2265070.10674229,535507.668615251,528386.485431099,362909.820962931,653160.348861525,3052484.45147594,12.189983,696.988203611667,696.988203611667,248289.38349,496887.285082688,5.12147855758667,NA
"NER",2003,1562120.037759,268332.36607,362814.402873,273605.926069,394796,2045099.765677,2395107.47965087,494721.053707956,540341.546549177,366813.129461829,653109.356440785,3156251.56476638,12.647984,581.200313864167,581.200313864167,250344.655471,467051.408212502,5.27901983261108,NA
"NER",2004,1624756.007301,239142.387493,377184.598037,296136.244581,450078,2039396.442475,2470084.11423298,477743.223835267,493329.175016851,383033.591675441,696282.841890744,3130322.43596336,13.125916,528.284809305,528.284809305,278794.458162,498974.06323974,5.44551181793213,NA
"NER",2005,1752074.251097,439409.775455,402259.210163,348785.876177,553202,2368003.802636,2455910.73101455,697426.021521798,518284.529710982,408230.441798752,742861.297126688,3362621.42333728,13.624467,527.46814284,527.46814284,415393.903709,658220.390991608,5.61451244354248,NA
"NER",2006,1862900.875251,481520.610622,410926.126431,360970.992896,563059,2540962.40893,2536141.57814922,733495.598782073,547857.265487866,430826.396891227,737068.72625894,3556856.07178436,14.143971,522.890109610833,522.890109610833,464622.149721,708001.122642606,5.84025478363037,NA
"NER",2007,2034204.224495,504290.314391,462156.56141,375368.824604,615383,2735678.926728,2659732.12917433,733689.76367861,568040.117503486,442458.667157869,773172.144460875,3668773.26235261,14.685399,479.2667825875,479.2667825875,505430.584718,737614.75751937,6.07420873641968,NA
"NER",2008,2299039.544259,831454.498184,521335.977248,449253.399207,863512,3224315.139672,2775919.17762363,1126775.29797262,619047.734567931,509374.101701529,1030204.15690408,4020525.40758362,15.250908,447.805255560773,447.805255560773,806246.585545,1104283.51885868,6.31323289871216,NA
"NER",2009,2583081.867225,947930.661188,592983.059414,542322.51646,1194112,3395938.528712,2936428.54466237,1196405.84508237,684694.213779226,600990.220868179,1362177.55526101,3991872.1339436,15.843133,472.186290754893,472.186290754893,954544.773129,1210370.44755159,6.56735134124756,NA
"NER",2010,2783580.48458,1211610.576617,554877.919598,658387.952305,1390424,3774167.465831,3088440.85071546,1436454.25597346,633479.920846966,719561.751130386,1518862.21300558,4325961.69738182,16.464025,495.277021572396,495.277021572396,1189779.99349,1417929.39186268,6.8405122756958,NA
"NER",2011,3003025.233641,1243317.911111,626738.946516,661975.629331,1445203,4029997.490326,3252686.71169416,1410702.87992194,671745.688554876,713048.762919445,1566376.54208547,4424519.10804733,17.114766,471.8661140917,471.8661140917,1251819.39885,1430004.32006486,7.12140083312988,NA
