"countrycode","year","emp","avh","i_emp","yr_sch","source","labsh","i_labsh","i_labsh2","comp_sh","lab_sh1","lab_sh2","lab_sh3","lab_sh4","i_comp_sh","i_lab_sh1","i_lab_sh2","i_lab_sh3","i_lab_sh4"
"JPN",2003,64808508,1834.2,1,12.1329898834229,1,0.562829256057739,1,1,0.52662867307663,0.59094762802124,0.562829256057739,0.623465180397034,0.539765894412994,1,1,1,1,1
"JPN",2004,65201604,1841.5,1,12.1980199813843,1,0.552683174610138,1,1,0.519579410552979,0.579475879669189,0.552683174610138,0.614083707332611,0.531996786594391,1,1,1,1,1
"JPN",2005,65777480,1827.8,1,12.2630500793457,1,0.552495002746582,1,1,0.521928131580353,0.57725328207016,0.552495002746582,0.615126132965088,0.533149242401123,1,1,1,1,1
"JPN",2006,66290500,1836,1,12.3280792236328,1,0.552339732646942,1,1,0.526742339134216,0.573085904121399,0.552339732646942,0.614340245723724,0.537682056427002,1,1,1,1,1
"JPN",2007,66847720,1826.5,1,12.3931093215942,1,0.548827648162842,1,1,0.52459329366684,0.568749845027924,0.548827648162842,0.609033524990082,0.535199224948883,1,1,1,1,1
"JPN",2008,66803704,1807.3,1,12.4581394195557,1,0.563152134418488,1,1,0.540205776691437,0.580952048301697,0.563152134418488,0.624405086040497,0.550807893276215,1,1,1,1,1
"JPN",2009,66101384,1757.2,1,12.5231695175171,1,0.572498977184296,1,1,0.548247992992401,0.590607821941376,0.572498977184296,0.630786418914795,0.559086203575134,1,1,1,1,1
"JPN",2010,66019504,1777.8,1,12.5881996154785,1,0.559484720230103,1,1,0.537814438343048,0.576547026634216,0.559484720230103,0.615981161594391,0.54886394739151,1,1,1,1,1
"JPN",2011,66013048,1772.7,1,12.6327495574951,1,0.571707367897034,1,1,0.551873087882996,0.586566090583801,0.571707367897034,0.630125224590302,0.562681198120117,1,1,1,1,1
"JPN",2012,65835956,1782.9,1,12.6772994995117,1,0.568206310272217,1,1,0.548184096813202,0.583421647548676,0.568206310272217,0.624475717544556,0.559662282466888,1,1,1,1,1
"JPN",2013,66266992,1761.5,1,12.7218494415283,1,0.560610949993134,1,1,0.541023194789886,0.575963258743286,0.560610949993134,0.614874362945557,0.552132964134216,1,1,1,1,1
"JPN",2014,66689824,1756.5,1,12.7663993835449,1,0.56206339597702,1,1,0.542967796325684,0.576941847801208,0.56206339597702,0.614874362945557,0.553612232208252,1,1,1,0,1
"JPN",2015,66977708,1750.9,1,12.8109493255615,1,0.554018676280975,1,1,0.535710752010345,0.568756461143494,0.554018676280975,0.614874362945557,0.54690808057785,1,1,1,0,1
"JPN",2016,67613184,1742,1,12.8555002212524,1,0.561725795269012,1,1,0.544224321842194,0.575380980968475,0.561725795269012,0.614874362945557,0.555817067623138,1,1,1,0,1
"JPN",2017,68295952,1738.36325678497,1,12.900050163269,1,0.561725795269012,1,0,0.544224321842194,0.575380980968475,0.561725795269012,0.614874362945557,0.555817067623138,0,0,0,0,0
"KAZ",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KAZ",1970,5056621.5,NA,1,4.46219158172607,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1971,5178726,NA,1,4.63992261886597,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1972,5304128.5,NA,1,4.81765413284302,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1973,5432549,NA,1,4.99538516998291,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1974,5557856,NA,1,5.17311668395996,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1975,5692870,NA,1,5.35084772109985,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1976,5839983.5,NA,1,5.54127931594849,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1977,5984107.5,NA,1,5.73171138763428,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1978,6121338.5,NA,1,5.92214298248291,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1979,6258158,NA,1,6.1125750541687,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1980,6409317,NA,1,6.30300664901733,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1981,6500673,NA,1,6.49761915206909,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1982,6596785,NA,1,6.69223117828369,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1983,6698251.5,NA,1,6.88684368133545,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1984,6803381.5,NA,1,7.08145570755005,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1985,6913231.5,NA,1,7.27606821060181,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1986,6995736,NA,1,7.43157625198364,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1987,7098036,NA,1,7.58708429336548,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1988,7228788,NA,1,7.74259185791016,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1989,7561907,NA,1,7.89809989929199,0,0.511739075183868,1,0,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,0,0,0,0,0
"KAZ",1990,7628348.5,NA,1,8.05360794067383,0,0.511739075183868,1,1,0.461781829595566,0.559404313564301,0.511739075183868,0.668857276439667,0.779325366020203,1,1,1,0,1
"KAZ",1991,7502163.5,NA,1,8.296706199646,0,0.467670440673828,1,1,0.421123117208481,0.520653247833252,0.467670440673828,0.668857276439667,0.680589616298676,1,1,1,0,1
"KAZ",1992,7310395.5,NA,1,8.53980445861816,0,0.509628772735596,1,1,0.411941051483154,0.603625118732452,0.509628772735596,0.668857276439667,0.613789439201355,1,1,1,0,1
"KAZ",1993,6862314.5,NA,1,8.78290176391602,0,0.594091176986694,1,1,0.480471462011337,0.67172110080719,0.594091176986694,0.668857276439667,0.632640182971954,1,1,1,0,1
"KAZ",1994,6366448.5,NA,1,9.02600002288818,0,0.519792199134827,1,1,0.3886698782444,0.640928983688354,0.519792199134827,0.668857276439667,0.539250731468201,1,1,1,0,1
"KAZ",1995,6403125.5,NA,1,9.26909828186035,0,0.588619589805603,1,1,0.389861851930618,0.727529406547546,0.588619589805603,0.668857276439667,0.518483817577362,1,1,1,0,1
"KAZ",1996,6340511.5,NA,1,9.51134395599365,0,0.605980455875397,1,1,0.409008413553238,0.734055280685425,0.605980455875397,0.668857276439667,0.535816550254822,1,1,1,0,1
"KAZ",1997,6264288.5,NA,1,9.75359058380127,0,0.604760229587555,1,1,0.4044588804245,0.735666751861572,0.604760229587555,0.668857276439667,0.523424625396729,1,1,1,0,1
"KAZ",1998,6074084,NA,1,9.99583625793457,0,0.571769654750824,1,1,0.401358276605606,0.699400305747986,0.571769654750824,0.668857276439667,0.491889476776123,1,1,1,0,1
"KAZ",1999,6021382,NA,1,10.2380828857422,0,0.545969784259796,1,1,0.377640396356583,0.6859530210495,0.545969784259796,0.668857276439667,0.481384694576263,1,1,1,0,1
"KAZ",2000,6088813,NA,1,10.4803285598755,0,0.504670917987823,1,1,0.383885979652405,0.623220086097717,0.504670917987823,0.668857276439667,0.469925463199615,1,1,1,0,1
"KAZ",2001,6549167.5,NA,1,10.7325096130371,0,0.506491541862488,1,1,0.385698705911636,0.62418806552887,0.506491541862488,0.668857276439667,0.478281289339066,1,1,1,1,1
"KAZ",2002,6560309,NA,1,10.984691619873,0,0.44611132144928,1,1,0.353046298027039,0.561660170555115,0.44611132144928,0.587738871574402,0.437858134508133,1,1,1,1,1
"KAZ",2003,6853223,NA,1,11.2368726730347,0,0.465006679296494,1,1,0.353090286254883,0.593767285346985,0.465006679296494,0.58305811882019,0.436060398817062,1,1,1,1,1
"KAZ",2004,7069921,NA,1,11.4890546798706,0,0.444437474012375,1,1,0.354384362697601,0.557007014751434,0.444437474012375,0.569393396377563,0.428694158792496,1,1,1,1,1
"KAZ",2005,7160118,NA,1,11.7412357330322,0,0.434171676635742,1,1,0.352066785097122,0.541173815727234,0.434171676635742,0.550820291042328,0.418402552604675,1,1,1,1,1
"KAZ",2006,7297919,NA,1,11.6768665313721,0,0.401662826538086,1,1,0.338187605142593,0.496218740940094,0.401662826538086,0.524165987968445,0.395152658224106,1,1,1,1,1
"KAZ",2007,7513166.5,NA,1,11.6124982833862,0,0.44652658700943,1,1,0.371635377407074,0.539354920387268,0.44652658700943,0.57015472650528,0.429617375135422,1,1,1,1,1
"KAZ",2008,7724736,NA,1,11.5481290817261,0,0.415302723646164,1,1,0.352271348237991,0.504043459892273,0.415302723646164,0.53234338760376,0.406697034835815,1,1,1,1,1
"KAZ",2009,7759451,NA,1,11.4837608337402,0,0.413720160722733,1,1,0.355333596467972,0.496459364891052,0.413720160722733,0.536066174507141,0.417691916227341,1,1,1,1,1
"KAZ",2010,7967479,NA,1,11.4193916320801,0,0.418811917304993,1,1,0.362851291894913,0.496468842029572,0.418811917304993,0.544283628463745,0.40945103764534,1,1,1,1,1
"KAZ",2011,8169907.5,NA,1,11.35608959198,0,0.418946713209152,1,1,0.358391284942627,0.502933323383331,0.418946713209152,0.533060014247894,0.41312849521637,1,1,1,1,1
"KAZ",2012,8403710,NA,1,11.293137550354,0,0.41536220908165,1,1,0.355214685201645,0.500022053718567,0.41536220908165,0.519780278205872,0.401836574077606,1,1,1,1,1
"KAZ",2013,8505766,NA,1,11.2305355072021,0,0.399782985448837,1,1,0.336232513189316,0.495194911956787,0.399782985448837,0.484346151351929,0.385515183210373,1,1,1,1,1
"KAZ",2014,8481571,NA,1,11.1682796478271,0,0.402215957641602,1,1,0.340340405702591,0.494177043437958,0.402215957641602,0.484346151351929,0.38720840215683,1,1,1,0,1
"KAZ",2015,8623814,NA,1,11.1063690185547,0,0.407905608415604,1,1,0.339352428913116,0.507413804531097,0.407905608415604,0.484346151351929,0.389008849859238,1,1,1,0,1
"KAZ",2016,8571599,NA,1,11.0448026657104,0,0.379780054092407,1,1,0.321487575769424,0.47497770190239,0.379780054092407,0.484346151351929,0.369753777980804,1,1,1,0,1
"KAZ",2017,8615030,NA,1,10.9835767745972,0,0.379780054092407,1,0,0.316459566354752,0.47497770190239,0.379780054092407,0.484346151351929,0.363667875528336,1,0,0,0,1
"KEN",1950,2574284,NA,1,1.00196599960327,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1951,2616801.75,NA,1,1.03823804855347,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1952,2660021.5,NA,1,1.07451009750366,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1953,2703955.25,NA,1,1.11078214645386,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1954,2748614.75,NA,1,1.14705419540405,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1955,2794011.5,NA,1,1.18332624435425,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1956,2840158.5,NA,1,1.2149829864502,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1957,2887067.5,NA,1,1.24663972854614,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1958,2934751,NA,1,1.27829647064209,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1959,2983222.5,NA,1,1.30995321273804,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1960,3032494.25,NA,1,1.34160995483398,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1961,3109800.25,NA,1,1.39568293094635,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1962,3189076.75,NA,1,1.44975590705872,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1963,3270374,NA,1,1.50382900238037,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1964,3353743.75,NA,1,1.55790197849274,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1965,3439239,NA,1,1.6119749546051,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1966,3526913.5,NA,1,1.66604793071747,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1967,3616823.5,NA,1,1.72012090682983,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1968,3709025,NA,1,1.77419400215149,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1969,3803577.25,NA,1,1.82826697826385,1,0.777350962162018,4,0,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,0,NA,NA,0,0
"KEN",1970,3889913.75,NA,1,1.88233995437622,1,0.777350962162018,4,1,0.456647396087646,NA,NA,0.351215928792953,0.777350962162018,1,NA,NA,0,1
"KEN",1971,4055120.75,NA,1,1.98229992389679,1,0.766842842102051,4,1,0.468421041965485,NA,NA,0.351215928792953,0.766842842102051,1,NA,NA,0,1
"KEN",1972,4156601,NA,1,2.08225989341736,1,0.623720765113831,4,1,0.314615219831467,NA,NA,0.351215928792953,0.623720765113831,1,NA,NA,0,1
"KEN",1973,4286207,NA,1,2.18221998214722,1,0.610167980194092,4,1,0.29885596036911,NA,NA,0.351215928792953,0.610167980194092,1,NA,NA,0,1
"KEN",1974,4507693,NA,1,2.2821798324585,1,0.599483072757721,4,1,0.28810727596283,NA,NA,0.351215928792953,0.599483072757721,1,NA,NA,0,1
"KEN",1975,4619402.5,NA,1,2.38213992118835,1,0.596580147743225,4,1,0.295035541057587,NA,NA,0.351215928792953,0.596580147743225,1,NA,NA,0,1
"KEN",1976,4788973,NA,1,2.48210000991821,1,0.614587664604187,4,1,0.278190046548843,NA,NA,0.351215928792953,0.614587664604187,1,NA,NA,0,1
"KEN",1977,4936636,NA,1,2.58205986022949,1,0.625658869743347,4,1,0.253107696771622,NA,NA,0.351215928792953,0.625658869743347,1,NA,NA,0,1
"KEN",1978,5075704,NA,1,2.68201994895935,1,0.592534422874451,4,1,0.26946023106575,NA,NA,0.351215928792953,0.592534422874451,1,NA,NA,0,1
"KEN",1979,5265909,NA,1,2.78197979927063,1,0.580196738243103,4,1,0.281055569648743,NA,NA,0.351215928792953,0.580196738243103,1,NA,NA,0,1
"KEN",1980,5436108.5,NA,1,2.88193988800049,1,0.572167932987213,4,1,0.290257960557938,NA,NA,0.351215928792953,0.572167932987213,1,NA,NA,0,1
"KEN",1981,5579912.5,NA,1,2.99223184585571,1,0.576977610588074,4,1,0.295668661594391,NA,NA,0.351215928792953,0.576977610588074,1,NA,NA,0,1
"KEN",1982,5746170.5,NA,1,3.10252380371094,1,0.605050921440125,4,1,0.312151849269867,NA,NA,0.351215928792953,0.605050921440125,1,NA,NA,0,1
"KEN",1983,5960553.5,NA,1,3.21281599998474,1,0.593401372432709,4,1,0.293876260519028,NA,NA,0.351215928792953,0.593401372432709,1,NA,NA,0,1
"KEN",1984,6144993,NA,1,3.32310795783997,1,0.576091587543488,4,1,0.27831244468689,NA,NA,0.351215928792953,0.576091587543488,1,NA,NA,0,1
"KEN",1985,6372954,NA,1,3.43339991569519,1,0.569135665893555,4,1,0.28232154250145,NA,NA,0.351215928792953,0.569135665893555,1,NA,NA,0,1
"KEN",1986,6593387.5,NA,1,3.54369187355042,1,0.573114633560181,4,1,0.283762663602829,NA,NA,0.351215928792953,0.573114633560181,1,NA,NA,0,1
"KEN",1987,6817500,NA,1,3.65398383140564,1,0.569846153259277,4,1,0.293427109718323,NA,NA,0.351215928792953,0.569846153259277,1,NA,NA,0,1
"KEN",1988,7021518,NA,1,3.76427602767944,1,0.567383885383606,4,1,0.29294490814209,NA,NA,0.351215928792953,0.567383885383606,1,NA,NA,0,1
"KEN",1989,7320907.5,NA,1,3.87456798553467,1,0.56383603811264,4,1,0.294791340827942,NA,NA,0.351215928792953,0.56383603811264,1,NA,NA,0,1
"KEN",1990,7582270,NA,1,3.98485994338989,1,0.545651793479919,4,1,0.290554165840149,NA,NA,0.351215928792953,0.545651793479919,1,NA,NA,0,1
"KEN",1991,7859059.5,NA,1,4.10968780517578,1,0.520949125289917,4,1,0.286485314369202,NA,NA,0.351215928792953,0.520949125289917,1,NA,NA,0,1
"KEN",1992,8123015.5,NA,1,4.23451614379883,1,0.549973547458649,4,1,0.303665667772293,NA,NA,0.351215928792953,0.549973547458649,1,NA,NA,0,1
"KEN",1993,8458001,NA,1,4.35934400558472,1,0.558766722679138,4,1,0.292983382940292,NA,NA,0.351215928792953,0.558766722679138,1,NA,NA,0,1
"KEN",1994,8940751,NA,1,4.48417186737061,1,0.579534828662872,4,1,0.318645447492599,NA,NA,0.351215928792953,0.579534828662872,1,NA,NA,0,1
"KEN",1995,9523869,NA,1,4.60900020599365,1,0.600203156471252,4,1,0.324472159147263,NA,NA,0.351215928792953,0.600203156471252,1,NA,NA,0,1
"KEN",1996,10052569,NA,1,4.73382806777954,1,0.548937439918518,4,1,0.288446485996246,NA,NA,0.351215928792953,0.548937439918518,1,NA,NA,0,1
"KEN",1997,10532853,NA,1,4.85865592956543,1,0.560006737709045,4,1,0.298787832260132,NA,NA,0.351215928792953,0.560006737709045,1,NA,NA,0,1
"KEN",1998,11003129,NA,1,4.98348379135132,1,0.575634241104126,4,1,0.311624556779861,NA,NA,0.351215928792953,0.575634241104126,1,NA,NA,0,1
"KEN",1999,11480704,NA,1,5.10831212997437,1,0.593348026275635,4,1,0.318086951971054,NA,NA,0.351215928792953,0.593348026275635,1,NA,NA,0,1
"KEN",2000,11890008,NA,1,5.23313999176025,1,0.604254126548767,4,1,0.322316527366638,NA,NA,0.351215928792953,0.604254126548767,1,NA,NA,0,1
"KEN",2001,12235403,NA,1,5.34432411193848,1,0.590702891349792,4,1,0.326234698295593,NA,NA,0.351215928792953,0.590702891349792,1,NA,NA,0,1
"KEN",2002,12560530,NA,1,5.45550775527954,1,0.592412292957306,4,1,0.344682723283768,NA,NA,0.351215928792953,0.592412292957306,1,NA,NA,0,1
"KEN",2003,12854361,NA,1,5.56669187545776,1,0.588424384593964,4,1,0.343538373708725,NA,NA,0.351215928792953,0.588424384593964,1,NA,NA,0,1
"KEN",2004,13338884,NA,1,5.67787599563599,1,0.583322882652283,4,1,0.343626976013184,NA,NA,0.351215928792953,0.583322882652283,1,NA,NA,0,1
"KEN",2005,13678563,NA,1,5.78905963897705,1,0.571482360363007,4,1,0.339661091566086,NA,NA,0.351215928792953,0.571482360363007,1,NA,NA,0,1
"KEN",2006,14012529,NA,1,5.90024375915527,1,0.575030088424683,4,1,0.347692757844925,NA,NA,0.351215928792953,0.575030088424683,1,NA,NA,0,1
"KEN",2007,14459421,NA,1,6.0114278793335,1,0.572905242443085,4,1,0.344461053609848,NA,NA,0.351215928792953,0.572905242443085,1,NA,NA,0,1
"KEN",2008,14895855,NA,1,6.12261199951172,1,0.560397505760193,4,1,0.316221565008163,NA,NA,0.351215928792953,0.560397505760193,1,NA,NA,0,1
"KEN",2009,15124429,NA,1,6.23379564285278,1,0.577951669692993,4,1,0.322424739599228,NA,NA,0.351215928792953,0.577951669692993,1,NA,NA,0,1
"KEN",2010,15482880,NA,1,6.34497976303101,1,0.61406683921814,4,1,0.342655837535858,NA,NA,0.351215928792953,0.61406683921814,1,NA,NA,0,1
"KEN",2011,15853529,NA,1,6.43317604064941,1,0.613582015037537,4,1,0.328563690185547,NA,NA,0.351215928792953,0.613582015037537,1,NA,NA,0,1
"KEN",2012,16428768,NA,1,6.52137184143066,1,0.614117980003357,4,1,0.331460386514664,NA,NA,0.351215928792953,0.614117980003357,1,NA,NA,0,1
"KEN",2013,17043408,NA,1,6.60956764221191,1,0.624638557434082,4,1,0.338689059019089,NA,NA,0.351215928792953,0.624638557434082,1,NA,NA,1,1
"KEN",2014,17697416,NA,1,6.69776391983032,1,0.638445854187012,4,1,0.342856496572495,NA,NA,0.351215928792953,0.638445854187012,1,NA,NA,0,1
"KEN",2015,18385102,NA,1,6.78596019744873,1,0.650875985622406,4,1,0.328684866428375,NA,NA,0.351215928792953,0.650875985622406,1,NA,NA,0,1
"KEN",2016,19114642,NA,1,6.87415599822998,1,0.651742219924927,4,1,0.311077356338501,NA,NA,0.351215928792953,0.651742219924927,1,NA,NA,0,1
"KEN",2017,19896324,NA,1,6.96235179901123,1,0.660526871681213,4,1,0.326638758182526,NA,NA,0.351215928792953,0.660526871681213,1,NA,NA,0,1
"KGZ",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KGZ",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
