"COU","Country","FREQ","Frequency","SOURCE","Source","SERIES","Series","MEAS","Measure","_TIME_","Year","Value","Flag Codes","Flags"
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",39.5659616655651,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",40.6946780551905,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",41.0152478182118,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",47.5277688603531,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",51.317825615611,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",56.1950260976359,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",60.8001203731568,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",61.3737780333525,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",63.1991188214237,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",65.2825163398693,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",67.568597097443,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",66.693665973666,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",66.9492645018041,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",68.0959029649596,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",69.3763832834266,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",68.3314124727878,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",68.4127366458065,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",68.7985954351643,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",68.9713740900879,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",69.0636341640455,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",69.9886917834236,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",70.6429883649725,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",72.2933364127556,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",73.1693336517793,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",72.7769497077339,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",75.8830791586837,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",78.9051381873135,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",81.2237139966477,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",80.7768098178956,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",80.8446981150663,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",80.8046523585246,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",79.4887831407206,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",78.4062139628594,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",75.9413537261655,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",74.6285685938934,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",74.2530382313305,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",73.2101393188855,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",72.5657703135618,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",71.1608971174468,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",70.376386156909,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",70.0620042275354,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",70.2013153515065,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",69.4866698236114,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",68.9233885689385,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",68.3006227590111,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",67.276315445637,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",67.2861935604119,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",66.2687321161962,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",66.7130260735285,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",66.4589382160882,,
"FIN","Finland","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2016","2016",64.5790513524108,,
"NOR","Norway","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1995","1995",57,,
"NOR","Norway","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1998","1998",57,,
"NOR","Norway","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2001","2001",55,,
"NOR","Norway","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2004","2004",55,,
"NOR","Norway","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2008","2008",53,"B","Break"
"NOR","Norway","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2013","2013",52,"B","Break"
"NOR","Norway","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2014","2014",54,,
"NOR","Norway","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2016","2016",52,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",29.1625024985009,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",28.5179345683879,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",27.0686703443028,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",26.7639453269302,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",26.4388170710112,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",26.7058823529412,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",27.5686835000794,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",29.5857076851994,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",30.1530153015302,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",30.103003046569,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",31.0251284980011,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",30.7895836234508,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",31.8212320493893,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",33.0798479087452,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",33.1468871595331,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",34.3402985074627,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",34.526984847625,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",35.0785340314136,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",35.4696646720841,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",34.5783644332087,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",34.0333650618706,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",33.9129420002334,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",36.7979374146909,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",35.889996977939,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",35.889848005191,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",34.9950834852839,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",34.3924613200066,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",33.9021044231442,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",33.3938940853298,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",33.4938265314787,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",34.0246650966092,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",35.2611425417414,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",35.5781248634333,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",35.6817863642727,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",34.3434170112734,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",33.9215422400162,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",34.148917444112,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",32.4227304911986,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",32.3527987994772,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",31.7676530452482,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",31.1583383230129,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",31.0221554972538,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",30.2957790394976,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",30.173848387211,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",30.4117843061032,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",30.4142668319442,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",30.0881151944982,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",30.1936417135155,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",29.8181206011279,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",30.6953200375349,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",30.0574211490728,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",29.7703645544087,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",29.8027417263561,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",29.2050790816485,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",29.262723707621,,
"CAN","Canada","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",29.4427214186404,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",80,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",80,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",80,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",80,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",80,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",80,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",80,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1975","1975",80,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1976","1976",80,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",81,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",82,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",83,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",84,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",85,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",84,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",83,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",81,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",79,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",77,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",75,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",73,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",72,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",71,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",70.5,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",70,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",69.5,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",68,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",56.2441079103774,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",48.8174226765656,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",37.684971765258,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",30.2632329520108,,
"ISR","Israel","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",22.8124435230051,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1995","1995",32.4168432155429,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1996","1996",31.4268998548754,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1997","1997",30.740592763931,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1998","1998",29.9467677771963,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","1999","1999",29.6800333395961,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2000","2000",29.752196992304,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2001","2001",29.2749508557145,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2002","2002",28.8459079028226,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2003","2003",29.3208506763688,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2004","2004",28.7988978178745,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2005","2005",28.6269310927961,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2006","2006",28.3189490402281,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2007","2007",28.0013977157958,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2008","2008",27.486348854648,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2009","2009",27.4496569062666,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2010","2010",26.6379499902901,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2011","2011",26.0326591251977,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2012","2012",26.1141228697463,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2013","2013",25.6484633047349,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2014","2014",24.9875709003945,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2015","2015",24.683608190027,,
"GBR","United Kingdom","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2016","2016",23.5,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1977","1977",18.0949591004349,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1978","1978",44.4851347342962,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1979","1979",31.2106031114296,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1980","1980",13.2772687034955,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1981","1981",11.0906525594878,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1982","1982",12.0105618652279,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1983","1983",12.4090473235941,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1984","1984",12.1380210457623,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1985","1985",12.4352467251123,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1986","1986",11.9510008963251,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1987","1987",12.1642413457746,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1988","1988",12.4976351951752,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1989","1989",12.7075843642406,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1990","1990",13.3328472399444,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1991","1991",14.8594120284378,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1992","1992",16.3794538244704,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1993","1993",17.5176209087679,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1994","1994",17.4888550057697,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1995","1995",16.6979306875319,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1996","1996",16.4238807357692,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1997","1997",15.9421100290097,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1998","1998",18.6184356974742,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1999","1999",16.6616635537789,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2000","2000",16.4594356118514,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2001","2001",16.295852358033,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2002","2002",16.0422864989525,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2003","2003",15.8051573767075,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2004","2004",15.3114858997212,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2005","2005",14.5402920652367,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2006","2006",14.2678424312696,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2007","2007",15.4548937549733,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2008","2008",17.0768815561968,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2009","2009",17.4892447757415,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2010","2010",17.1800693233118,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2011","2011",16.7834076230328,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2012","2012",17.0397984970896,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2013","2013",16.8022364463373,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2014","2014",15.5899722176239,,
"ESP","Spain","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","2015","2015",13.8582301895557,,
"FIN","Finland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2008","2008",64.7032170367014,,
"FIN","Finland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2009","2009",65.6617993405558,,
"FIN","Finland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2010","2010",64.6698113207547,,
"FIN","Finland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2011","2011",64.209052729818,,
"FIN","Finland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2012","2012",63.6999068033551,,
"FIN","Finland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2013","2013",63.4696755994358,,
"FIN","Finland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2014","2014",63.0403800475059,,
"FIN","Finland","A","Annual","SVY","Survey data","TUD","Trade union  density","PCT","Percentage","2015","2015",61.7703349282297,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1960","1960",60.0203471552555,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1961","1961",60.8150283553875,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1962","1962",59.8370681605976,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1963","1963",60.0564126394052,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1964","1964",59.2547204399633,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1965","1965",59.0237793851718,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1966","1966",58.1397676496872,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1967","1967",57.6412280701754,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1968","1968",57.2465277777778,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1969","1969",57.2200683176772,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1970","1970",56.7913549459684,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1971","1971",54.6812671098944,"E","Estimated value"
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1972","1972",51.9202363367799,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1973","1973",53.1336742147553,,
"NOR","Norway","A","Annual","ADM","Administrative data","TUD","Trade union  density","PCT","Percentage","1974","1974",54.1024258760108,,
