"Country","Year","total","child","young","old","young_1564","dep","young_prop","young_prop_mean5059","young.40y_before","n","p"
"Spain",1950,28069.735,10167.171,14857.741,3044.823,18605.454,0.204931759141581,0.529315328413325,0.534470811508258,10650.5067550874,1.39502667259499,0.285885270064318
"Spain",1951,28243.635,10108.5,15031.78,3103.355,18712.96,0.206452928395706,0.532218321048265,0.534470811508258,10737.8392856878,1.39988871131974,0.289011123880052
"Spain",1952,28442.373,10052.301,15226.597,3163.475,18818.81,0.207759816589353,0.53534903715664,0.534470811508258,10812.9858817859,1.40817690566384,0.292562575646082
"Spain",1953,28658.669,10022.596,15413.467,3222.606,18909.154,0.209077295847845,0.537829129468643,0.534470811508258,10888.6135016143,1.41555828000644,0.295961097298772
"Spain",1954,28887.349,10036.314,15570.807,3280.228,18991.002,0.210665253252449,0.539018204820387,0.534470811508258,10964.7755922542,1.42007530103941,0.299160522931015
"Spain",1955,29125.354,10094.708,15693.225,3337.421,19077.811,0.212666357616105,0.538816626915505,0.534470811508258,11041.4721537057,1.42129824551821,0.302262320960518
"Spain",1956,29371.821,10180.322,15790.082,3401.417,19171.469,0.215414777453341,0.537592885371322,0.534470811508258,11118.7031859686,1.4201370192098,0.305918499946331
"Spain",1957,29628.012,10318.981,15848.458,3460.573,19260.953,0.218353924400721,0.534914661165926,0.534470811508258,11196.4686890431,1.41548718976988,0.309077182825201
"Spain",1958,29896.928,10485.311,15890.728,3520.889,19363.552,0.221568766390061,0.531517084297089,0.534470811508258,11274.8221100102,1.4093994428428,0.312278895901518
"Spain",1959,30182.782,10653.087,15940.639,3589.056,19491.351,0.225151325489524,0.528136836425483,0.534470811508258,11353.6565547076,1.40400926548993,0.316114547124631
"Spain",1960,30489.242,10811.686,16009.452,3668.104,19646.405,0.229121146682597,0.525085274340372,0.534470811508258,11385.9385917227,1.40607222417644,0.322160880321857
"Spain",1961,30817.57,10971.205,16084.877,3761.488,19782.922,0.233852456565257,0.521938524030285,0.534470811508258,11492.6189656998,1.39958324973672,0.327295981118518
"Spain",1962,31165.075,11113.672,16182.515,3868.888,19960.522,0.239078289128729,0.519251598143114,0.534470811508258,11575.6757298082,1.39797583983187,0.334225672030302
"Spain",1963,31524.385,11249.161,16290.279,3984.945,20156.001,0.244621040560447,0.516751682863916,0.534470811508258,11631.7417179354,1.40050212556572,0.342592287263005
"Spain",1964,31885.404,11390.54,16393.53,4101.334,20338.282,0.250180040540384,0.514139008557019,0.534470811508258,11740.5065280773,1.39632220814281,0.349331946640607
"Spain",1965,32241.041,11539.696,16487.717,4213.628,20493.335,0.255561640219807,0.511389101859335,0.534470811508258,11826.6097758113,1.39412031956292,0.356283675531262
"Spain",1966,32587.244,11670.414,16590.444,4326.386,20635.343,0.26077578152821,0.509108533388095,0.534470811508258,11913.4612826814,1.39257967154496,0.363151052187434
"Spain",1967,32926.306,11801.158,16692.018,4433.13,20754.95,0.265583825754322,0.5069508252763,0.534470811508258,11995.7697876537,1.3914920255622,0.369557775655439
"Spain",1968,33265.172,11935.304,16793.075,4536.793,20867.738,0.270158562383602,0.504824535402973,0.534470811508258,12342.5344501602,1.36058562913568,0.367573857567083
"Spain",1969,33614.194,12077.845,16894.147,4642.202,20997.851,0.274781674386993,0.502589679823946,0.534470811508258,12467.6006200531,1.35504396674586,0.372341250050421
"Spain",1970,33980.276,12232.66,16995.697,4751.919,21158.481,0.279595417593053,0.500163594904291,0.534470811508258,12594.2167552995,1.34948423790217,0.3773096090315
"Spain",1971,34363.917,12359.194,17148.866,4855.857,21377.587,0.283159073025587,0.499036998605252,0.534470811508258,12712.9227225354,1.34893182113042,0.381962284046006
"Spain",1972,34760.522,12507.947,17292.069,4960.506,21614.439,0.28686596149946,0.497462868940806,0.534470811508258,12832.6441843133,1.34750630903785,0.386553692968731
"Spain",1973,35165.557,12663.144,17438.475,5063.938,21870.045,0.290388809801316,0.495896453453019,0.534470811508258,12953.4345877142,1.34624333661589,0.390934000222841
"Spain",1974,35572.476,12804.062,17606.723,5161.691,22141.345,0.293165911680442,0.4949535421712,0.534470811508258,13075.293932738,1.3465642218502,0.394766727734978
"Spain",1975,35975.317,12917.465,17806.54,5251.312,22424.191,0.294909173820405,0.49496547869196,0.534470811508258,13138.9494063887,1.35524838777001,0.39967518235869
"Spain",1976,36373.1,13024.568,18002.86,5345.672,22674.924,0.296934598169402,0.494949839304321,0.534470811508258,13322.2194476549,1.35134089861949,0.401259866721458
